 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180630        0.220000E-04        0.714917E-05        0.110000E-04        0.357458E-05        0.110000E-04        0.357458E-05        0.314000E-03        0.590458E-04        0.574917E-04       -0.155750E-05        0.420000E-03        0.286000E-03        0.365000E-04        0.796000E-06        0.323292E-03        0.325000E-13        0.442000E-04        0.100583E-05        0.452000E-04        0.903875E-04        0.440000E-04        0.103583E-05        0.451000E-04        0.163000E-13        0.163000E-13        0.372000E-13        0.293000E-05
  20180701        0.220000E-04        0.704250E-05        0.110000E-04        0.352125E-05        0.110000E-04        0.352125E-05        0.313292E-03        0.589417E-04        0.574000E-04       -0.153792E-05        0.420000E-03        0.286000E-03        0.365000E-04        0.795292E-06        0.323000E-03        0.325000E-13        0.442000E-04        0.998375E-06        0.452000E-04        0.904083E-04        0.440917E-04        0.102958E-05        0.451000E-04        0.163000E-13        0.163000E-13        0.372000E-13        0.292000E-05
  20180702        0.220000E-04        0.693833E-05        0.110000E-04        0.346917E-05        0.110000E-04        0.346917E-05        0.313000E-03        0.588417E-04        0.573167E-04       -0.151958E-05        0.419542E-03        0.286000E-03        0.364750E-04        0.794750E-06        0.323000E-03        0.325958E-13        0.442458E-04        0.992042E-06        0.452167E-04        0.905000E-04        0.441000E-04        0.102000E-05        0.451000E-04        0.163000E-13        0.163000E-13        0.372208E-13        0.291583E-05
  20180703        0.220000E-04        0.683708E-05        0.110000E-04        0.341833E-05        0.110000E-04        0.341833E-05        0.313000E-03        0.587417E-04        0.572375E-04       -0.150167E-05        0.419000E-03        0.285833E-03        0.364000E-04        0.794000E-06        0.323000E-03        0.326000E-13        0.443000E-04        0.985417E-06        0.453000E-04        0.905208E-04        0.441083E-04        0.101417E-05        0.451500E-04        0.163000E-13        0.163000E-13        0.373000E-13        0.291000E-05
  20180704        0.220000E-04        0.673667E-05        0.110000E-04        0.336875E-05        0.110000E-04        0.336875E-05        0.312875E-03        0.586417E-04        0.571583E-04       -0.148458E-05        0.419000E-03        0.285000E-03        0.364000E-04        0.793250E-06        0.322792E-03        0.326000E-13        0.443000E-04        0.978958E-06        0.453000E-04        0.906000E-04        0.442000E-04        0.100833E-05        0.452000E-04        0.163000E-13        0.163000E-13        0.373000E-13        0.290167E-05
  20180705        0.220000E-04        0.664000E-05        0.110000E-04        0.331917E-05        0.110000E-04        0.331917E-05        0.312000E-03        0.585458E-04        0.570833E-04       -0.146792E-05        0.418958E-03        0.285000E-03        0.364000E-04        0.792708E-06        0.322000E-03        0.326000E-13        0.443417E-04        0.972583E-06        0.453000E-04        0.906333E-04        0.442000E-04        0.999458E-06        0.452000E-04        0.163000E-13        0.163000E-13        0.373000E-13        0.289792E-05
  20180706        0.220000E-04        0.654417E-05        0.110000E-04        0.327125E-05        0.110000E-04        0.327125E-05        0.312000E-03        0.584458E-04        0.570000E-04       -0.145333E-05        0.418000E-03        0.285000E-03        0.363708E-04        0.792000E-06        0.322000E-03        0.326000E-13        0.444000E-04        0.966250E-06        0.453333E-04        0.907000E-04        0.442167E-04        0.993958E-06        0.452000E-04        0.163000E-13        0.163000E-13        0.373000E-13        0.289000E-05
  20180707        0.220000E-04        0.645042E-05        0.110000E-04        0.322500E-05        0.110000E-04        0.322500E-05        0.312000E-03        0.583542E-04        0.569083E-04       -0.143667E-05        0.418000E-03        0.285000E-03        0.363000E-04        0.791167E-06        0.322000E-03        0.326708E-13        0.444000E-04        0.960000E-06        0.454000E-04        0.907375E-04        0.443000E-04        0.987292E-06        0.452875E-04        0.163000E-13        0.163000E-13        0.373583E-13        0.288417E-05
  20180708        0.220000E-04        0.635875E-05        0.110000E-04        0.317958E-05        0.110000E-04        0.317958E-05        0.311333E-03        0.582583E-04        0.568292E-04       -0.142333E-05        0.418000E-03        0.284833E-03        0.363000E-04        0.790667E-06        0.322000E-03        0.327000E-13        0.444250E-04        0.953833E-06        0.454000E-04        0.908000E-04        0.443000E-04        0.980833E-06        0.453000E-04        0.163000E-13        0.163000E-13        0.374000E-13        0.288000E-05
  20180709        0.220000E-04        0.626875E-05        0.110000E-04        0.313458E-05        0.110000E-04        0.313458E-05        0.311000E-03        0.581667E-04        0.567583E-04       -0.140792E-05        0.417333E-03        0.284000E-03        0.363000E-04        0.790000E-06        0.321208E-03        0.327000E-13        0.445000E-04        0.947750E-06        0.454000E-04        0.908333E-04        0.443125E-04        0.974375E-06        0.453000E-04        0.163000E-13        0.163000E-13        0.374000E-13        0.287083E-05
  20180710        0.220000E-04        0.618083E-05        0.110000E-04        0.309042E-05        0.110000E-04        0.309042E-05        0.311000E-03        0.580750E-04        0.566833E-04       -0.139500E-05        0.417000E-03        0.284000E-03        0.362542E-04        0.789125E-06        0.321000E-03        0.327000E-13        0.445000E-04        0.941750E-06        0.454333E-04        0.909000E-04        0.444000E-04        0.968042E-06        0.453042E-04        0.163875E-13        0.163875E-13        0.374000E-13        0.286708E-05
  20180711        0.220000E-04        0.609500E-05        0.110000E-04        0.304750E-05        0.110000E-04        0.304750E-05        0.310708E-03        0.579833E-04        0.566000E-04       -0.138292E-05        0.417000E-03        0.284000E-03        0.362000E-04        0.788625E-06        0.321000E-03        0.327000E-13        0.445000E-04        0.935833E-06        0.455000E-04        0.909292E-04        0.444000E-04        0.961792E-06        0.454000E-04        0.164000E-13        0.164000E-13        0.374000E-13        0.286000E-05
  20180712        0.220000E-04        0.601042E-05        0.110000E-04        0.300542E-05        0.110000E-04        0.300542E-05        0.310000E-03        0.578917E-04        0.565083E-04       -0.136958E-05        0.416625E-03        0.284000E-03        0.362000E-04        0.788000E-06        0.321000E-03        0.327000E-13        0.445958E-04        0.930000E-06        0.455000E-04        0.910000E-04        0.444000E-04        0.955583E-06        0.454000E-04        0.164000E-13        0.164000E-13        0.374667E-13        0.285375E-05
  20180713        0.220667E-04        0.592833E-05        0.110000E-04        0.296375E-05        0.110000E-04        0.296375E-05        0.310000E-03        0.578000E-04        0.564375E-04       -0.135708E-05        0.416000E-03        0.283667E-03        0.362000E-04        0.787083E-06        0.320458E-03        0.328000E-13        0.446000E-04        0.924250E-06        0.455000E-04        0.910167E-04        0.445000E-04        0.949500E-06        0.454000E-04        0.164000E-13        0.164000E-13        0.375000E-13        0.285000E-05
  20180714        0.221000E-04        0.584833E-05        0.110000E-04        0.292333E-05        0.110000E-04        0.292333E-05        0.310000E-03        0.577042E-04        0.563667E-04       -0.134583E-05        0.416000E-03        0.283000E-03        0.361292E-04        0.786583E-06        0.320000E-03        0.328000E-13        0.446000E-04        0.918542E-06        0.455042E-04        0.911000E-04        0.445000E-04        0.943500E-06        0.454042E-04        0.164000E-13        0.164000E-13        0.375000E-13        0.284042E-05
  20180715        0.221000E-04        0.576833E-05        0.110000E-04        0.288333E-05        0.110000E-04        0.288333E-05        0.309000E-03        0.576167E-04        0.562958E-04       -0.133500E-05        0.415875E-03        0.283000E-03        0.361000E-04        0.786000E-06        0.320000E-03        0.328000E-13        0.446500E-04        0.912875E-06        0.456000E-04        0.911000E-04        0.445000E-04        0.937500E-06        0.455000E-04        0.164000E-13        0.164000E-13        0.375000E-13        0.283708E-05
  20180716        0.221000E-04        0.568958E-05        0.110000E-04        0.284500E-05        0.110000E-04        0.284500E-05        0.309000E-03        0.575292E-04        0.562000E-04       -0.132417E-05        0.415000E-03        0.283000E-03        0.361000E-04        0.785083E-06        0.320000E-03        0.328000E-13        0.447000E-04        0.907375E-06        0.456000E-04        0.911958E-04        0.445667E-04        0.931625E-06        0.455000E-04        0.164000E-13        0.164000E-13        0.375000E-13        0.283000E-05
  20180717        0.221000E-04        0.561333E-05        0.110000E-04        0.280625E-05        0.110000E-04        0.280625E-05        0.309000E-03        0.574458E-04        0.561250E-04       -0.131375E-05        0.415000E-03        0.283000E-03        0.361000E-04        0.784583E-06        0.319625E-03        0.328000E-13        0.447000E-04        0.901792E-06        0.456000E-04        0.912000E-04        0.446000E-04        0.925833E-06        0.455000E-04        0.164000E-13        0.164000E-13        0.375333E-13        0.282417E-05
  20180718        0.221000E-04        0.553833E-05        0.110000E-04        0.276917E-05        0.110000E-04        0.276917E-05        0.308167E-03        0.573583E-04        0.560583E-04       -0.130333E-05        0.415000E-03        0.282333E-03        0.360000E-04        0.784000E-06        0.319000E-03        0.328000E-13        0.447000E-04        0.896375E-06        0.456000E-04        0.912667E-04        0.446000E-04        0.920125E-06        0.455000E-04        0.164000E-13        0.164000E-13        0.376000E-13        0.282000E-05
  20180719        0.221000E-04        0.546500E-05        0.110000E-04        0.273292E-05        0.110000E-04        0.273292E-05        0.308000E-03        0.572750E-04        0.559875E-04       -0.129375E-05        0.414042E-03        0.282000E-03        0.360000E-04        0.783083E-06        0.319000E-03        0.328750E-13        0.447833E-04        0.891000E-06        0.456500E-04        0.913000E-04        0.446208E-04        0.914458E-06        0.455750E-04        0.164000E-13        0.164000E-13        0.376000E-13        0.281125E-05
  20180720        0.221000E-04        0.539292E-05        0.110000E-04        0.269625E-05        0.110000E-04        0.269625E-05        0.308000E-03        0.571958E-04        0.559000E-04       -0.128417E-05        0.414000E-03        0.282000E-03        0.360000E-04        0.782625E-06        0.319000E-03        0.329000E-13        0.448000E-04        0.885667E-06        0.457000E-04        0.913292E-04        0.447000E-04        0.908875E-06        0.456000E-04        0.164000E-13        0.164000E-13        0.376000E-13        0.280833E-05
  20180721        0.221000E-04        0.532250E-05        0.110000E-04        0.266125E-05        0.110000E-04        0.266125E-05        0.307292E-03        0.571000E-04        0.558208E-04       -0.127500E-05        0.414000E-03        0.282000E-03        0.359583E-04        0.782000E-06        0.318667E-03        0.329000E-13        0.448000E-04        0.880458E-06        0.457000E-04        0.914000E-04        0.447000E-04        0.903375E-06        0.456000E-04        0.164000E-13        0.164000E-13        0.376000E-13        0.280000E-05
  20180722        0.221000E-04        0.525292E-05        0.110000E-04        0.262625E-05        0.110000E-04        0.262625E-05        0.307000E-03        0.570125E-04        0.557542E-04       -0.126625E-05        0.413125E-03        0.281875E-03        0.359000E-04        0.781125E-06        0.318000E-03        0.329000E-13        0.448000E-04        0.875292E-06        0.457000E-04        0.914000E-04        0.447000E-04        0.897833E-06        0.456000E-04        0.164375E-13        0.164375E-13        0.376000E-13        0.279542E-05
  20180723        0.221000E-04        0.518542E-05        0.110000E-04        0.259250E-05        0.110000E-04        0.259250E-05        0.307000E-03        0.569333E-04        0.556875E-04       -0.125792E-05        0.413000E-03        0.281000E-03        0.359000E-04        0.780625E-06        0.318000E-03        0.329000E-13        0.448958E-04        0.870167E-06        0.457000E-04        0.914833E-04        0.447542E-04        0.892458E-06        0.456208E-04        0.165000E-13        0.165000E-13        0.376542E-13        0.279000E-05
  20180724        0.221000E-04        0.511875E-05        0.110000E-04        0.255917E-05        0.110000E-04        0.255917E-05        0.306333E-03        0.568542E-04        0.556000E-04       -0.125000E-05        0.413000E-03        0.281000E-03        0.359000E-04        0.780000E-06        0.318000E-03        0.329000E-13        0.449000E-04        0.865042E-06        0.457583E-04        0.915000E-04        0.448000E-04        0.887125E-06        0.457000E-04        0.165000E-13        0.165000E-13        0.377000E-13        0.278250E-05
  20180725        0.221000E-04        0.505292E-05        0.110000E-04        0.252667E-05        0.110000E-04        0.252667E-05        0.306000E-03        0.567750E-04        0.555208E-04       -0.124000E-05        0.412167E-03        0.281000E-03        0.358083E-04        0.779167E-06        0.317625E-03        0.329000E-13        0.449000E-04        0.860042E-06        0.458000E-04        0.915292E-04        0.448000E-04        0.881875E-06        0.457000E-04        0.165000E-13        0.165000E-13        0.377000E-13        0.278000E-05
  20180726        0.221000E-04        0.498875E-05        0.110000E-04        0.249458E-05        0.110000E-04        0.249458E-05        0.306000E-03        0.566958E-04        0.554583E-04       -0.123250E-05        0.412000E-03        0.281000E-03        0.358000E-04        0.778708E-06        0.317000E-03        0.329833E-13        0.449000E-04        0.855083E-06        0.458000E-04        0.916000E-04        0.448000E-04        0.876625E-06        0.457000E-04        0.165000E-13        0.165000E-13        0.377000E-13        0.277000E-05
  20180727        0.221000E-04        0.492583E-05        0.110000E-04        0.246292E-05        0.110000E-04        0.246292E-05        0.305333E-03        0.566000E-04        0.553917E-04       -0.122583E-05        0.412000E-03        0.280292E-03        0.358000E-04        0.778000E-06        0.317000E-03        0.330000E-13        0.449833E-04        0.850167E-06        0.458000E-04        0.916000E-04        0.448667E-04        0.871500E-06        0.457000E-04        0.165000E-13        0.165000E-13        0.377000E-13        0.276750E-05
  20180728        0.221000E-04        0.486375E-05        0.110000E-04        0.243208E-05        0.110000E-04        0.243208E-05        0.305000E-03        0.565208E-04        0.553000E-04       -0.121917E-05        0.411125E-03        0.280000E-03        0.357500E-04        0.777208E-06        0.317000E-03        0.330000E-13        0.450000E-04        0.845292E-06        0.458000E-04        0.916583E-04        0.449000E-04        0.866417E-06        0.457250E-04        0.165000E-13        0.165000E-13        0.377000E-13        0.276000E-05
  20180729        0.221000E-04        0.480250E-05        0.110000E-04        0.240125E-05        0.110000E-04        0.240125E-05        0.305000E-03        0.564458E-04        0.552292E-04       -0.121000E-05        0.411000E-03        0.280000E-03        0.357000E-04        0.776750E-06        0.316458E-03        0.330000E-13        0.450000E-04        0.840500E-06        0.458208E-04        0.917000E-04        0.449000E-04        0.861375E-06        0.458000E-04        0.165000E-13        0.165000E-13        0.377125E-13        0.275500E-05
  20180730        0.221000E-04        0.474292E-05        0.110000E-04        0.237125E-05        0.110000E-04        0.237125E-05        0.304292E-03        0.563708E-04        0.551667E-04       -0.120333E-05        0.411000E-03        0.280000E-03        0.357000E-04        0.776000E-06        0.316000E-03        0.330000E-13        0.450000E-04        0.835875E-06        0.459000E-04        0.917000E-04        0.449000E-04        0.856417E-06        0.458000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.275000E-05
  20180731        0.221000E-04        0.468500E-05        0.110000E-04        0.234250E-05        0.110000E-04        0.234250E-05        0.304000E-03        0.562958E-04        0.551000E-04       -0.119792E-05        0.410083E-03        0.279583E-03        0.356833E-04        0.775292E-06        0.316000E-03        0.330000E-13        0.450417E-04        0.831083E-06        0.459000E-04        0.917750E-04        0.449542E-04        0.851500E-06        0.458000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.274292E-05
  20180801        0.221000E-04        0.462708E-05        0.110000E-04        0.231333E-05        0.110000E-04        0.231333E-05        0.304000E-03        0.562000E-04        0.550042E-04       -0.119000E-05        0.410000E-03        0.279000E-03        0.356000E-04        0.774833E-06        0.316000E-03        0.330000E-13        0.451000E-04        0.826500E-06        0.459000E-04        0.918000E-04        0.450000E-04        0.846708E-06        0.458000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.274000E-05
  20180802        0.221000E-04        0.457083E-05        0.110000E-04        0.228542E-05        0.110000E-04        0.228542E-05        0.303167E-03        0.561250E-04        0.549458E-04       -0.118292E-05        0.409917E-03        0.279000E-03        0.356000E-04        0.774000E-06        0.315208E-03        0.330000E-13        0.451000E-04        0.821917E-06        0.459000E-04        0.918000E-04        0.450000E-04        0.841917E-06        0.458000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.273083E-05
  20180803        0.221000E-04        0.451500E-05        0.110000E-04        0.225792E-05        0.110000E-04        0.225792E-05        0.303000E-03        0.560542E-04        0.548833E-04       -0.117833E-05        0.409000E-03        0.279000E-03        0.356000E-04        0.773375E-06        0.315000E-03        0.330917E-13        0.451000E-04        0.817375E-06        0.459000E-04        0.918750E-04        0.450000E-04        0.837083E-06        0.458875E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.272833E-05
  20180804        0.221000E-04        0.446042E-05        0.110000E-04        0.223042E-05        0.110000E-04        0.223042E-05        0.303000E-03        0.559833E-04        0.548000E-04       -0.117000E-05        0.409000E-03        0.278792E-03        0.355125E-04        0.772917E-06        0.315000E-03        0.331000E-13        0.451000E-04        0.812875E-06        0.459208E-04        0.919000E-04        0.450083E-04        0.832333E-06        0.459000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.272000E-05
  20180805        0.221000E-04        0.440667E-05        0.110000E-04        0.220375E-05        0.110000E-04        0.220375E-05        0.302000E-03        0.559000E-04        0.547250E-04       -0.116500E-05        0.408750E-03        0.278000E-03        0.355000E-04        0.772000E-06        0.314875E-03        0.331000E-13        0.451625E-04        0.808458E-06        0.460000E-04        0.919000E-04        0.451000E-04        0.827750E-06        0.459000E-04        0.165000E-13        0.165000E-13        0.378000E-13        0.271667E-05
  20180806        0.221000E-04        0.435458E-05        0.110000E-04        0.217750E-05        0.110000E-04        0.217750E-05        0.302000E-03        0.558125E-04        0.546667E-04       -0.116000E-05        0.408000E-03        0.278000E-03        0.355000E-04        0.771500E-06        0.314000E-03        0.331000E-13        0.452000E-04        0.804083E-06        0.460000E-04        0.919583E-04        0.451000E-04        0.823125E-06        0.459000E-04        0.165000E-13        0.165000E-13        0.378833E-13        0.271000E-05
  20180807        0.220375E-04        0.430292E-05        0.110000E-04        0.215083E-05        0.110000E-04        0.215083E-05        0.301792E-03        0.557417E-04        0.546000E-04       -0.115167E-05        0.408000E-03        0.278000E-03        0.354333E-04        0.771000E-06        0.314000E-03        0.331000E-13        0.452000E-04        0.799750E-06        0.460000E-04        0.920000E-04        0.451000E-04        0.818583E-06        0.459000E-04        0.165417E-13        0.165417E-13        0.379000E-13        0.270458E-05
  20180808        0.220000E-04        0.425167E-05        0.110000E-04        0.212583E-05        0.110000E-04        0.212583E-05        0.301000E-03        0.556750E-04        0.545083E-04       -0.114917E-05        0.407500E-03        0.277833E-03        0.354000E-04        0.770042E-06        0.314000E-03        0.331000E-13        0.452000E-04        0.795375E-06        0.460000E-04        0.920000E-04        0.451000E-04        0.814042E-06        0.459000E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.270000E-05
  20180809        0.220000E-04        0.420167E-05        0.110000E-04        0.210083E-05        0.110000E-04        0.210083E-05        0.301000E-03        0.556000E-04        0.544500E-04       -0.114000E-05        0.407000E-03        0.277000E-03        0.354000E-04        0.769625E-06        0.313458E-03        0.331000E-13        0.452000E-04        0.791125E-06        0.460000E-04        0.920125E-04        0.451292E-04        0.809625E-06        0.459833E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.269292E-05
  20180810        0.220000E-04        0.415292E-05        0.110000E-04        0.207625E-05        0.110000E-04        0.207625E-05        0.300500E-03        0.555042E-04        0.543958E-04       -0.113750E-05        0.407000E-03        0.277000E-03        0.353500E-04        0.769000E-06        0.313000E-03        0.331000E-13        0.452333E-04        0.786917E-06        0.460000E-04        0.921000E-04        0.452000E-04        0.805167E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.269000E-05
  20180811        0.220000E-04        0.410500E-05        0.110000E-04        0.205167E-05        0.110000E-04        0.205167E-05        0.300000E-03        0.554375E-04        0.543000E-04       -0.113000E-05        0.406250E-03        0.277000E-03        0.353000E-04        0.768167E-06        0.313000E-03        0.331000E-13        0.453000E-04        0.782750E-06        0.460292E-04        0.921000E-04        0.452000E-04        0.800833E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.268083E-05
  20180812        0.220000E-04        0.405708E-05        0.110000E-04        0.202833E-05        0.110000E-04        0.202833E-05        0.300000E-03        0.553750E-04        0.542375E-04       -0.112625E-05        0.406000E-03        0.276833E-03        0.353000E-04        0.767750E-06        0.312958E-03        0.331458E-13        0.453000E-04        0.778667E-06        0.461000E-04        0.921000E-04        0.452000E-04        0.796542E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.267958E-05
  20180813        0.220000E-04        0.400958E-05        0.110000E-04        0.200500E-05        0.110000E-04        0.200500E-05        0.299208E-03        0.553000E-04        0.541833E-04       -0.112000E-05        0.405917E-03        0.276000E-03        0.352583E-04        0.767000E-06        0.312000E-03        0.332000E-13        0.453000E-04        0.774500E-06        0.461000E-04        0.921417E-04        0.452000E-04        0.792250E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.379000E-13        0.267000E-05
  20180814        0.220000E-04        0.396375E-05        0.110000E-04        0.198167E-05        0.110000E-04        0.198167E-05        0.299000E-03        0.552083E-04        0.541000E-04       -0.111583E-05        0.405000E-03        0.276000E-03        0.352000E-04        0.766333E-06        0.312000E-03        0.332000E-13        0.453000E-04        0.770500E-06        0.461000E-04        0.922000E-04        0.452000E-04        0.788042E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.379083E-13        0.266792E-05
  20180815        0.220000E-04        0.391875E-05        0.110000E-04        0.195958E-05        0.110000E-04        0.195958E-05        0.298875E-03        0.551458E-04        0.540292E-04       -0.111000E-05        0.405000E-03        0.276000E-03        0.352000E-04        0.765917E-06        0.312000E-03        0.332000E-13        0.453000E-04        0.766500E-06        0.461000E-04        0.922000E-04        0.453000E-04        0.783833E-06        0.460000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.266000E-05
  20180816        0.220000E-04        0.387417E-05        0.110000E-04        0.193708E-05        0.110000E-04        0.193708E-05        0.298000E-03        0.550792E-04        0.539750E-04       -0.110583E-05        0.404583E-03        0.275708E-03        0.351625E-04        0.765000E-06        0.311417E-03        0.332000E-13        0.453375E-04        0.762500E-06        0.461000E-04        0.922000E-04        0.453000E-04        0.779667E-06        0.460917E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.265625E-05
  20180817        0.220000E-04        0.383042E-05        0.110000E-04        0.191500E-05        0.110000E-04        0.191500E-05        0.298000E-03        0.550000E-04        0.539000E-04       -0.110000E-05        0.404000E-03        0.275000E-03        0.351000E-04        0.764500E-06        0.311000E-03        0.332000E-13        0.454000E-04        0.758583E-06        0.461000E-04        0.922250E-04        0.453000E-04        0.775625E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.265000E-05
  20180818        0.220000E-04        0.378750E-05        0.110000E-04        0.189375E-05        0.110000E-04        0.189375E-05        0.297542E-03        0.549167E-04        0.538208E-04       -0.109667E-05        0.404000E-03        0.275000E-03        0.351000E-04        0.764000E-06        0.311000E-03        0.332000E-13        0.454000E-04        0.754667E-06        0.461000E-04        0.923000E-04        0.453000E-04        0.771500E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.264500E-05
  20180819        0.220000E-04        0.374500E-05        0.110000E-04        0.187250E-05        0.110000E-04        0.187250E-05        0.297000E-03        0.548583E-04        0.537708E-04       -0.109000E-05        0.403167E-03        0.275000E-03        0.350625E-04        0.763083E-06        0.310792E-03        0.332000E-13        0.454000E-04        0.750833E-06        0.461000E-04        0.923000E-04        0.453000E-04        0.767500E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.264000E-05
  20180820        0.220000E-04        0.370333E-05        0.110000E-04        0.185167E-05        0.110000E-04        0.185167E-05        0.297000E-03        0.547958E-04        0.537000E-04       -0.108833E-05        0.403000E-03        0.274542E-03        0.350000E-04        0.762708E-06        0.310000E-03        0.332000E-13        0.454000E-04        0.747042E-06        0.462000E-04        0.923000E-04        0.453000E-04        0.763500E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.263375E-05
  20180821        0.220000E-04        0.366208E-05        0.110000E-04        0.183125E-05        0.110000E-04        0.183125E-05        0.296125E-03        0.547000E-04        0.536208E-04       -0.108000E-05        0.402750E-03        0.274000E-03        0.350000E-04        0.762000E-06        0.310000E-03        0.332000E-13        0.454000E-04        0.743250E-06        0.462000E-04        0.923000E-04        0.454000E-04        0.759583E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.263000E-05
  20180822        0.220000E-04        0.362167E-05        0.110000E-04        0.181083E-05        0.110000E-04        0.181083E-05        0.296000E-03        0.546375E-04        0.535667E-04       -0.108000E-05        0.402000E-03        0.274000E-03        0.349583E-04        0.761292E-06        0.310000E-03        0.332000E-13        0.454000E-04        0.739500E-06        0.462000E-04        0.923583E-04        0.454000E-04        0.755667E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.262292E-05
  20180823        0.220000E-04        0.358208E-05        0.110000E-04        0.179125E-05        0.110000E-04        0.179125E-05        0.295708E-03        0.545750E-04        0.535000E-04       -0.107042E-05        0.402000E-03        0.274000E-03        0.349000E-04        0.760875E-06        0.309125E-03        0.332000E-13        0.454458E-04        0.735750E-06        0.462000E-04        0.924000E-04        0.454000E-04        0.751833E-06        0.461000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.262000E-05
  20180824        0.220000E-04        0.354333E-05        0.110000E-04        0.177167E-05        0.110000E-04        0.177167E-05        0.295000E-03        0.545000E-04        0.534208E-04       -0.107000E-05        0.401292E-03        0.273250E-03        0.349000E-04        0.760000E-06        0.309000E-03        0.332000E-13        0.455000E-04        0.732167E-06        0.462000E-04        0.924000E-04        0.454000E-04        0.748000E-06        0.461583E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.261167E-05
  20180825        0.220000E-04        0.350500E-05        0.110000E-04        0.175250E-05        0.110000E-04        0.175250E-05        0.295000E-03        0.544167E-04        0.533708E-04       -0.106333E-05        0.401000E-03        0.273000E-03        0.348458E-04        0.759500E-06        0.309000E-03        0.332875E-13        0.455000E-04        0.728500E-06        0.462000E-04        0.924000E-04        0.454000E-04        0.744208E-06        0.462000E-04        0.166000E-13        0.166000E-13        0.380000E-13        0.261000E-05
  20180826        0.220000E-04        0.346708E-05        0.110000E-04        0.173375E-05        0.110000E-04        0.173375E-05        0.294250E-03        0.543583E-04        0.533000E-04       -0.106000E-05        0.400792E-03        0.273000E-03        0.348000E-04        0.759000E-06        0.308375E-03        0.333000E-13        0.455000E-04        0.724875E-06        0.462000E-04        0.924000E-04        0.454000E-04        0.740458E-06        0.462000E-04        0.166000E-13        0.166000E-13        0.380708E-13        0.260083E-05
  20180827        0.220000E-04        0.343000E-05        0.110000E-04        0.171500E-05        0.110000E-04        0.171500E-05        0.294000E-03        0.543000E-04        0.532208E-04       -0.105708E-05        0.400000E-03        0.272917E-03        0.348000E-04        0.758125E-06        0.308000E-03        0.333000E-13        0.455000E-04        0.721375E-06        0.462000E-04        0.924000E-04        0.454083E-04        0.736708E-06        0.462000E-04        0.166000E-13        0.166000E-13        0.381000E-13        0.260000E-05
  20180828        0.219958E-04        0.339333E-05        0.110000E-04        0.169625E-05        0.110000E-04        0.169625E-05        0.293750E-03        0.542042E-04        0.531750E-04       -0.105000E-05        0.400000E-03        0.272000E-03        0.347333E-04        0.757750E-06        0.308000E-03        0.333000E-13        0.455000E-04        0.717750E-06        0.462000E-04        0.925000E-04        0.455000E-04        0.733083E-06        0.462000E-04        0.166000E-13        0.166000E-13        0.381000E-13        0.259000E-05
