 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180703        0.433000E-04        0.531875E-05        0.216375E-04        0.265958E-05        0.216375E-04        0.265958E-05        0.513333E-03        0.625667E-04        0.599583E-04       -0.261083E-05        0.663000E-03        0.452000E-03        0.576000E-04        0.766292E-06        0.510000E-03        0.443875E-13        0.607292E-04        0.927625E-06        0.616583E-04        0.123000E-03        0.603042E-04        0.951458E-06        0.612542E-04        0.222000E-13        0.222000E-13        0.507292E-13        0.326042E-05
  20180704        0.433000E-04        0.524250E-05        0.217000E-04        0.262125E-05        0.217000E-04        0.262125E-05        0.513000E-03        0.624000E-04        0.598083E-04       -0.259458E-05        0.663000E-03        0.451208E-03        0.576000E-04        0.765625E-06        0.510000E-03        0.444375E-13        0.608292E-04        0.922250E-06        0.617542E-04        0.123542E-03        0.604083E-04        0.945750E-06        0.613500E-04        0.222000E-13        0.222000E-13        0.508000E-13        0.325042E-05
  20180705        0.433542E-04        0.516750E-05        0.217000E-04        0.258417E-05        0.217000E-04        0.258417E-05        0.512417E-03        0.622333E-04        0.596500E-04       -0.257792E-05        0.662167E-03        0.451000E-03        0.575958E-04        0.764958E-06        0.509625E-03        0.445000E-13        0.609292E-04        0.916875E-06        0.618458E-04        0.124000E-03        0.605083E-04        0.940125E-06        0.614458E-04        0.222625E-13        0.222625E-13        0.509000E-13        0.324083E-05
  20180706        0.434000E-04        0.509417E-05        0.217000E-04        0.254667E-05        0.217000E-04        0.254667E-05        0.512000E-03        0.620542E-04        0.594958E-04       -0.256375E-05        0.662000E-03        0.451000E-03        0.575000E-04        0.764000E-06        0.509000E-03        0.445875E-13        0.610250E-04        0.911667E-06        0.619333E-04        0.124000E-03        0.606083E-04        0.934583E-06        0.615417E-04        0.223000E-13        0.223000E-13        0.509667E-13        0.323125E-05
  20180707        0.434000E-04        0.502208E-05        0.217000E-04        0.251125E-05        0.217000E-04        0.251125E-05        0.511458E-03        0.618917E-04        0.593458E-04       -0.254667E-05        0.662000E-03        0.451000E-03        0.575000E-04        0.763333E-06        0.509000E-03        0.446375E-13        0.611208E-04        0.906458E-06        0.620250E-04        0.124000E-03        0.607083E-04        0.929167E-06        0.616375E-04        0.223000E-13        0.223000E-13        0.510333E-13        0.322167E-05
  20180708        0.434000E-04        0.495167E-05        0.217000E-04        0.247583E-05        0.217000E-04        0.247583E-05        0.511000E-03        0.617250E-04        0.591875E-04       -0.253333E-05        0.661042E-03        0.450458E-03        0.575000E-04        0.762708E-06        0.509000E-03        0.447000E-13        0.612167E-04        0.901333E-06        0.621125E-04        0.124000E-03        0.608042E-04        0.923667E-06        0.617292E-04        0.223583E-13        0.223583E-13        0.511000E-13        0.321250E-05
  20180709        0.434542E-04        0.488292E-05        0.217000E-04        0.244083E-05        0.217000E-04        0.244083E-05        0.510417E-03        0.615542E-04        0.590417E-04       -0.251792E-05        0.661000E-03        0.450000E-03        0.574167E-04        0.762000E-06        0.508292E-03        0.447833E-13        0.613083E-04        0.896250E-06        0.622042E-04        0.124042E-03        0.609042E-04        0.918333E-06        0.618208E-04        0.224000E-13        0.224000E-13        0.512000E-13        0.320292E-05
  20180710        0.435000E-04        0.481500E-05        0.217000E-04        0.240750E-05        0.217000E-04        0.240750E-05        0.510000E-03        0.613875E-04        0.588833E-04       -0.250458E-05        0.660750E-03        0.450000E-03        0.574000E-04        0.761083E-06        0.508000E-03        0.448250E-13        0.614000E-04        0.891250E-06        0.623000E-04        0.125000E-03        0.610000E-04        0.913125E-06        0.619125E-04        0.224000E-13        0.224000E-13        0.512625E-13        0.319333E-05
  20180711        0.435000E-04        0.474875E-05        0.217333E-04        0.237417E-05        0.217333E-04        0.237417E-05        0.509292E-03        0.612292E-04        0.587375E-04       -0.249042E-05        0.660000E-03        0.450000E-03        0.574000E-04        0.760417E-06        0.508000E-03        0.449000E-13        0.615000E-04        0.886292E-06        0.623875E-04        0.125000E-03        0.611000E-04        0.907833E-06        0.620000E-04        0.224458E-13        0.224458E-13        0.513250E-13        0.318417E-05
  20180712        0.435000E-04        0.468333E-05        0.218000E-04        0.234208E-05        0.218000E-04        0.234208E-05        0.509000E-03        0.610583E-04        0.585750E-04       -0.247625E-05        0.660000E-03        0.449333E-03        0.573167E-04        0.759833E-06        0.507667E-03        0.449667E-13        0.615958E-04        0.881333E-06        0.624750E-04        0.125000E-03        0.611958E-04        0.902708E-06        0.621000E-04        0.225000E-13        0.225000E-13        0.514000E-13        0.317458E-05
  20180713        0.435000E-04        0.461958E-05        0.218000E-04        0.231000E-05        0.218000E-04        0.231000E-05        0.508125E-03        0.608958E-04        0.584375E-04       -0.246375E-05        0.659250E-03        0.449000E-03        0.573000E-04        0.759000E-06        0.507000E-03        0.450042E-13        0.616833E-04        0.876500E-06        0.625583E-04        0.125000E-03        0.612917E-04        0.897625E-06        0.621917E-04        0.225000E-13        0.225000E-13        0.514875E-13        0.316542E-05
  20180714        0.435958E-04        0.455750E-05        0.218000E-04        0.227875E-05        0.218000E-04        0.227875E-05        0.507917E-03        0.607417E-04        0.582792E-04       -0.245083E-05        0.659000E-03        0.449000E-03        0.572958E-04        0.758208E-06        0.507000E-03        0.451000E-13        0.617750E-04        0.871708E-06        0.626417E-04        0.125000E-03        0.613833E-04        0.892583E-06        0.622792E-04        0.225250E-13        0.225250E-13        0.515458E-13        0.315625E-05
  20180715        0.436000E-04        0.449500E-05        0.218000E-04        0.224750E-05        0.218000E-04        0.224750E-05        0.507000E-03        0.605667E-04        0.581417E-04       -0.243708E-05        0.658625E-03        0.448833E-03        0.572000E-04        0.757583E-06        0.506750E-03        0.451417E-13        0.618625E-04        0.867000E-06        0.627250E-04        0.125250E-03        0.614792E-04        0.887625E-06        0.623667E-04        0.226000E-13        0.226000E-13        0.516042E-13        0.314667E-05
  20180716        0.436000E-04        0.443500E-05        0.218000E-04        0.221750E-05        0.218000E-04        0.221750E-05        0.506667E-03        0.604125E-04        0.579833E-04       -0.242500E-05        0.658000E-03        0.448000E-03        0.572000E-04        0.756958E-06        0.506000E-03        0.452000E-13        0.619500E-04        0.862292E-06        0.628042E-04        0.126000E-03        0.615708E-04        0.882708E-06        0.624500E-04        0.226000E-13        0.226000E-13        0.517000E-13        0.313750E-05
  20180717        0.436000E-04        0.437625E-05        0.218000E-04        0.218833E-05        0.218000E-04        0.218833E-05        0.506000E-03        0.602500E-04        0.578417E-04       -0.241333E-05        0.657875E-03        0.448000E-03        0.571583E-04        0.756000E-06        0.506000E-03        0.452750E-13        0.620375E-04        0.857667E-06        0.629000E-04        0.126000E-03        0.616583E-04        0.877917E-06        0.625333E-04        0.226000E-13        0.226000E-13        0.517583E-13        0.312833E-05
  20180718        0.436000E-04        0.431833E-05        0.218000E-04        0.215958E-05        0.218000E-04        0.215958E-05        0.505333E-03        0.600917E-04        0.576917E-04       -0.240083E-05        0.657000E-03        0.448000E-03        0.571000E-04        0.755375E-06        0.505667E-03        0.453083E-13        0.621208E-04        0.853083E-06        0.629833E-04        0.126000E-03        0.617500E-04        0.873083E-06        0.626167E-04        0.226917E-13        0.226917E-13        0.518125E-13        0.311917E-05
  20180719        0.436417E-04        0.426167E-05        0.218000E-04        0.213042E-05        0.218000E-04        0.213042E-05        0.505000E-03        0.599417E-04        0.575458E-04       -0.238792E-05        0.657000E-03        0.447083E-03        0.571000E-04        0.754792E-06        0.505000E-03        0.454000E-13        0.622042E-04        0.848583E-06        0.630625E-04        0.126000E-03        0.618375E-04        0.868292E-06        0.627000E-04        0.227000E-13        0.227000E-13        0.519000E-13        0.311000E-05
  20180720        0.437000E-04        0.420583E-05        0.218000E-04        0.210250E-05        0.218000E-04        0.210250E-05        0.504000E-03        0.597708E-04        0.574000E-04       -0.237667E-05        0.656042E-03        0.447000E-03        0.570083E-04        0.754000E-06        0.505000E-03        0.454375E-13        0.623000E-04        0.844042E-06        0.631417E-04        0.126000E-03        0.619250E-04        0.863542E-06        0.628000E-04        0.227000E-13        0.227000E-13        0.519667E-13        0.310000E-05
  20180721        0.437000E-04        0.415083E-05        0.218000E-04        0.207542E-05        0.218000E-04        0.207542E-05        0.503625E-03        0.596292E-04        0.572542E-04       -0.236542E-05        0.656000E-03        0.447000E-03        0.570000E-04        0.753167E-06        0.504375E-03        0.455000E-13        0.623875E-04        0.839625E-06        0.632167E-04        0.126167E-03        0.620125E-04        0.858917E-06        0.628792E-04        0.227500E-13        0.227500E-13        0.520125E-13        0.309125E-05
  20180722        0.437000E-04        0.409667E-05        0.218000E-04        0.204875E-05        0.218000E-04        0.204875E-05        0.503000E-03        0.594583E-04        0.571167E-04       -0.235417E-05        0.655083E-03        0.446167E-03        0.569458E-04        0.752583E-06        0.504000E-03        0.455625E-13        0.624708E-04        0.835167E-06        0.633000E-04        0.127000E-03        0.621000E-04        0.854250E-06        0.629625E-04        0.228000E-13        0.228000E-13        0.521000E-13        0.308208E-05
  20180723        0.437000E-04        0.404458E-05        0.219000E-04        0.202167E-05        0.219000E-04        0.202167E-05        0.502208E-03        0.593125E-04        0.569625E-04       -0.234292E-05        0.655000E-03        0.446000E-03        0.569000E-04        0.752000E-06        0.504000E-03        0.456000E-13        0.625500E-04        0.830875E-06        0.633875E-04        0.127000E-03        0.621958E-04        0.849792E-06        0.630375E-04        0.228000E-13        0.228000E-13        0.521625E-13        0.307292E-05
  20180724        0.437000E-04        0.399208E-05        0.219000E-04        0.199667E-05        0.219000E-04        0.199667E-05        0.501792E-03        0.591542E-04        0.568333E-04       -0.233167E-05        0.654083E-03        0.446000E-03        0.568708E-04        0.751000E-06        0.503000E-03        0.456875E-13        0.626292E-04        0.826583E-06        0.634625E-04        0.127000E-03        0.622792E-04        0.845208E-06        0.631167E-04        0.228000E-13        0.228000E-13        0.522042E-13        0.306417E-05
  20180725        0.437000E-04        0.394167E-05        0.219000E-04        0.197042E-05        0.219000E-04        0.197042E-05        0.501000E-03        0.590000E-04        0.566708E-04       -0.232083E-05        0.654000E-03        0.445042E-03        0.568000E-04        0.750417E-06        0.503000E-03        0.457042E-13        0.627042E-04        0.822292E-06        0.635292E-04        0.127000E-03        0.623625E-04        0.840792E-06        0.632000E-04        0.228958E-13        0.228958E-13        0.523000E-13        0.305542E-05
  20180726        0.437000E-04        0.389125E-05        0.219000E-04        0.194583E-05        0.219000E-04        0.194583E-05        0.500292E-03        0.588500E-04        0.565417E-04       -0.230917E-05        0.653000E-03        0.445000E-03        0.567875E-04        0.749875E-06        0.502500E-03        0.458000E-13        0.628000E-04        0.818083E-06        0.636000E-04        0.127000E-03        0.624458E-04        0.836333E-06        0.632917E-04        0.229000E-13        0.229000E-13        0.523500E-13        0.304625E-05
  20180727        0.437792E-04        0.384292E-05        0.219000E-04        0.192083E-05        0.219000E-04        0.192083E-05        0.499792E-03        0.586917E-04        0.563958E-04       -0.229833E-05        0.652875E-03        0.444792E-03        0.567000E-04        0.749000E-06        0.502000E-03        0.458208E-13        0.628792E-04        0.813917E-06        0.637000E-04        0.127000E-03        0.625250E-04        0.832000E-06        0.633625E-04        0.229000E-13        0.229000E-13        0.524000E-13        0.303750E-05
  20180728        0.438000E-04        0.379500E-05        0.219000E-04        0.189750E-05        0.219000E-04        0.189750E-05        0.499000E-03        0.585458E-04        0.562542E-04       -0.228792E-05        0.652000E-03        0.444000E-03        0.567000E-04        0.748292E-06        0.501875E-03        0.459000E-13        0.629542E-04        0.809792E-06        0.637667E-04        0.127667E-03        0.626042E-04        0.827708E-06        0.634333E-04        0.229292E-13        0.229292E-13        0.524875E-13        0.302875E-05
  20180729        0.438000E-04        0.374708E-05        0.219000E-04        0.187292E-05        0.219000E-04        0.187292E-05        0.498292E-03        0.583917E-04        0.561208E-04       -0.227750E-05        0.651667E-03        0.444000E-03        0.566000E-04        0.747750E-06        0.501000E-03        0.459333E-13        0.630250E-04        0.805667E-06        0.638292E-04        0.128000E-03        0.627000E-04        0.823375E-06        0.635042E-04        0.230000E-13        0.230000E-13        0.525250E-13        0.302000E-05
  20180730        0.438000E-04        0.370000E-05        0.219000E-04        0.185000E-05        0.219000E-04        0.185000E-05        0.497708E-03        0.582458E-04        0.559708E-04       -0.226708E-05        0.651000E-03        0.443417E-03        0.566000E-04        0.747000E-06        0.501000E-03        0.460000E-13        0.631000E-04        0.801667E-06        0.639000E-04        0.128000E-03        0.627792E-04        0.819167E-06        0.636000E-04        0.230000E-13        0.230000E-13        0.526000E-13        0.301000E-05
  20180731        0.438000E-04        0.365417E-05        0.219000E-04        0.182750E-05        0.219000E-04        0.182750E-05        0.497000E-03        0.580917E-04        0.558417E-04       -0.225667E-05        0.650417E-03        0.443000E-03        0.565042E-04        0.746167E-06        0.500167E-03        0.460458E-13        0.631958E-04        0.797667E-06        0.639958E-04        0.128000E-03        0.628542E-04        0.815000E-06        0.636750E-04        0.230000E-13        0.230000E-13        0.526583E-13        0.300125E-05
  20180801        0.438000E-04        0.360958E-05        0.219000E-04        0.180458E-05        0.219000E-04        0.180458E-05        0.496167E-03        0.579458E-04        0.556958E-04       -0.224667E-05        0.650000E-03        0.442958E-03        0.565000E-04        0.745625E-06        0.500000E-03        0.461000E-13        0.632625E-04        0.793667E-06        0.640542E-04        0.128000E-03        0.629292E-04        0.810833E-06        0.637417E-04        0.230458E-13        0.230458E-13        0.527000E-13        0.299250E-05
  20180802        0.438000E-04        0.356542E-05        0.219000E-04        0.178208E-05        0.219000E-04        0.178208E-05        0.495583E-03        0.577958E-04        0.555583E-04       -0.223625E-05        0.649125E-03        0.442000E-03        0.564000E-04        0.745000E-06        0.499375E-03        0.461500E-13        0.633292E-04        0.789708E-06        0.641125E-04        0.128000E-03        0.630000E-04        0.806750E-06        0.638042E-04        0.231000E-13        0.231000E-13        0.527875E-13        0.298417E-05
  20180803        0.438000E-04        0.352167E-05        0.219000E-04        0.176083E-05        0.219000E-04        0.176083E-05        0.494958E-03        0.576500E-04        0.554292E-04       -0.222625E-05        0.648792E-03        0.442000E-03        0.563917E-04        0.744083E-06        0.499000E-03        0.462000E-13        0.634000E-04        0.785833E-06        0.642000E-04        0.128000E-03        0.631000E-04        0.802667E-06        0.639000E-04        0.231000E-13        0.231000E-13        0.528167E-13        0.297542E-05
  20180804        0.438000E-04        0.347917E-05        0.219000E-04        0.173958E-05        0.219000E-04        0.173958E-05        0.494000E-03        0.575042E-04        0.552792E-04       -0.221625E-05        0.648000E-03        0.441375E-03        0.563000E-04        0.743542E-06        0.498542E-03        0.462500E-13        0.634917E-04        0.781958E-06        0.642708E-04        0.128708E-03        0.631667E-04        0.798667E-06        0.639667E-04        0.231000E-13        0.231000E-13        0.529000E-13        0.296708E-05
  20180805        0.438000E-04        0.343708E-05        0.219000E-04        0.171875E-05        0.219000E-04        0.171875E-05        0.493333E-03        0.573542E-04        0.551500E-04       -0.220625E-05        0.647417E-03        0.441000E-03        0.562792E-04        0.743000E-06        0.498000E-03        0.463000E-13        0.635542E-04        0.778125E-06        0.643208E-04        0.129000E-03        0.632375E-04        0.794667E-06        0.640292E-04        0.231458E-13        0.231458E-13        0.529417E-13        0.295833E-05
  20180806        0.438000E-04        0.339583E-05        0.219000E-04        0.169792E-05        0.219000E-04        0.169792E-05        0.492667E-03        0.572167E-04        0.550208E-04       -0.219667E-05        0.647000E-03        0.440750E-03        0.562000E-04        0.742000E-06        0.497625E-03        0.463458E-13        0.636125E-04        0.774417E-06        0.644000E-04        0.129000E-03        0.633042E-04        0.790667E-06        0.641000E-04        0.232000E-13        0.232000E-13        0.530000E-13        0.295000E-05
  20180807        0.438000E-04        0.335500E-05        0.219000E-04        0.167750E-05        0.219000E-04        0.167750E-05        0.492000E-03        0.570625E-04        0.548708E-04       -0.218667E-05        0.646000E-03        0.440000E-03        0.561583E-04        0.741458E-06        0.497000E-03        0.464000E-13        0.637000E-04        0.770583E-06        0.644750E-04        0.129000E-03        0.634000E-04        0.786833E-06        0.641875E-04        0.232000E-13        0.232000E-13        0.530625E-13        0.294000E-05
  20180808        0.438000E-04        0.331500E-05        0.219000E-04        0.165750E-05        0.219000E-04        0.165750E-05        0.491000E-03        0.569292E-04        0.547458E-04       -0.217708E-05        0.645583E-03        0.440000E-03        0.561000E-04        0.740958E-06        0.496667E-03        0.464333E-13        0.637708E-04        0.766917E-06        0.645208E-04        0.129000E-03        0.634667E-04        0.782958E-06        0.642417E-04        0.232000E-13        0.232000E-13        0.531000E-13        0.293167E-05
  20180809        0.438000E-04        0.327625E-05        0.219000E-04        0.163792E-05        0.219000E-04        0.163792E-05        0.490333E-03        0.567708E-04        0.546167E-04       -0.216750E-05        0.645000E-03        0.439042E-03        0.560375E-04        0.740000E-06        0.496000E-03        0.465000E-13        0.638250E-04        0.763250E-06        0.646000E-04        0.129000E-03        0.635292E-04        0.779125E-06        0.643000E-04        0.232292E-13        0.232292E-13        0.531792E-13        0.292333E-05
  20180810        0.438000E-04        0.323750E-05        0.219000E-04        0.161875E-05        0.219000E-04        0.161875E-05        0.489625E-03        0.566375E-04        0.544708E-04       -0.215792E-05        0.644083E-03        0.439000E-03        0.560000E-04        0.739417E-06        0.495625E-03        0.465208E-13        0.639000E-04        0.759542E-06        0.646667E-04        0.129000E-03        0.636000E-04        0.775333E-06        0.643958E-04        0.233000E-13        0.233000E-13        0.532000E-13        0.291500E-05
  20180811        0.438000E-04        0.319958E-05        0.219000E-04        0.159958E-05        0.219000E-04        0.159958E-05        0.488917E-03        0.564875E-04        0.543458E-04       -0.214833E-05        0.643583E-03        0.438250E-03        0.559125E-04        0.738917E-06        0.495000E-03        0.466000E-13        0.639792E-04        0.755958E-06        0.647083E-04        0.129083E-03        0.636875E-04        0.771542E-06        0.644458E-04        0.233000E-13        0.233000E-13        0.532917E-13        0.290667E-05
  20180812        0.438000E-04        0.316250E-05        0.219000E-04        0.158125E-05        0.219000E-04        0.158125E-05        0.488000E-03        0.563500E-04        0.542167E-04       -0.213917E-05        0.643000E-03        0.438000E-03        0.558792E-04        0.738000E-06        0.494542E-03        0.466000E-13        0.640292E-04        0.752375E-06        0.648000E-04        0.130000E-03        0.637458E-04        0.767833E-06        0.645000E-04        0.233000E-13        0.233000E-13        0.533000E-13        0.289833E-05
  20180813        0.438000E-04        0.312542E-05        0.219000E-04        0.156292E-05        0.219000E-04        0.156292E-05        0.487208E-03        0.562125E-04        0.540750E-04       -0.212958E-05        0.642083E-03        0.437417E-03        0.558000E-04        0.737417E-06        0.494000E-03        0.467000E-13        0.641000E-04        0.748792E-06        0.648500E-04        0.130000E-03        0.638000E-04        0.764167E-06        0.645958E-04        0.233000E-13        0.233000E-13        0.533958E-13        0.289000E-05
  20180814        0.438000E-04        0.308958E-05        0.219000E-04        0.154500E-05        0.219000E-04        0.154500E-05        0.486458E-03        0.560625E-04        0.539500E-04       -0.212000E-05        0.641500E-03        0.437000E-03        0.557458E-04        0.736917E-06        0.493458E-03        0.467000E-13        0.641750E-04        0.745375E-06        0.649000E-04        0.130000E-03        0.639000E-04        0.760458E-06        0.646417E-04        0.233875E-13        0.233875E-13        0.534000E-13        0.288000E-05
  20180815        0.438000E-04        0.305375E-05        0.219000E-04        0.152667E-05        0.219000E-04        0.152667E-05        0.485708E-03        0.559375E-04        0.538250E-04       -0.211042E-05        0.640917E-03        0.436500E-03        0.557000E-04        0.736000E-06        0.493000E-03        0.467708E-13        0.642167E-04        0.741750E-06        0.649833E-04        0.130000E-03        0.639500E-04        0.756833E-06        0.647000E-04        0.234000E-13        0.234000E-13        0.535000E-13        0.287208E-05
  20180816        0.438000E-04        0.301917E-05        0.219000E-04        0.150917E-05        0.219000E-04        0.150917E-05        0.484958E-03        0.557875E-04        0.536833E-04       -0.210083E-05        0.640000E-03        0.436000E-03        0.556125E-04        0.735417E-06        0.492292E-03        0.468000E-13        0.643000E-04        0.738375E-06        0.650167E-04        0.130000E-03        0.640000E-04        0.753292E-06        0.647833E-04        0.234000E-13        0.234000E-13        0.535000E-13        0.286375E-05
  20180817        0.438000E-04        0.298500E-05        0.219000E-04        0.149250E-05        0.219000E-04        0.149250E-05        0.484000E-03        0.556500E-04        0.535583E-04       -0.209167E-05        0.639333E-03        0.435583E-03        0.555708E-04        0.734917E-06        0.492000E-03        0.468375E-13        0.643583E-04        0.734917E-06        0.651000E-04        0.130000E-03        0.641000E-04        0.749667E-06        0.648208E-04        0.234000E-13        0.234000E-13        0.535958E-13        0.285583E-05
  20180818        0.438000E-04        0.295083E-05        0.219000E-04        0.147500E-05        0.219000E-04        0.147500E-05        0.483167E-03        0.555208E-04        0.534333E-04       -0.208250E-05        0.638708E-03        0.435000E-03        0.555000E-04        0.734000E-06        0.491083E-03        0.469000E-13        0.644000E-04        0.731500E-06        0.651458E-04        0.130000E-03        0.641458E-04        0.746208E-06        0.649000E-04        0.234167E-13        0.234167E-13        0.536000E-13        0.284792E-05
  20180819        0.438000E-04        0.291708E-05        0.219000E-04        0.145833E-05        0.219000E-04        0.145833E-05        0.482375E-03        0.553708E-04        0.533042E-04       -0.207333E-05        0.638000E-03        0.434583E-03        0.554292E-04        0.733458E-06        0.490875E-03        0.469000E-13        0.644917E-04        0.728250E-06        0.652000E-04        0.130000E-03        0.642000E-04        0.742625E-06        0.649583E-04        0.235000E-13        0.235000E-13        0.536875E-13        0.284000E-05
  20180820        0.438000E-04        0.288458E-05        0.219000E-04        0.144292E-05        0.219000E-04        0.144292E-05        0.481583E-03        0.552417E-04        0.531708E-04       -0.206458E-05        0.637042E-03        0.434000E-03        0.553833E-04        0.732958E-06        0.490000E-03        0.469917E-13        0.645250E-04        0.724792E-06        0.652667E-04        0.130667E-03        0.642875E-04        0.739250E-06        0.650000E-04        0.235000E-13        0.235000E-13        0.537000E-13        0.283000E-05
  20180821        0.438000E-04        0.285208E-05        0.219000E-04        0.142583E-05        0.219000E-04        0.142583E-05        0.480750E-03        0.551042E-04        0.530500E-04       -0.205542E-05        0.636417E-03        0.433542E-03        0.553000E-04        0.732000E-06        0.489583E-03        0.470000E-13        0.646000E-04        0.721500E-06        0.653000E-04        0.131000E-03        0.643292E-04        0.735750E-06        0.650875E-04        0.235000E-13        0.235000E-13        0.537750E-13        0.282208E-05
  20180822        0.438000E-04        0.282042E-05        0.219000E-04        0.141042E-05        0.219000E-04        0.141042E-05        0.479958E-03        0.549625E-04        0.529292E-04       -0.204625E-05        0.635708E-03        0.433000E-03        0.552375E-04        0.731500E-06        0.489000E-03        0.470417E-13        0.646542E-04        0.718250E-06        0.653875E-04        0.131000E-03        0.644000E-04        0.732375E-06        0.651167E-04        0.235000E-13        0.235000E-13        0.538000E-13        0.281417E-05
  20180823        0.438000E-04        0.278875E-05        0.219000E-04        0.139458E-05        0.219000E-04        0.139458E-05        0.479000E-03        0.548375E-04        0.527958E-04       -0.203750E-05        0.635000E-03        0.432458E-03        0.551875E-04        0.731000E-06        0.488292E-03        0.471000E-13        0.647000E-04        0.715000E-06        0.654000E-04        0.131000E-03        0.644625E-04        0.729000E-06        0.652000E-04        0.235125E-13        0.235125E-13        0.538500E-13        0.280625E-05
  20180824        0.438000E-04        0.275792E-05        0.219000E-04        0.137875E-05        0.219000E-04        0.137875E-05        0.478125E-03        0.547000E-04        0.526667E-04       -0.202875E-05        0.634000E-03        0.432000E-03        0.551000E-04        0.730000E-06        0.488000E-03        0.471000E-13        0.647792E-04        0.711750E-06        0.655000E-04        0.131000E-03        0.645000E-04        0.725625E-06        0.652375E-04        0.236000E-13        0.236000E-13        0.539000E-13        0.279875E-05
  20180825        0.437917E-04        0.272750E-05        0.219000E-04        0.136417E-05        0.219000E-04        0.136417E-05        0.477292E-03        0.545625E-04        0.525458E-04       -0.201958E-05        0.633292E-03        0.431375E-03        0.550333E-04        0.729542E-06        0.487000E-03        0.471792E-13        0.648000E-04        0.708542E-06        0.655083E-04        0.131000E-03        0.645958E-04        0.722375E-06        0.653000E-04        0.236000E-13        0.236000E-13        0.539208E-13        0.279000E-05
  20180826        0.437000E-04        0.269750E-05        0.219000E-04        0.134833E-05        0.219000E-04        0.134833E-05        0.476458E-03        0.544375E-04        0.524250E-04       -0.201000E-05        0.632583E-03        0.431000E-03        0.549792E-04        0.729000E-06        0.486667E-03        0.472000E-13        0.648958E-04        0.705417E-06        0.656000E-04        0.131000E-03        0.646250E-04        0.719042E-06        0.653583E-04        0.236000E-13        0.236000E-13        0.540000E-13        0.278083E-05
  20180827        0.437000E-04        0.266875E-05        0.219000E-04        0.133458E-05        0.219000E-04        0.133458E-05        0.475583E-03        0.543000E-04        0.522958E-04       -0.200083E-05        0.631833E-03        0.430208E-03        0.549000E-04        0.728083E-06        0.486000E-03        0.472042E-13        0.649083E-04        0.702250E-06        0.656125E-04        0.131000E-03        0.647000E-04        0.715750E-06        0.654000E-04        0.236000E-13        0.236000E-13        0.540000E-13        0.277333E-05
  20180828        0.437000E-04        0.263958E-05        0.219000E-04        0.131958E-05        0.219000E-04        0.131958E-05        0.474708E-03        0.541625E-04        0.521708E-04       -0.199208E-05        0.631000E-03        0.430000E-03        0.548250E-04        0.727667E-06        0.485292E-03        0.473000E-13        0.650000E-04        0.699125E-06        0.657000E-04        0.131000E-03        0.647458E-04        0.712542E-06        0.654708E-04        0.236000E-13        0.236000E-13        0.540833E-13        0.276542E-05
  20180829        0.437000E-04        0.261042E-05        0.219000E-04        0.130542E-05        0.219000E-04        0.130542E-05        0.473833E-03        0.540375E-04        0.520500E-04       -0.198333E-05        0.630083E-03        0.429042E-03        0.547667E-04        0.727000E-06        0.484875E-03        0.473000E-13        0.650167E-04        0.696042E-06        0.657083E-04        0.131083E-03        0.648000E-04        0.709333E-06        0.655000E-04        0.236625E-13        0.236625E-13        0.541000E-13        0.275792E-05
  20180830        0.437000E-04        0.258250E-05        0.218292E-04        0.129208E-05        0.218292E-04        0.129208E-05        0.472958E-03        0.539083E-04        0.519333E-04       -0.197500E-05        0.629292E-03        0.428833E-03        0.547000E-04        0.726208E-06        0.484000E-03        0.473208E-13        0.651000E-04        0.692958E-06        0.658000E-04        0.132000E-03        0.648667E-04        0.706167E-06        0.655792E-04        0.237000E-13        0.237000E-13        0.541375E-13        0.275000E-05
  20180831        0.437000E-04        0.255500E-05        0.218000E-04        0.127667E-05        0.218000E-04        0.127667E-05        0.472000E-03        0.537708E-04        0.518167E-04       -0.196625E-05        0.628500E-03        0.428000E-03        0.546083E-04        0.725792E-06        0.483458E-03        0.474000E-13        0.651208E-04        0.689875E-06        0.658000E-04        0.132000E-03        0.649000E-04        0.703000E-06        0.656000E-04        0.237000E-13        0.237000E-13        0.542000E-13        0.274042E-05
