 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180628        0.104000E-03        0.383250E-05        0.521000E-04        0.191625E-05        0.521000E-04        0.191625E-05        0.826208E-03        0.403542E-04        0.374458E-04       -0.290833E-05        0.110333E-02        0.752458E-03        0.959917E-04        0.717583E-06        0.849125E-03        0.799000E-13        0.110000E-03        0.920458E-06        0.111000E-03        0.222000E-03        0.110000E-03        0.942750E-06        0.110958E-03        0.399500E-13        0.399500E-13        0.913750E-13        0.282458E-05
  20180629        0.104000E-03        0.377875E-05        0.520750E-04        0.188958E-05        0.520750E-04        0.188958E-05        0.823417E-03        0.401625E-04        0.372792E-04       -0.287958E-05        0.110000E-02        0.750542E-03        0.957583E-04        0.717000E-06        0.847042E-03        0.799792E-13        0.110000E-03        0.915375E-06        0.111000E-03        0.222000E-03        0.110000E-03        0.937458E-06        0.111000E-03        0.400000E-13        0.400000E-13        0.914583E-13        0.281292E-05
  20180630        0.104000E-03        0.372583E-05        0.520000E-04        0.186250E-05        0.520000E-04        0.186250E-05        0.820583E-03        0.399708E-04        0.371292E-04       -0.285083E-05        0.110000E-02        0.748708E-03        0.955167E-04        0.716125E-06        0.844958E-03        0.800417E-13        0.110000E-03        0.910333E-06        0.111000E-03        0.222208E-03        0.110000E-03        0.932208E-06        0.111000E-03        0.400000E-13        0.400000E-13        0.915375E-13        0.280083E-05
  20180701        0.104000E-03        0.367417E-05        0.519917E-04        0.183750E-05        0.519917E-04        0.183750E-05        0.817792E-03        0.397875E-04        0.369583E-04       -0.282292E-05        0.110000E-02        0.746875E-03        0.952833E-04        0.715667E-06        0.842875E-03        0.801000E-13        0.110000E-03        0.905333E-06        0.111000E-03        0.223000E-03        0.110000E-03        0.926958E-06        0.111000E-03        0.400708E-13        0.400708E-13        0.916125E-13        0.278833E-05
  20180702        0.104000E-03        0.362375E-05        0.519000E-04        0.181167E-05        0.519000E-04        0.181167E-05        0.814917E-03        0.396042E-04        0.368042E-04       -0.279542E-05        0.109042E-02        0.745042E-03        0.950375E-04        0.715000E-06        0.840792E-03        0.801958E-13        0.110625E-03        0.900458E-06        0.111000E-03        0.223000E-03        0.110000E-03        0.921792E-06        0.111000E-03        0.401000E-13        0.401000E-13        0.917000E-13        0.277667E-05
  20180703        0.104000E-03        0.357417E-05        0.518958E-04        0.178750E-05        0.518958E-04        0.178750E-05        0.812042E-03        0.394208E-04        0.366500E-04       -0.276875E-05        0.109000E-02        0.743125E-03        0.948042E-04        0.714208E-06        0.838667E-03        0.802458E-13        0.111000E-03        0.895500E-06        0.111542E-03        0.223000E-03        0.110000E-03        0.916708E-06        0.111000E-03        0.401000E-13        0.401000E-13        0.917833E-13        0.276500E-05
  20180704        0.104000E-03        0.352500E-05        0.518000E-04        0.176250E-05        0.518000E-04        0.176250E-05        0.809167E-03        0.392375E-04        0.364917E-04       -0.274042E-05        0.109000E-02        0.741250E-03        0.945625E-04        0.713792E-06        0.836500E-03        0.803000E-13        0.111000E-03        0.890708E-06        0.112000E-03        0.223000E-03        0.110000E-03        0.911625E-06        0.111000E-03        0.401708E-13        0.401708E-13        0.918542E-13        0.275375E-05
  20180705        0.103917E-03        0.347750E-05        0.517917E-04        0.173917E-05        0.517917E-04        0.173917E-05        0.806292E-03        0.390542E-04        0.363417E-04       -0.271375E-05        0.108625E-02        0.739375E-03        0.943167E-04        0.713000E-06        0.834375E-03        0.803917E-13        0.111000E-03        0.885917E-06        0.112000E-03        0.223000E-03        0.110000E-03        0.906667E-06        0.111000E-03        0.402000E-13        0.402000E-13        0.919167E-13        0.274208E-05
  20180706        0.103000E-03        0.343083E-05        0.517000E-04        0.171542E-05        0.517000E-04        0.171542E-05        0.803417E-03        0.388708E-04        0.361833E-04       -0.268833E-05        0.108000E-02        0.737458E-03        0.940833E-04        0.712333E-06        0.832208E-03        0.804292E-13        0.111000E-03        0.881125E-06        0.112000E-03        0.223708E-03        0.110250E-03        0.901708E-06        0.111000E-03        0.402000E-13        0.402000E-13        0.920000E-13        0.273042E-05
  20180707        0.103000E-03        0.338458E-05        0.516792E-04        0.169208E-05        0.516792E-04        0.169208E-05        0.800500E-03        0.387000E-04        0.360417E-04       -0.266125E-05        0.108000E-02        0.735500E-03        0.938292E-04        0.711917E-06        0.830042E-03        0.805000E-13        0.111000E-03        0.876500E-06        0.112000E-03        0.224000E-03        0.111000E-03        0.896792E-06        0.111167E-03        0.402458E-13        0.402458E-13        0.920708E-13        0.271792E-05
  20180708        0.103000E-03        0.333958E-05        0.516000E-04        0.166958E-05        0.516000E-04        0.166958E-05        0.797625E-03        0.385250E-04        0.358833E-04       -0.263583E-05        0.108000E-02        0.733583E-03        0.935917E-04        0.711000E-06        0.827875E-03        0.805583E-13        0.111000E-03        0.871875E-06        0.112000E-03        0.224000E-03        0.111000E-03        0.891917E-06        0.112000E-03        0.403000E-13        0.403000E-13        0.921250E-13        0.270667E-05
  20180709        0.103000E-03        0.329542E-05        0.515583E-04        0.164792E-05        0.515583E-04        0.164792E-05        0.794667E-03        0.383500E-04        0.357417E-04       -0.261000E-05        0.107167E-02        0.731625E-03        0.933375E-04        0.710500E-06        0.825708E-03        0.806000E-13        0.111000E-03        0.867208E-06        0.112000E-03        0.224000E-03        0.111000E-03        0.887083E-06        0.112000E-03        0.403000E-13        0.403000E-13        0.922000E-13        0.269542E-05
  20180710        0.103000E-03        0.325167E-05        0.515000E-04        0.162625E-05        0.515000E-04        0.162625E-05        0.791750E-03        0.381750E-04        0.355917E-04       -0.258458E-05        0.107000E-02        0.729667E-03        0.930917E-04        0.710000E-06        0.823500E-03        0.806792E-13        0.111000E-03        0.862708E-06        0.112000E-03        0.224000E-03        0.111000E-03        0.882333E-06        0.112000E-03        0.403000E-13        0.403000E-13        0.922708E-13        0.268417E-05
  20180711        0.103000E-03        0.320917E-05        0.514333E-04        0.160417E-05        0.514333E-04        0.160417E-05        0.788833E-03        0.380083E-04        0.354500E-04       -0.255958E-05        0.107000E-02        0.727750E-03        0.928375E-04        0.709125E-06        0.821250E-03        0.807000E-13        0.111000E-03        0.858167E-06        0.112000E-03        0.224000E-03        0.111000E-03        0.877708E-06        0.112000E-03        0.403875E-13        0.403875E-13        0.923083E-13        0.267333E-05
  20180712        0.103000E-03        0.316708E-05        0.514000E-04        0.158333E-05        0.514000E-04        0.158333E-05        0.785875E-03        0.378458E-04        0.353083E-04       -0.253458E-05        0.106667E-02        0.725750E-03        0.925917E-04        0.708708E-06        0.819042E-03        0.807917E-13        0.111000E-03        0.853708E-06        0.112000E-03        0.224208E-03        0.111000E-03        0.873000E-06        0.112000E-03        0.404000E-13        0.404000E-13        0.924000E-13        0.266208E-05
  20180713        0.103000E-03        0.312542E-05        0.513000E-04        0.156250E-05        0.513000E-04        0.156250E-05        0.782917E-03        0.376667E-04        0.351583E-04       -0.251000E-05        0.106000E-02        0.723750E-03        0.923333E-04        0.708000E-06        0.816875E-03        0.808000E-13        0.111000E-03        0.849250E-06        0.112000E-03        0.225000E-03        0.111000E-03        0.868375E-06        0.112000E-03        0.404000E-13        0.404000E-13        0.924333E-13        0.265083E-05
  20180714        0.102625E-03        0.308500E-05        0.512625E-04        0.154250E-05        0.512625E-04        0.154250E-05        0.780000E-03        0.375125E-04        0.350292E-04       -0.248542E-05        0.106000E-02        0.721833E-03        0.920875E-04        0.707333E-06        0.814625E-03        0.808875E-13        0.111792E-03        0.844917E-06        0.112000E-03        0.225000E-03        0.111000E-03        0.863833E-06        0.112000E-03        0.404000E-13        0.404000E-13        0.925000E-13        0.263875E-05
  20180715        0.102000E-03        0.304500E-05        0.512000E-04        0.152250E-05        0.512000E-04        0.152250E-05        0.777000E-03        0.373458E-04        0.348792E-04       -0.246083E-05        0.106000E-02        0.719833E-03        0.918292E-04        0.706958E-06        0.812292E-03        0.809000E-13        0.112000E-03        0.840542E-06        0.112000E-03        0.225000E-03        0.111000E-03        0.859292E-06        0.112000E-03        0.404833E-13        0.404833E-13        0.925542E-13        0.262792E-05
  20180716        0.102000E-03        0.300625E-05        0.511208E-04        0.150333E-05        0.511208E-04        0.150333E-05        0.774000E-03        0.371792E-04        0.347458E-04       -0.243750E-05        0.105083E-02        0.717833E-03        0.915792E-04        0.706000E-06        0.810083E-03        0.809708E-13        0.112000E-03        0.836208E-06        0.112375E-03        0.225000E-03        0.111000E-03        0.854833E-06        0.112000E-03        0.405000E-13        0.405000E-13        0.926000E-13        0.261708E-05
  20180717        0.102000E-03        0.296750E-05        0.510750E-04        0.148417E-05        0.510750E-04        0.148417E-05        0.771000E-03        0.370292E-04        0.346125E-04       -0.241250E-05        0.105000E-02        0.715833E-03        0.913125E-04        0.705583E-06        0.807833E-03        0.810000E-13        0.112000E-03        0.831917E-06        0.113000E-03        0.225000E-03        0.111000E-03        0.850333E-06        0.112000E-03        0.405000E-13        0.405000E-13        0.926583E-13        0.260625E-05
  20180718        0.102000E-03        0.293000E-05        0.510000E-04        0.146500E-05        0.510000E-04        0.146500E-05        0.768000E-03        0.368583E-04        0.344667E-04       -0.239000E-05        0.105000E-02        0.713750E-03        0.910625E-04        0.705000E-06        0.805583E-03        0.810375E-13        0.112000E-03        0.827708E-06        0.113000E-03        0.225000E-03        0.111333E-03        0.846000E-06        0.112000E-03        0.405000E-13        0.405000E-13        0.927000E-13        0.259542E-05
  20180719        0.102000E-03        0.289333E-05        0.509250E-04        0.144625E-05        0.509250E-04        0.144625E-05        0.765042E-03        0.367083E-04        0.343417E-04       -0.236667E-05        0.104458E-02        0.711750E-03        0.908042E-04        0.704250E-06        0.803250E-03        0.811000E-13        0.112000E-03        0.823542E-06        0.113000E-03        0.225000E-03        0.112000E-03        0.841667E-06        0.112000E-03        0.405125E-13        0.405125E-13        0.927500E-13        0.258458E-05
  20180720        0.102000E-03        0.285625E-05        0.508750E-04        0.142792E-05        0.508750E-04        0.142792E-05        0.762125E-03        0.365500E-04        0.342125E-04       -0.234250E-05        0.104000E-02        0.709750E-03        0.905417E-04        0.703875E-06        0.801000E-03        0.811000E-13        0.112000E-03        0.819333E-06        0.113000E-03        0.225000E-03        0.112000E-03        0.837250E-06        0.112000E-03        0.406000E-13        0.406000E-13        0.928000E-13        0.257375E-05
  20180721        0.102000E-03        0.282083E-05        0.508000E-04        0.141042E-05        0.508000E-04        0.141042E-05        0.759125E-03        0.363958E-04        0.340708E-04       -0.232000E-05        0.104000E-02        0.707667E-03        0.902875E-04        0.703000E-06        0.798708E-03        0.811792E-13        0.112000E-03        0.815208E-06        0.113000E-03        0.225917E-03        0.112000E-03        0.833000E-06        0.112875E-03        0.406000E-13        0.406000E-13        0.928208E-13        0.256292E-05
  20180722        0.101167E-03        0.278542E-05        0.507167E-04        0.139333E-05        0.507167E-04        0.139333E-05        0.756000E-03        0.362458E-04        0.339458E-04       -0.229750E-05        0.103792E-02        0.705667E-03        0.900167E-04        0.702542E-06        0.796333E-03        0.812000E-13        0.112000E-03        0.811167E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.828750E-06        0.113000E-03        0.406000E-13        0.406000E-13        0.929000E-13        0.255250E-05
  20180723        0.101000E-03        0.275083E-05        0.506583E-04        0.137542E-05        0.506583E-04        0.137542E-05        0.753000E-03        0.360917E-04        0.338250E-04       -0.227458E-05        0.103000E-02        0.703583E-03        0.897625E-04        0.702000E-06        0.794042E-03        0.812000E-13        0.112000E-03        0.807167E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.824583E-06        0.113000E-03        0.406000E-13        0.406000E-13        0.929000E-13        0.254167E-05
  20180724        0.101000E-03        0.271667E-05        0.505958E-04        0.135833E-05        0.505958E-04        0.135833E-05        0.750000E-03        0.359458E-04        0.336875E-04       -0.225208E-05        0.103000E-02        0.701542E-03        0.894958E-04        0.701208E-06        0.791750E-03        0.812833E-13        0.112000E-03        0.803042E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.820333E-06        0.113000E-03        0.406000E-13        0.406000E-13        0.929667E-13        0.253125E-05
  20180725        0.101000E-03        0.268375E-05        0.505000E-04        0.134208E-05        0.505000E-04        0.134208E-05        0.747000E-03        0.357917E-04        0.335625E-04       -0.223000E-05        0.103000E-02        0.699458E-03        0.892375E-04        0.700917E-06        0.789375E-03        0.813000E-13        0.112000E-03        0.799167E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.816208E-06        0.113000E-03        0.406208E-13        0.406208E-13        0.930000E-13        0.252083E-05
  20180726        0.101000E-03        0.265083E-05        0.504333E-04        0.132500E-05        0.504333E-04        0.132500E-05        0.744000E-03        0.356500E-04        0.334417E-04       -0.220792E-05        0.102125E-02        0.697375E-03        0.889750E-04        0.700000E-06        0.787083E-03        0.813000E-13        0.112000E-03        0.795167E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.812167E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.930000E-13        0.250958E-05
  20180727        0.101000E-03        0.261792E-05        0.503667E-04        0.130875E-05        0.503667E-04        0.130875E-05        0.741000E-03        0.355042E-04        0.333250E-04       -0.218625E-05        0.102000E-02        0.695292E-03        0.887042E-04        0.699583E-06        0.784750E-03        0.813375E-13        0.112000E-03        0.791250E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.808083E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.930750E-13        0.249917E-05
  20180728        0.100958E-03        0.258667E-05        0.502958E-04        0.129375E-05        0.502958E-04        0.129375E-05        0.737875E-03        0.353583E-04        0.331917E-04       -0.216375E-05        0.102000E-02        0.693250E-03        0.884375E-04        0.699000E-06        0.782375E-03        0.814000E-13        0.112000E-03        0.787375E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.804000E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.931000E-13        0.248917E-05
  20180729        0.100000E-03        0.255500E-05        0.502000E-04        0.127708E-05        0.502000E-04        0.127708E-05        0.734875E-03        0.352208E-04        0.330708E-04       -0.214292E-05        0.101375E-02        0.691125E-03        0.881750E-04        0.698292E-06        0.780000E-03        0.814000E-13        0.112000E-03        0.783500E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.800000E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.931000E-13        0.247875E-05
  20180730        0.100000E-03        0.252458E-05        0.501250E-04        0.126292E-05        0.501250E-04        0.126292E-05        0.731875E-03        0.350667E-04        0.329542E-04       -0.212125E-05        0.101000E-02        0.689042E-03        0.879042E-04        0.698000E-06        0.777750E-03        0.814000E-13        0.112000E-03        0.779708E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.796167E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.931208E-13        0.246833E-05
  20180731        0.100000E-03        0.249375E-05        0.500500E-04        0.124625E-05        0.500500E-04        0.124625E-05        0.728792E-03        0.349417E-04        0.328375E-04       -0.210042E-05        0.101000E-02        0.686958E-03        0.876375E-04        0.697000E-06        0.775250E-03        0.814000E-13        0.112000E-03        0.775917E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.792167E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.245833E-05
  20180801        0.999458E-04        0.246458E-05        0.499750E-04        0.123292E-05        0.499750E-04        0.123292E-05        0.725750E-03        0.347958E-04        0.327250E-04       -0.207917E-05        0.100625E-02        0.684875E-03        0.873750E-04        0.696708E-06        0.772917E-03        0.815000E-13        0.112000E-03        0.772167E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.788333E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.244833E-05
  20180802        0.997792E-04        0.243500E-05        0.499000E-04        0.121667E-05        0.499000E-04        0.121667E-05        0.722750E-03        0.346583E-04        0.326042E-04       -0.205833E-05        0.100000E-02        0.682750E-03        0.871042E-04        0.696000E-06        0.770583E-03        0.815000E-13        0.112000E-03        0.768458E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.784458E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.243833E-05
  20180803        0.996208E-04        0.240667E-05        0.498000E-04        0.120375E-05        0.498000E-04        0.120375E-05        0.719667E-03        0.345333E-04        0.324833E-04       -0.203792E-05        0.999125E-03        0.680667E-03        0.868292E-04        0.695458E-06        0.768167E-03        0.815000E-13        0.112000E-03        0.764750E-06        0.113000E-03        0.226000E-03        0.112000E-03        0.780583E-06        0.113000E-03        0.407042E-13        0.407042E-13        0.932000E-13        0.242792E-05
  20180804        0.994500E-04        0.237833E-05        0.497208E-04        0.118875E-05        0.497208E-04        0.118875E-05        0.716625E-03        0.343917E-04        0.323708E-04       -0.201750E-05        0.996125E-03        0.678542E-03        0.865625E-04        0.695000E-06        0.765833E-03        0.815000E-13        0.112167E-03        0.761083E-06        0.113000E-03        0.226708E-03        0.112000E-03        0.776792E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.932458E-13        0.241833E-05
  20180805        0.992833E-04        0.235000E-05        0.496417E-04        0.117500E-05        0.496417E-04        0.117500E-05        0.713625E-03        0.342583E-04        0.322625E-04       -0.199667E-05        0.992958E-03        0.676375E-03        0.862958E-04        0.694208E-06        0.763375E-03        0.815000E-13        0.113000E-03        0.757458E-06        0.113000E-03        0.227000E-03        0.112000E-03        0.773083E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.240833E-05
  20180806        0.991208E-04        0.232250E-05        0.495625E-04        0.116167E-05        0.495625E-04        0.116167E-05        0.710500E-03        0.341333E-04        0.321500E-04       -0.197667E-05        0.989833E-03        0.674292E-03        0.860167E-04        0.693958E-06        0.761000E-03        0.815000E-13        0.113000E-03        0.753833E-06        0.113000E-03        0.227000E-03        0.112000E-03        0.769333E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.239833E-05
  20180807        0.989500E-04        0.229542E-05        0.494792E-04        0.114708E-05        0.494792E-04        0.114708E-05        0.707500E-03        0.339958E-04        0.320417E-04       -0.195667E-05        0.986750E-03        0.672125E-03        0.857500E-04        0.693000E-06        0.758625E-03        0.815000E-13        0.113000E-03        0.750292E-06        0.113000E-03        0.227000E-03        0.112000E-03        0.765583E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.238875E-05
  20180808        0.987750E-04        0.226917E-05        0.493958E-04        0.113458E-05        0.493958E-04        0.113458E-05        0.704417E-03        0.338667E-04        0.319333E-04       -0.193667E-05        0.983625E-03        0.670042E-03        0.854792E-04        0.692708E-06        0.756167E-03        0.815625E-13        0.113000E-03        0.746667E-06        0.113000E-03        0.227000E-03        0.112000E-03        0.761917E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.237875E-05
  20180809        0.986000E-04        0.224250E-05        0.493000E-04        0.112208E-05        0.493000E-04        0.112208E-05        0.701375E-03        0.337417E-04        0.318250E-04       -0.191708E-05        0.980458E-03        0.667875E-03        0.852042E-04        0.692000E-06        0.753833E-03        0.816000E-13        0.113000E-03        0.743208E-06        0.113000E-03        0.227000E-03        0.112125E-03        0.758333E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.236917E-05
  20180810        0.984333E-04        0.221708E-05        0.492083E-04        0.110792E-05        0.492083E-04        0.110792E-05        0.698375E-03        0.336208E-04        0.317208E-04       -0.189750E-05        0.977333E-03        0.665792E-03        0.849292E-04        0.691500E-06        0.751375E-03        0.816000E-13        0.113000E-03        0.739625E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.754667E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.235958E-05
  20180811        0.982500E-04        0.219125E-05        0.491208E-04        0.109583E-05        0.491208E-04        0.109583E-05        0.695250E-03        0.334875E-04        0.316167E-04       -0.187792E-05        0.974208E-03        0.663625E-03        0.846625E-04        0.691000E-06        0.749000E-03        0.816000E-13        0.113000E-03        0.736250E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.751125E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.235000E-05
  20180812        0.980708E-04        0.216708E-05        0.490333E-04        0.108375E-05        0.490333E-04        0.108375E-05        0.692250E-03        0.333625E-04        0.315083E-04       -0.185875E-05        0.971083E-03        0.661458E-03        0.843875E-04        0.690250E-06        0.746500E-03        0.816000E-13        0.113000E-03        0.732750E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.747500E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.234000E-05
  20180813        0.978917E-04        0.214167E-05        0.489458E-04        0.107167E-05        0.489458E-04        0.107167E-05        0.689208E-03        0.332458E-04        0.314083E-04       -0.183958E-05        0.967875E-03        0.659292E-03        0.841083E-04        0.690000E-06        0.744083E-03        0.816000E-13        0.113000E-03        0.729375E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.744000E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.233042E-05
  20180814        0.977125E-04        0.211833E-05        0.488542E-04        0.105833E-05        0.488542E-04        0.105833E-05        0.686125E-03        0.331292E-04        0.313042E-04       -0.182125E-05        0.964708E-03        0.657125E-03        0.838375E-04        0.689083E-06        0.741750E-03        0.816000E-13        0.113000E-03        0.725917E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.740500E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.232083E-05
  20180815        0.975292E-04        0.209375E-05        0.487667E-04        0.104667E-05        0.487667E-04        0.104667E-05        0.683125E-03        0.330083E-04        0.312042E-04       -0.180208E-05        0.961583E-03        0.655042E-03        0.835625E-04        0.688875E-06        0.739250E-03        0.816000E-13        0.113000E-03        0.722583E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.737083E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.231167E-05
  20180816        0.973458E-04        0.207042E-05        0.486750E-04        0.103500E-05        0.486750E-04        0.103500E-05        0.680042E-03        0.328792E-04        0.311042E-04       -0.178375E-05        0.958417E-03        0.652875E-03        0.832917E-04        0.688000E-06        0.736833E-03        0.816000E-13        0.113000E-03        0.719250E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.733500E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.230208E-05
  20180817        0.971542E-04        0.204750E-05        0.485792E-04        0.102375E-05        0.485792E-04        0.102375E-05        0.677000E-03        0.327667E-04        0.310042E-04       -0.176500E-05        0.955292E-03        0.650708E-03        0.830125E-04        0.687667E-06        0.734375E-03        0.816000E-13        0.113000E-03        0.715917E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.730167E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.229292E-05
  20180818        0.969708E-04        0.202417E-05        0.484875E-04        0.101250E-05        0.484875E-04        0.101250E-05        0.673958E-03        0.326542E-04        0.309042E-04       -0.174625E-05        0.952083E-03        0.648583E-03        0.827375E-04        0.687000E-06        0.732000E-03        0.816000E-13        0.113000E-03        0.712625E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.726750E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.228375E-05
  20180819        0.967792E-04        0.200208E-05        0.483917E-04        0.100033E-05        0.483917E-04        0.100033E-05        0.670875E-03        0.325375E-04        0.308083E-04       -0.172833E-05        0.948917E-03        0.646375E-03        0.824625E-04        0.686500E-06        0.729500E-03        0.815000E-13        0.113000E-03        0.709375E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.723375E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.227458E-05
  20180820        0.965917E-04        0.197958E-05        0.483000E-04        0.989958E-06        0.483000E-04        0.989958E-06        0.667875E-03        0.324292E-04        0.307125E-04       -0.171042E-05        0.945708E-03        0.644208E-03        0.821917E-04        0.686000E-06        0.727083E-03        0.815000E-13        0.113000E-03        0.706167E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.720042E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.226542E-05
  20180821        0.964000E-04        0.195792E-05        0.482000E-04        0.979042E-06        0.482000E-04        0.979042E-06        0.664875E-03        0.323167E-04        0.306167E-04       -0.169292E-05        0.942583E-03        0.642042E-03        0.819083E-04        0.685333E-06        0.724708E-03        0.815000E-13        0.113000E-03        0.702833E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.716667E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.225667E-05
  20180822        0.962083E-04        0.193708E-05        0.481000E-04        0.968333E-06        0.481000E-04        0.968333E-06        0.661750E-03        0.322000E-04        0.305250E-04       -0.167500E-05        0.939417E-03        0.639875E-03        0.816333E-04        0.685000E-06        0.722167E-03        0.815000E-13        0.113000E-03        0.699667E-06        0.113000E-03        0.227000E-03        0.113000E-03        0.713417E-06        0.113000E-03        0.408000E-13        0.408000E-13        0.933000E-13        0.224750E-05
  20180823        0.960125E-04        0.191542E-05        0.480042E-04        0.957708E-06        0.480042E-04        0.957708E-06        0.658750E-03        0.320875E-04        0.304333E-04       -0.165708E-05        0.936208E-03        0.637792E-03        0.813583E-04        0.684208E-06        0.719833E-03        0.815000E-13        0.113000E-03        0.696542E-06        0.113000E-03        0.226167E-03        0.113000E-03        0.710167E-06        0.113000E-03        0.407542E-13        0.407542E-13        0.933000E-13        0.223875E-05
  20180824        0.958167E-04        0.189417E-05        0.479083E-04        0.947250E-06        0.479083E-04        0.947250E-06        0.655750E-03        0.319792E-04        0.303417E-04       -0.164000E-05        0.933042E-03        0.635625E-03        0.810875E-04        0.684000E-06        0.717292E-03        0.815000E-13        0.113000E-03        0.693375E-06        0.113000E-03        0.226000E-03        0.113000E-03        0.706833E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.223000E-05
  20180825        0.956208E-04        0.187417E-05        0.478083E-04        0.937000E-06        0.478083E-04        0.937000E-06        0.652750E-03        0.318708E-04        0.302500E-04       -0.162333E-05        0.929833E-03        0.633375E-03        0.808042E-04        0.683042E-06        0.714917E-03        0.815000E-13        0.113000E-03        0.690250E-06        0.113000E-03        0.226000E-03        0.113000E-03        0.703625E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.222000E-05
  20180826        0.954250E-04        0.185417E-05        0.477125E-04        0.926917E-06        0.477125E-04        0.926917E-06        0.649750E-03        0.317667E-04        0.301625E-04       -0.160542E-05        0.926667E-03        0.631208E-03        0.805292E-04        0.682917E-06        0.712417E-03        0.814583E-13        0.112000E-03        0.687125E-06        0.113000E-03        0.226000E-03        0.113000E-03        0.700417E-06        0.113000E-03        0.407000E-13        0.407000E-13        0.932000E-13        0.221125E-05
