 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                 SOC                POC1                POC2                 MOC                 QOC                 DOC                 MBC                MBCA                MBCD            ENZ_POC1            ENZ_POC2             ENZ_MOC             CO2_TOT              SOC_I1             POC1_I1             POC2_I1              MOC_I1              QOC_I1              DOC_I1              MBC_I1             MBCA_I1             MBCD_I1         ENZ_POC1_I1         ENZ_POC2_I1          ENZ_MOC_I1          CO2_TOT_I1              SOC_I2             POC1_I2             POC2_I2              MOC_I2              QOC_I2              DOC_I2              MBC_I2             MBCA_I2             MBCD_I2         ENZ_POC1_I2         ENZ_POC2_I2          ENZ_MOC_I2          CO2_TOT_I2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180616        0.575125E+01        0.133000E+01        0.120750E-01        0.439333E+01        0.155375E-01        0.220167E-02        0.104000E+01        0.946542E+00        0.944625E-01        0.108000E-01        0.101000E-03        0.109000E-01        0.503417E+01        0.468208E+01        0.895333E+00        0.677500E-02        0.376667E+01        0.131000E-01        0.186000E-02        0.890583E+00        0.796125E+00        0.944625E-01        0.907875E-02        0.850000E-04        0.916417E-02        0.355750E+01        0.107000E+01        0.435542E+00        0.530083E-02        0.625917E+00        0.242375E-02        0.341333E-03        0.150000E+00        0.150000E+00        0.536458E-10        0.172000E-02        0.161417E-04        0.174000E-02        0.147958E+01
  20180617        0.572958E+01        0.133000E+01        0.119667E-01        0.437375E+01        0.154667E-01        0.219500E-02        0.104000E+01        0.947625E+00        0.943750E-01        0.108000E-01        0.100542E-03        0.109000E-01        0.505542E+01        0.466375E+01        0.893542E+00        0.671292E-02        0.375042E+01        0.130500E-01        0.185458E-02        0.891542E+00        0.797167E+00        0.943750E-01        0.909333E-02        0.845042E-04        0.917667E-02        0.357542E+01        0.106750E+01        0.434750E+00        0.525292E-02        0.623417E+00        0.241042E-02        0.340250E-03        0.150333E+00        0.150333E+00        0.539375E-10        0.172000E-02        0.160292E-04        0.174000E-02        0.148000E+01
  20180618        0.570792E+01        0.132792E+01        0.118583E-01        0.435458E+01        0.153958E-01        0.218875E-02        0.104000E+01        0.948750E+00        0.942875E-01        0.108000E-01        0.998833E-04        0.109000E-01        0.507625E+01        0.464500E+01        0.891833E+00        0.665292E-02        0.373417E+01        0.130000E-01        0.185000E-02        0.892500E+00        0.798208E+00        0.942875E-01        0.910625E-02        0.840083E-04        0.919083E-02        0.359333E+01        0.106000E+01        0.433958E+00        0.520667E-02        0.620958E+00        0.239708E-02        0.339208E-03        0.151000E+00        0.151000E+00        0.542333E-10        0.172458E-02        0.159167E-04        0.174000E-02        0.148000E+01
  20180619        0.568625E+01        0.132000E+01        0.117542E-01        0.433500E+01        0.153000E-01        0.218000E-02        0.104000E+01        0.949792E+00        0.942000E-01        0.108167E-01        0.993250E-04        0.109125E-01        0.509708E+01        0.462625E+01        0.890208E+00        0.659500E-02        0.371625E+01        0.129083E-01        0.184042E-02        0.893417E+00        0.799208E+00        0.942000E-01        0.911958E-02        0.835208E-04        0.920375E-02        0.361083E+01        0.106000E+01        0.433000E+00        0.516000E-02        0.618458E+00        0.238500E-02        0.338125E-03        0.151000E+00        0.151000E+00        0.545250E-10        0.173000E-02        0.158083E-04        0.174000E-02        0.148958E+01
  20180620        0.566375E+01        0.132000E+01        0.116500E-01        0.431625E+01        0.152250E-01        0.217208E-02        0.104500E+01        0.950875E+00        0.941042E-01        0.109000E-01        0.987417E-04        0.110000E-01        0.511792E+01        0.460792E+01        0.888500E+00        0.653583E-02        0.370042E+01        0.128625E-01        0.183667E-02        0.894292E+00        0.800208E+00        0.941042E-01        0.913333E-02        0.830292E-04        0.921583E-02        0.362792E+01        0.105708E+01        0.432167E+00        0.511417E-02        0.616000E+00        0.237292E-02        0.337042E-03        0.151000E+00        0.151000E+00        0.548208E-10        0.173000E-02        0.157000E-04        0.174000E-02        0.149000E+01
  20180621        0.564208E+01        0.132000E+01        0.115500E-01        0.429708E+01        0.151583E-01        0.216583E-02        0.105000E+01        0.951917E+00        0.940167E-01        0.109000E-01        0.981542E-04        0.110000E-01        0.513875E+01        0.458958E+01        0.886750E+00        0.647833E-02        0.368417E+01        0.128000E-01        0.183000E-02        0.895167E+00        0.801167E+00        0.940167E-01        0.914542E-02        0.825625E-04        0.922750E-02        0.364542E+01        0.105000E+01        0.431375E+00        0.506958E-02        0.613500E+00        0.236000E-02        0.335958E-03        0.151000E+00        0.151000E+00        0.551125E-10        0.173000E-02        0.155917E-04        0.174000E-02        0.149000E+01
  20180622        0.562042E+01        0.131792E+01        0.114458E-01        0.427833E+01        0.150917E-01        0.215958E-02        0.105000E+01        0.952958E+00        0.939333E-01        0.109000E-01        0.975792E-04        0.110000E-01        0.515917E+01        0.457167E+01        0.885125E+00        0.642167E-02        0.366667E+01        0.127250E-01        0.182250E-02        0.896000E+00        0.802125E+00        0.939333E-01        0.915750E-02        0.820917E-04        0.924000E-02        0.366333E+01        0.105000E+01        0.430625E+00        0.502542E-02        0.611042E+00        0.234750E-02        0.334875E-03        0.151000E+00        0.151000E+00        0.554083E-10        0.173000E-02        0.154917E-04        0.174000E-02        0.149917E+01
  20180623        0.559875E+01        0.131000E+01        0.113458E-01        0.425958E+01        0.150000E-01        0.215000E-02        0.105000E+01        0.953958E+00        0.938458E-01        0.109000E-01        0.970125E-04        0.110000E-01        0.518000E+01        0.455375E+01        0.883458E+00        0.636583E-02        0.365125E+01        0.126833E-01        0.181875E-02        0.897000E+00        0.803042E+00        0.938458E-01        0.917083E-02        0.816167E-04        0.925250E-02        0.368042E+01        0.104708E+01        0.429833E+00        0.498167E-02        0.608625E+00        0.233583E-02        0.333833E-03        0.151000E+00        0.151000E+00        0.557000E-10        0.173000E-02        0.153917E-04        0.174000E-02        0.150000E+01
  20180624        0.557792E+01        0.131000E+01        0.112500E-01        0.424042E+01        0.149292E-01        0.214333E-02        0.105000E+01        0.954917E+00        0.937625E-01        0.109000E-01        0.964458E-04        0.110000E-01        0.520083E+01        0.453500E+01        0.881667E+00        0.631083E-02        0.363458E+01        0.126000E-01        0.181000E-02        0.897792E+00        0.804000E+00        0.937625E-01        0.918292E-02        0.811583E-04        0.926375E-02        0.369750E+01        0.104000E+01        0.429000E+00        0.493875E-02        0.606125E+00        0.232417E-02        0.332792E-03        0.151000E+00        0.151000E+00        0.559958E-10        0.173000E-02        0.152917E-04        0.174583E-02        0.150000E+01
  20180625        0.555625E+01        0.131000E+01        0.111542E-01        0.422208E+01        0.148667E-01        0.213750E-02        0.105000E+01        0.955875E+00        0.936792E-01        0.109000E-01        0.958875E-04        0.110000E-01        0.522083E+01        0.451667E+01        0.880042E+00        0.625667E-02        0.361792E+01        0.125500E-01        0.180500E-02        0.898542E+00        0.804917E+00        0.936792E-01        0.919417E-02        0.807000E-04        0.927500E-02        0.371500E+01        0.104000E+01        0.428042E+00        0.489625E-02        0.603750E+00        0.231292E-02        0.331792E-03        0.151000E+00        0.151000E+00        0.562875E-10        0.173000E-02        0.151917E-04        0.175000E-02        0.150833E+01
  20180626        0.553458E+01        0.130750E+01        0.110583E-01        0.420375E+01        0.148000E-01        0.213000E-02        0.105000E+01        0.956833E+00        0.935958E-01        0.109000E-01        0.953417E-04        0.110000E-01        0.524167E+01        0.449875E+01        0.878417E+00        0.620333E-02        0.360208E+01        0.125000E-01        0.180000E-02        0.899292E+00        0.805792E+00        0.935958E-01        0.920583E-02        0.802417E-04        0.928583E-02        0.373250E+01        0.103708E+01        0.427250E+00        0.485417E-02        0.601250E+00        0.230167E-02        0.330750E-03        0.151000E+00        0.151000E+00        0.565833E-10        0.173000E-02        0.150958E-04        0.175000E-02        0.151000E+01
  20180627        0.551292E+01        0.130000E+01        0.109625E-01        0.418458E+01        0.147083E-01        0.212125E-02        0.105000E+01        0.957750E+00        0.935000E-01        0.109458E-01        0.947958E-04        0.110000E-01        0.526208E+01        0.448125E+01        0.876583E+00        0.615083E-02        0.358542E+01        0.124167E-01        0.179125E-02        0.900000E+00        0.806625E+00        0.935000E-01        0.921667E-02        0.797958E-04        0.929667E-02        0.374917E+01        0.103000E+01        0.426500E+00        0.481333E-02        0.598917E+00        0.229000E-02        0.329708E-03        0.151000E+00        0.151000E+00        0.568750E-10        0.173000E-02        0.150000E-04        0.175000E-02        0.151000E+01
  20180628        0.549208E+01        0.130000E+01        0.108708E-01        0.416542E+01        0.146500E-01        0.211542E-02        0.105000E+01        0.958625E+00        0.934125E-01        0.110000E-01        0.942542E-04        0.111000E-01        0.528250E+01        0.446333E+01        0.875000E+00        0.609833E-02        0.356958E+01        0.123875E-01        0.178750E-02        0.900958E+00        0.807417E+00        0.934125E-01        0.922792E-02        0.793542E-04        0.930750E-02        0.376583E+01        0.103000E+01        0.425708E+00        0.477167E-02        0.596500E+00        0.227875E-02        0.328708E-03        0.151000E+00        0.151000E+00        0.571708E-10        0.173000E-02        0.149000E-04        0.175000E-02        0.151750E+01
  20180629        0.547083E+01        0.130000E+01        0.107833E-01        0.414708E+01        0.145958E-01        0.210917E-02        0.105000E+01        0.959500E+00        0.933333E-01        0.110000E-01        0.937250E-04        0.111000E-01        0.530250E+01        0.444500E+01        0.873333E+00        0.604750E-02        0.355417E+01        0.123000E-01        0.178000E-02        0.901583E+00        0.808167E+00        0.933333E-01        0.923875E-02        0.789083E-04        0.931792E-02        0.378417E+01        0.102792E+01        0.424917E+00        0.473167E-02        0.594083E+00        0.226792E-02        0.327667E-03        0.151000E+00        0.151000E+00        0.574625E-10        0.173000E-02        0.148083E-04        0.175000E-02        0.152000E+01
  20180630        0.545000E+01        0.129750E+01        0.106958E-01        0.412875E+01        0.145000E-01        0.210000E-02        0.105000E+01        0.960333E+00        0.932500E-01        0.110000E-01        0.931958E-04        0.111000E-01        0.532333E+01        0.442708E+01        0.871583E+00        0.599708E-02        0.353708E+01        0.122583E-01        0.177375E-02        0.902167E+00        0.809000E+00        0.932500E-01        0.924917E-02        0.784750E-04        0.932792E-02        0.380083E+01        0.102000E+01        0.424000E+00        0.469292E-02        0.591750E+00        0.225708E-02        0.326667E-03        0.151000E+00        0.151000E+00        0.577583E-10        0.173333E-02        0.147167E-04        0.175000E-02        0.152000E+01
  20180701        0.542875E+01        0.129000E+01        0.106000E-01        0.411042E+01        0.144417E-01        0.209333E-02        0.105000E+01        0.961125E+00        0.931667E-01        0.110000E-01        0.926750E-04        0.111000E-01        0.534333E+01        0.440958E+01        0.869917E+00        0.594708E-02        0.352208E+01        0.122000E-01        0.177000E-02        0.903000E+00        0.809875E+00        0.931667E-01        0.925958E-02        0.780458E-04        0.933792E-02        0.381750E+01        0.102000E+01        0.423167E+00        0.465375E-02        0.589250E+00        0.224667E-02        0.325667E-03        0.151000E+00        0.151000E+00        0.580500E-10        0.174000E-02        0.146292E-04        0.175000E-02        0.152625E+01
  20180702        0.540792E+01        0.129000E+01        0.105083E-01        0.409292E+01        0.143875E-01        0.208792E-02        0.105625E+01        0.962000E+00        0.930875E-01        0.110000E-01        0.921583E-04        0.111000E-01        0.536333E+01        0.439208E+01        0.868333E+00        0.589833E-02        0.350542E+01        0.121333E-01        0.176042E-02        0.903667E+00        0.810542E+00        0.930875E-01        0.927000E-02        0.776167E-04        0.934750E-02        0.383500E+01        0.101833E+01        0.422375E+00        0.461500E-02        0.586917E+00        0.223625E-02        0.324667E-03        0.151125E+00        0.151125E+00        0.583500E-10        0.174000E-02        0.145417E-04        0.175000E-02        0.153000E+01
  20180703        0.538708E+01        0.129000E+01        0.104250E-01        0.407458E+01        0.143000E-01        0.208000E-02        0.106000E+01        0.962875E+00        0.930000E-01        0.110000E-01        0.916500E-04        0.111000E-01        0.538375E+01        0.437458E+01        0.866542E+00        0.584917E-02        0.348958E+01        0.121000E-01        0.175708E-02        0.904125E+00        0.811167E+00        0.930000E-01        0.927958E-02        0.771958E-04        0.935708E-02        0.385250E+01        0.101000E+01        0.421583E+00        0.457708E-02        0.584500E+00        0.222583E-02        0.323667E-03        0.152000E+00        0.152000E+00        0.586375E-10        0.174000E-02        0.144542E-04        0.175000E-02        0.153000E+01
  20180704        0.536625E+01        0.128792E+01        0.103417E-01        0.405542E+01        0.142417E-01        0.207208E-02        0.106000E+01        0.963625E+00        0.929083E-01        0.110000E-01        0.911417E-04        0.111000E-01        0.540417E+01        0.435583E+01        0.864917E+00        0.580125E-02        0.347417E+01        0.120083E-01        0.175000E-02        0.905000E+00        0.812000E+00        0.929083E-01        0.928958E-02        0.767750E-04        0.936625E-02        0.386875E+01        0.101000E+01        0.420833E+00        0.454000E-02        0.582125E+00        0.221542E-02        0.322667E-03        0.152000E+00        0.152000E+00        0.589375E-10        0.174000E-02        0.143708E-04        0.175000E-02        0.153458E+01
  20180705        0.534583E+01        0.128000E+01        0.102583E-01        0.403792E+01        0.141917E-01        0.206625E-02        0.106000E+01        0.964292E+00        0.928292E-01        0.110000E-01        0.906458E-04        0.111000E-01        0.542417E+01        0.433917E+01        0.863292E+00        0.575500E-02        0.345750E+01        0.119917E-01        0.174375E-02        0.905500E+00        0.812750E+00        0.928292E-01        0.929875E-02        0.763625E-04        0.937500E-02        0.388542E+01        0.100958E+01        0.420000E+00        0.450333E-02        0.579833E+00        0.220542E-02        0.321708E-03        0.152000E+00        0.152000E+00        0.592250E-10        0.174000E-02        0.142875E-04        0.175000E-02        0.154000E+01
  20180706        0.532458E+01        0.128000E+01        0.101792E-01        0.401958E+01        0.141000E-01        0.206000E-02        0.106000E+01        0.965000E+00        0.927500E-01        0.110292E-01        0.901500E-04        0.111000E-01        0.544417E+01        0.432167E+01        0.861542E+00        0.570833E-02        0.344292E+01        0.119000E-01        0.174000E-02        0.906000E+00        0.813250E+00        0.927500E-01        0.930792E-02        0.759500E-04        0.938333E-02        0.390333E+01        0.100000E+01        0.419042E+00        0.446625E-02        0.577417E+00        0.219542E-02        0.320708E-03        0.152000E+00        0.152000E+00        0.595250E-10        0.174000E-02        0.142000E-04        0.175000E-02        0.154000E+01
  20180707        0.530417E+01        0.128000E+01        0.101000E-01        0.400208E+01        0.140500E-01        0.205083E-02        0.106000E+01        0.965917E+00        0.926708E-01        0.111000E-01        0.896583E-04        0.111208E-01        0.546417E+01        0.430458E+01        0.859875E+00        0.566208E-02        0.342625E+01        0.118750E-01        0.173042E-02        0.906750E+00        0.814000E+00        0.926708E-01        0.931708E-02        0.755458E-04        0.939167E-02        0.391917E+01        0.999667E+00        0.418292E+00        0.443083E-02        0.575083E+00        0.218583E-02        0.319750E-03        0.152000E+00        0.152000E+00        0.598125E-10        0.174000E-02        0.141083E-04        0.175458E-02        0.154292E+01
  20180708        0.528375E+01        0.127792E+01        0.999917E-02        0.398458E+01        0.140000E-01        0.204542E-02        0.106000E+01        0.966500E+00        0.925917E-01        0.111000E-01        0.891708E-04        0.112000E-01        0.548375E+01        0.428667E+01        0.858292E+00        0.561708E-02        0.341167E+01        0.118000E-01        0.172750E-02        0.907000E+00        0.814667E+00        0.925917E-01        0.932542E-02        0.751333E-04        0.940000E-02        0.393583E+01        0.996833E+00        0.417542E+00        0.439500E-02        0.572792E+00        0.217625E-02        0.318792E-03        0.152000E+00        0.152000E+00        0.601125E-10        0.174000E-02        0.140292E-04        0.176000E-02        0.155000E+01
  20180709        0.526333E+01        0.127000E+01        0.993208E-02        0.396583E+01        0.139042E-01        0.204000E-02        0.106000E+01        0.967000E+00        0.925000E-01        0.111000E-01        0.886917E-04        0.112000E-01        0.550333E+01        0.426958E+01        0.856542E+00        0.557208E-02        0.339542E+01        0.117625E-01        0.172000E-02        0.907917E+00        0.815042E+00        0.925000E-01        0.933375E-02        0.747375E-04        0.940958E-02        0.395375E+01        0.993667E+00        0.416750E+00        0.436083E-02        0.570417E+00        0.216667E-02        0.317792E-03        0.152000E+00        0.152000E+00        0.604000E-10        0.174000E-02        0.139542E-04        0.176000E-02        0.155000E+01
  20180710        0.524292E+01        0.127000E+01        0.985500E-02        0.394833E+01        0.138667E-01        0.203000E-02        0.106000E+01        0.968000E+00        0.924125E-01        0.111000E-01        0.882125E-04        0.112000E-01        0.552333E+01        0.425250E+01        0.854875E+00        0.552833E-02        0.338042E+01        0.117000E-01        0.171458E-02        0.908000E+00        0.816000E+00        0.924125E-01        0.934125E-02        0.743500E-04        0.941667E-02        0.396958E+01        0.990500E+00        0.416000E+00        0.432625E-02        0.568083E+00        0.215708E-02        0.316833E-03        0.152000E+00        0.152000E+00        0.607000E-10        0.174000E-02        0.138792E-04        0.176000E-02        0.155083E+01
  20180711        0.522250E+01        0.127000E+01        0.977667E-02        0.393083E+01        0.138000E-01        0.202458E-02        0.106000E+01        0.968417E+00        0.923375E-01        0.111000E-01        0.877500E-04        0.112000E-01        0.554333E+01        0.423500E+01        0.853292E+00        0.548500E-02        0.336500E+01        0.116500E-01        0.171000E-02        0.908958E+00        0.816292E+00        0.923375E-01        0.935000E-02        0.739500E-04        0.942375E-02        0.398583E+01        0.987333E+00        0.415000E+00        0.429250E-02        0.565833E+00        0.214792E-02        0.315917E-03        0.152000E+00        0.152000E+00        0.609958E-10        0.174000E-02        0.138000E-04        0.176000E-02        0.156000E+01
  20180712        0.520250E+01        0.126833E+01        0.970042E-02        0.391333E+01        0.137292E-01        0.201917E-02        0.106000E+01        0.969000E+00        0.922583E-01        0.111000E-01        0.872833E-04        0.112000E-01        0.556292E+01        0.421750E+01        0.851542E+00        0.544208E-02        0.334917E+01        0.116000E-01        0.170167E-02        0.909000E+00        0.817000E+00        0.922583E-01        0.935833E-02        0.735625E-04        0.943000E-02        0.400333E+01        0.984208E+00        0.414250E+00        0.425792E-02        0.563542E+00        0.213875E-02        0.314958E-03        0.152000E+00        0.152000E+00        0.612875E-10        0.174500E-02        0.137083E-04        0.176000E-02        0.156000E+01
  20180713        0.518250E+01        0.126000E+01        0.962500E-02        0.389542E+01        0.136958E-01        0.201000E-02        0.106000E+01        0.969792E+00        0.921833E-01        0.111000E-01        0.868167E-04        0.112000E-01        0.558250E+01        0.420167E+01        0.849917E+00        0.539958E-02        0.333458E+01        0.115458E-01        0.169875E-02        0.909875E+00        0.817458E+00        0.921833E-01        0.936542E-02        0.731792E-04        0.944000E-02        0.401958E+01        0.981083E+00        0.413458E+00        0.422500E-02        0.561208E+00        0.213000E-02        0.314000E-03        0.152000E+00        0.152000E+00        0.615833E-10        0.175000E-02        0.136417E-04        0.176000E-02        0.156000E+01
  20180714        0.516250E+01        0.126000E+01        0.955083E-02        0.387750E+01        0.136000E-01        0.200417E-02        0.106000E+01        0.970042E+00        0.921000E-01        0.111000E-01        0.863625E-04        0.112000E-01        0.560208E+01        0.418458E+01        0.848333E+00        0.535792E-02        0.331875E+01        0.115000E-01        0.169000E-02        0.910000E+00        0.818000E+00        0.921000E-01        0.937167E-02        0.727958E-04        0.944542E-02        0.403542E+01        0.977917E+00        0.412708E+00        0.419292E-02        0.558958E+00        0.212000E-02        0.313000E-03        0.152000E+00        0.152000E+00        0.618750E-10        0.175000E-02        0.135708E-04        0.176000E-02        0.156833E+01
  20180715        0.514250E+01        0.126000E+01        0.947667E-02        0.386083E+01        0.135625E-01        0.199917E-02        0.106000E+01        0.971000E+00        0.920083E-01        0.111000E-01        0.859125E-04        0.112000E-01        0.562167E+01        0.416667E+01        0.846583E+00        0.531667E-02        0.330417E+01        0.114417E-01        0.168625E-02        0.910542E+00        0.818500E+00        0.920083E-01        0.938000E-02        0.724208E-04        0.945042E-02        0.405292E+01        0.974792E+00        0.411958E+00        0.416000E-02        0.556708E+00        0.211125E-02        0.312083E-03        0.152000E+00        0.152000E+00        0.621750E-10        0.175000E-02        0.135000E-04        0.176000E-02        0.157000E+01
  20180716        0.512250E+01        0.125917E+01        0.940417E-02        0.384375E+01        0.135000E-01        0.199000E-02        0.106000E+01        0.971208E+00        0.919333E-01        0.111000E-01        0.854625E-04        0.112000E-01        0.564083E+01        0.415083E+01        0.844958E+00        0.527625E-02        0.328833E+01        0.114000E-01        0.168000E-02        0.911000E+00        0.819000E+00        0.919333E-01        0.938708E-02        0.720458E-04        0.946000E-02        0.406875E+01        0.971667E+00        0.411000E+00        0.412833E-02        0.554375E+00        0.210250E-02        0.311125E-03        0.152000E+00        0.152000E+00        0.624625E-10        0.175000E-02        0.134083E-04        0.176000E-02        0.157000E+01
  20180717        0.510250E+01        0.125000E+01        0.933250E-02        0.382542E+01        0.134333E-01        0.198417E-02        0.106000E+01        0.972000E+00        0.918583E-01        0.111000E-01        0.850167E-04        0.112000E-01        0.566042E+01        0.413417E+01        0.843375E+00        0.523500E-02        0.327417E+01        0.113417E-01        0.167375E-02        0.911000E+00        0.819375E+00        0.918583E-01        0.939208E-02        0.716667E-04        0.946458E-02        0.408500E+01        0.968583E+00        0.410208E+00        0.409667E-02        0.552125E+00        0.209417E-02        0.310208E-03        0.152000E+00        0.152000E+00        0.627625E-10        0.175000E-02        0.133458E-04        0.176000E-02        0.157542E+01
  20180718        0.508250E+01        0.125000E+01        0.926208E-02        0.380833E+01        0.134000E-01        0.197917E-02        0.106000E+01        0.972208E+00        0.917833E-01        0.111375E-01        0.845833E-04        0.112000E-01        0.567958E+01        0.411667E+01        0.841583E+00        0.519625E-02        0.325833E+01        0.113000E-01        0.167000E-02        0.911917E+00        0.820000E+00        0.917833E-01        0.940000E-02        0.713042E-04        0.947000E-02        0.410208E+01        0.965500E+00        0.409458E+00        0.406583E-02        0.549875E+00        0.208583E-02        0.309292E-03        0.152125E+00        0.152125E+00        0.630542E-10        0.175000E-02        0.132833E-04        0.176000E-02        0.158000E+01
  20180719        0.506292E+01        0.125000E+01        0.919167E-02        0.379167E+01        0.133083E-01        0.197000E-02        0.106000E+01        0.973000E+00        0.917000E-01        0.112000E-01        0.841458E-04        0.112000E-01        0.569917E+01        0.410042E+01        0.840042E+00        0.515667E-02        0.324417E+01        0.112458E-01        0.166125E-02        0.912000E+00        0.820000E+00        0.917000E-01        0.940583E-02        0.709417E-04        0.947792E-02        0.411708E+01        0.962417E+00        0.408708E+00        0.403500E-02        0.547708E+00        0.207792E-02        0.308375E-03        0.153000E+00        0.153000E+00        0.633500E-10        0.175000E-02        0.132000E-04        0.176000E-02        0.158000E+01
  20180720        0.504333E+01        0.125000E+01        0.912292E-02        0.377458E+01        0.132833E-01        0.196458E-02        0.106292E+01        0.973042E+00        0.916125E-01        0.112000E-01        0.837083E-04        0.112000E-01        0.571833E+01        0.408417E+01        0.838417E+00        0.511792E-02        0.322917E+01        0.112000E-01        0.165875E-02        0.912000E+00        0.821000E+00        0.916125E-01        0.941000E-02        0.705708E-04        0.948000E-02        0.413458E+01        0.959375E+00        0.407958E+00        0.400500E-02        0.545375E+00        0.206958E-02        0.307458E-03        0.153000E+00        0.153000E+00        0.636417E-10        0.175000E-02        0.131250E-04        0.176000E-02        0.158250E+01
  20180721        0.502375E+01        0.124000E+01        0.905500E-02        0.375750E+01        0.132000E-01        0.195958E-02        0.107000E+01        0.974000E+00        0.915375E-01        0.112000E-01        0.832833E-04        0.112917E-01        0.573750E+01        0.406667E+01        0.836667E+00        0.507958E-02        0.321458E+01        0.111542E-01        0.165000E-02        0.912958E+00        0.821000E+00        0.915375E-01        0.941917E-02        0.702208E-04        0.948958E-02        0.415042E+01        0.956250E+00        0.407000E+00        0.397500E-02        0.543208E+00        0.206000E-02        0.306583E-03        0.153000E+00        0.153000E+00        0.639375E-10        0.175000E-02        0.130708E-04        0.176625E-02        0.159000E+01
  20180722        0.500417E+01        0.124000E+01        0.898792E-02        0.374083E+01        0.131625E-01        0.195000E-02        0.107000E+01        0.974000E+00        0.914667E-01        0.112000E-01        0.828583E-04        0.113000E-01        0.575667E+01        0.405125E+01        0.835125E+00        0.504250E-02        0.319958E+01        0.111000E-01        0.164667E-02        0.913000E+00        0.821375E+00        0.914667E-01        0.942083E-02        0.698625E-04        0.949042E-02        0.416583E+01        0.953250E+00        0.406208E+00        0.394542E-02        0.540958E+00        0.205208E-02        0.305667E-03        0.153000E+00        0.153000E+00        0.642333E-10        0.175000E-02        0.130000E-04        0.177000E-02        0.159000E+01
  20180723        0.498500E+01        0.124000E+01        0.892125E-02        0.372417E+01        0.131000E-01        0.194500E-02        0.107000E+01        0.974667E+00        0.913958E-01        0.112000E-01        0.824375E-04        0.113000E-01        0.577542E+01        0.403458E+01        0.833458E+00        0.500458E-02        0.318500E+01        0.110667E-01        0.164000E-02        0.913000E+00        0.822000E+00        0.913958E-01        0.943000E-02        0.695083E-04        0.950000E-02        0.418292E+01        0.950250E+00        0.405458E+00        0.391625E-02        0.538792E+00        0.204458E-02        0.304792E-03        0.153000E+00        0.153000E+00        0.645250E-10        0.175000E-02        0.129167E-04        0.177000E-02        0.159000E+01
  20180724        0.496542E+01        0.124000E+01        0.885583E-02        0.370667E+01        0.130458E-01        0.194000E-02        0.107000E+01        0.975000E+00        0.913000E-01        0.112000E-01        0.820167E-04        0.113000E-01        0.579500E+01        0.401792E+01        0.831792E+00        0.496792E-02        0.317042E+01        0.110000E-01        0.163458E-02        0.913292E+00        0.822000E+00        0.913000E-01        0.943125E-02        0.691625E-04        0.950000E-02        0.419792E+01        0.947125E+00        0.404708E+00        0.388792E-02        0.536625E+00        0.203708E-02        0.303875E-03        0.153000E+00        0.153000E+00        0.648250E-10        0.175000E-02        0.128667E-04        0.177000E-02        0.159917E+01
  20180725        0.494583E+01        0.123125E+01        0.879083E-02        0.369042E+01        0.130000E-01        0.193042E-02        0.107000E+01        0.975000E+00        0.912250E-01        0.112000E-01        0.816042E-04        0.113000E-01        0.581375E+01        0.400250E+01        0.830208E+00        0.493167E-02        0.315583E+01        0.109875E-01        0.163000E-02        0.914000E+00        0.822375E+00        0.912250E-01        0.944000E-02        0.688083E-04        0.950917E-02        0.421458E+01        0.944125E+00        0.403958E+00        0.385917E-02        0.534375E+00        0.202958E-02        0.303000E-03        0.153000E+00        0.153000E+00        0.651125E-10        0.175250E-02        0.128000E-04        0.177000E-02        0.160000E+01
  20180726        0.492667E+01        0.123000E+01        0.872667E-02        0.367417E+01        0.129333E-01        0.192625E-02        0.107000E+01        0.975958E+00        0.911542E-01        0.112000E-01        0.812000E-04        0.113000E-01        0.583292E+01        0.398542E+01        0.828542E+00        0.489583E-02        0.314208E+01        0.109000E-01        0.162250E-02        0.914000E+00        0.823000E+00        0.911542E-01        0.944000E-02        0.684625E-04        0.951000E-02        0.423042E+01        0.941125E+00        0.403000E+00        0.383083E-02        0.532208E+00        0.202000E-02        0.302000E-03        0.153000E+00        0.153000E+00        0.654125E-10        0.176000E-02        0.127167E-04        0.177000E-02        0.160000E+01
  20180727        0.490792E+01        0.123000E+01        0.866333E-02        0.365667E+01        0.129000E-01        0.192000E-02        0.107000E+01        0.976000E+00        0.910833E-01        0.112000E-01        0.807917E-04        0.113000E-01        0.585167E+01        0.396958E+01        0.826917E+00        0.486042E-02        0.312625E+01        0.109000E-01        0.162000E-02        0.914000E+00        0.823000E+00        0.910833E-01        0.945000E-02        0.681250E-04        0.951583E-02        0.424583E+01        0.938125E+00        0.402250E+00        0.380292E-02        0.530042E+00        0.201292E-02        0.301125E-03        0.153000E+00        0.153000E+00        0.657042E-10        0.176000E-02        0.126708E-04        0.177000E-02        0.160542E+01
