 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOC1               kPOC2                kMOC                kDOC                kMBa             kMBa_in                kMBd             kMBd_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE       Balance_Error              TOCbeg              TOCend              TOCinp              TOCout                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
  20180629        0.802000E-04        0.350417E-03        0.198500E-03        0.522750E+00        0.111083E-02        0.115000E-02        0.378167E-04        0.979833E-12        0.101750E-02        0.105000E-02        0.341833E-02        0.911000E+00        0.295708E-01        0.108158E-15        0.654917E+01        0.654833E+01        0.000000E+00        0.847042E-03
  20180630        0.802917E-04        0.348417E-03        0.199000E-03        0.523000E+00        0.111000E-02        0.115000E-02        0.377125E-04        0.981583E-12        0.101000E-02        0.104000E-02        0.340708E-02        0.911417E+00        0.288917E-01       -0.450000E-17        0.652833E+01        0.652750E+01        0.000000E+00        0.844958E-03
  20180701        0.803750E-04        0.346500E-03        0.199000E-03        0.523625E+00        0.111000E-02        0.114167E-02        0.376125E-04        0.983417E-12        0.101000E-02        0.104000E-02        0.339583E-02        0.912000E+00        0.282125E-01       -0.183758E-15        0.650833E+01        0.650750E+01        0.000000E+00        0.842875E-03
  20180702        0.804500E-04        0.344542E-03        0.199000E-03        0.524000E+00        0.110458E-02        0.114000E-02        0.375125E-04        0.985167E-12        0.101000E-02        0.104000E-02        0.338458E-02        0.912000E+00        0.275292E-01        0.451667E-16        0.648833E+01        0.648750E+01        0.000000E+00        0.840792E-03
  20180703        0.805250E-04        0.342625E-03        0.199000E-03        0.524375E+00        0.110000E-02        0.113750E-02        0.374125E-04        0.986833E-12        0.100708E-02        0.103000E-02        0.337333E-02        0.912000E+00        0.268417E-01        0.294042E-17        0.646833E+01        0.646750E+01        0.000000E+00        0.838667E-03
  20180704        0.806000E-04        0.340750E-03        0.199333E-03        0.525000E+00        0.110000E-02        0.113000E-02        0.373125E-04        0.988500E-12        0.100000E-02        0.103000E-02        0.336250E-02        0.912000E+00        0.261583E-01        0.259250E-15        0.644750E+01        0.644667E+01        0.000000E+00        0.836500E-03
  20180705        0.806958E-04        0.338875E-03        0.200000E-03        0.525000E+00        0.109917E-02        0.113000E-02        0.372125E-04        0.990250E-12        0.999917E-03        0.103000E-02        0.335125E-02        0.912000E+00        0.254667E-01       -0.615583E-16        0.642750E+01        0.642667E+01        0.000000E+00        0.834375E-03
  20180706        0.807625E-04        0.337042E-03        0.200000E-03        0.526000E+00        0.109000E-02        0.112417E-02        0.371167E-04        0.991792E-12        0.998042E-03        0.102000E-02        0.333917E-02        0.912000E+00        0.247708E-01        0.923333E-16        0.640750E+01        0.640667E+01        0.000000E+00        0.832208E-03
  20180707        0.808250E-04        0.335250E-03        0.200000E-03        0.526000E+00        0.109000E-02        0.112000E-02        0.370167E-04        0.993500E-12        0.995583E-03        0.102000E-02        0.332792E-02        0.912083E+00        0.240792E-01       -0.157596E-15        0.638750E+01        0.638667E+01        0.000000E+00        0.830042E-03
  20180708        0.809000E-04        0.333458E-03        0.200000E-03        0.526458E+00        0.109000E-02        0.112000E-02        0.369167E-04        0.995125E-12        0.993083E-03        0.102000E-02        0.331708E-02        0.913000E+00        0.233833E-01       -0.682500E-16        0.636833E+01        0.636750E+01        0.000000E+00        0.827875E-03
  20180709        0.809833E-04        0.331583E-03        0.200000E-03        0.527000E+00        0.108375E-02        0.111042E-02        0.368208E-04        0.996625E-12        0.990625E-03        0.101083E-02        0.330625E-02        0.913000E+00        0.226833E-01        0.124432E-15        0.634833E+01        0.634750E+01        0.000000E+00        0.825708E-03
  20180710        0.810375E-04        0.329833E-03        0.200417E-03        0.527000E+00        0.108000E-02        0.111000E-02        0.367208E-04        0.998292E-12        0.988125E-03        0.101000E-02        0.329500E-02        0.913000E+00        0.219833E-01        0.113937E-15        0.632833E+01        0.632750E+01        0.000000E+00        0.823500E-03
  20180711        0.811000E-04        0.328083E-03        0.201000E-03        0.527708E+00        0.108000E-02        0.110750E-02        0.366250E-04        0.999708E-12        0.985750E-03        0.101000E-02        0.328417E-02        0.913000E+00        0.212792E-01       -0.454000E-16        0.630833E+01        0.630750E+01        0.000000E+00        0.821250E-03
  20180712        0.811833E-04        0.326417E-03        0.201000E-03        0.528000E+00        0.107917E-02        0.110000E-02        0.365292E-04        0.100000E-11        0.983167E-03        0.100167E-02        0.327333E-02        0.913000E+00        0.205792E-01       -0.413542E-16        0.628917E+01        0.628833E+01        0.000000E+00        0.819042E-03
  20180713        0.812250E-04        0.324583E-03        0.201000E-03        0.528000E+00        0.107000E-02        0.110000E-02        0.364333E-04        0.100000E-11        0.980833E-03        0.999875E-03        0.326250E-02        0.913000E+00        0.198667E-01        0.130333E-16        0.626917E+01        0.626833E+01        0.000000E+00        0.816875E-03
  20180714        0.813000E-04        0.322917E-03        0.201000E-03        0.528708E+00        0.107000E-02        0.109458E-02        0.363375E-04        0.100042E-11        0.978333E-03        0.997458E-03        0.325167E-02        0.913000E+00        0.191625E-01        0.160083E-16        0.625000E+01        0.624917E+01        0.000000E+00        0.814625E-03
  20180715        0.813583E-04        0.321292E-03        0.201000E-03        0.529000E+00        0.107000E-02        0.109000E-02        0.362417E-04        0.101000E-11        0.975917E-03        0.994292E-03        0.324083E-02        0.913000E+00        0.184500E-01       -0.160542E-16        0.623000E+01        0.622917E+01        0.000000E+00        0.812292E-03
  20180716        0.814000E-04        0.319542E-03        0.201000E-03        0.529000E+00        0.106458E-02        0.109000E-02        0.361458E-04        0.101000E-11        0.973500E-03        0.991083E-03        0.322917E-02        0.913750E+00        0.177375E-01        0.177917E-16        0.621083E+01        0.621000E+01        0.000000E+00        0.810083E-03
  20180717        0.814833E-04        0.317875E-03        0.201417E-03        0.529375E+00        0.106000E-02        0.108208E-02        0.360542E-04        0.101000E-11        0.971083E-03        0.987875E-03        0.321875E-02        0.914000E+00        0.170208E-01       -0.751917E-16        0.619125E+01        0.619042E+01        0.000000E+00        0.807833E-03
  20180718        0.815000E-04        0.316333E-03        0.202000E-03        0.530000E+00        0.106000E-02        0.108000E-02        0.359583E-04        0.101000E-11        0.968750E-03        0.984708E-03        0.320792E-02        0.914000E+00        0.163083E-01       -0.660042E-16        0.617208E+01        0.617125E+01        0.000000E+00        0.805583E-03
  20180719        0.815958E-04        0.314583E-03        0.202000E-03        0.530000E+00        0.106000E-02        0.108000E-02        0.358625E-04        0.101000E-11        0.966250E-03        0.981542E-03        0.319750E-02        0.914000E+00        0.155875E-01        0.413750E-16        0.615292E+01        0.615208E+01        0.000000E+00        0.803250E-03
  20180720        0.816000E-04        0.313042E-03        0.202000E-03        0.530000E+00        0.105083E-02        0.107000E-02        0.357708E-04        0.101000E-11        0.963917E-03        0.978417E-03        0.318667E-02        0.914000E+00        0.148667E-01       -0.608333E-17        0.613333E+01        0.613250E+01        0.000000E+00        0.801000E-03
  20180721        0.817000E-04        0.311458E-03        0.202000E-03        0.530542E+00        0.105000E-02        0.107000E-02        0.356792E-04        0.101000E-11        0.961500E-03        0.975292E-03        0.317625E-02        0.914000E+00        0.141417E-01        0.103154E-15        0.611458E+01        0.611375E+01        0.000000E+00        0.798708E-03
  20180722        0.817000E-04        0.309792E-03        0.202000E-03        0.531000E+00        0.105000E-02        0.106792E-02        0.355875E-04        0.101833E-11        0.959083E-03        0.972125E-03        0.316583E-02        0.914000E+00        0.134208E-01        0.112175E-15        0.609500E+01        0.609458E+01        0.000000E+00        0.796333E-03
  20180723        0.817875E-04        0.308333E-03        0.202000E-03        0.531000E+00        0.104750E-02        0.106000E-02        0.354958E-04        0.102000E-11        0.956750E-03        0.969042E-03        0.315542E-02        0.914000E+00        0.126875E-01       -0.112326E-15        0.607583E+01        0.607500E+01        0.000000E+00        0.794042E-03
  20180724        0.818000E-04        0.306625E-03        0.202000E-03        0.531000E+00        0.104000E-02        0.106000E-02        0.354000E-04        0.102000E-11        0.954292E-03        0.965875E-03        0.314500E-02        0.914000E+00        0.119625E-01        0.661667E-16        0.605667E+01        0.605583E+01        0.000000E+00        0.791750E-03
  20180725        0.818583E-04        0.305250E-03        0.202000E-03        0.531000E+00        0.104000E-02        0.105625E-02        0.353042E-04        0.102000E-11        0.952000E-03        0.962792E-03        0.313458E-02        0.914042E+00        0.112333E-01        0.666667E-17        0.603792E+01        0.603708E+01        0.000000E+00        0.789375E-03
  20180726        0.819000E-04        0.303583E-03        0.202292E-03        0.531917E+00        0.104000E-02        0.105000E-02        0.352125E-04        0.102000E-11        0.949667E-03        0.959708E-03        0.312417E-02        0.915000E+00        0.105000E-01       -0.885125E-16        0.601875E+01        0.601792E+01        0.000000E+00        0.787083E-03
  20180727        0.819042E-04        0.302167E-03        0.203000E-03        0.532000E+00        0.103500E-02        0.105000E-02        0.351208E-04        0.102000E-11        0.947250E-03        0.956625E-03        0.311375E-02        0.915000E+00        0.976458E-02       -0.671292E-16        0.600042E+01        0.599958E+01        0.000000E+00        0.784750E-03
  20180728        0.820000E-04        0.300583E-03        0.203000E-03        0.532000E+00        0.103000E-02        0.104500E-02        0.350333E-04        0.102000E-11        0.944958E-03        0.953542E-03        0.310333E-02        0.915000E+00        0.902833E-02       -0.438333E-16        0.598125E+01        0.598042E+01        0.000000E+00        0.782375E-03
  20180729        0.820000E-04        0.299167E-03        0.203000E-03        0.532000E+00        0.103000E-02        0.104000E-02        0.349417E-04        0.102000E-11        0.942667E-03        0.950500E-03        0.309333E-02        0.915000E+00        0.829000E-02       -0.496667E-16        0.596292E+01        0.596208E+01        0.000000E+00        0.780000E-03
  20180730        0.820208E-04        0.297625E-03        0.203000E-03        0.532000E+00        0.103000E-02        0.104000E-02        0.348542E-04        0.102708E-11        0.940250E-03        0.947458E-03        0.308292E-02        0.915000E+00        0.754917E-02       -0.122567E-15        0.594417E+01        0.594333E+01        0.000000E+00        0.777750E-03
  20180731        0.821000E-04        0.296250E-03        0.203000E-03        0.532000E+00        0.102292E-02        0.103417E-02        0.347667E-04        0.103000E-11        0.938000E-03        0.944375E-03        0.307292E-02        0.915000E+00        0.680708E-02       -0.195182E-15        0.592500E+01        0.592458E+01        0.000000E+00        0.775250E-03
  20180801        0.821000E-04        0.294667E-03        0.203000E-03        0.532667E+00        0.102000E-02        0.103000E-02        0.346750E-04        0.103000E-11        0.935708E-03        0.941375E-03        0.306250E-02        0.915000E+00        0.606375E-02        0.664500E-17        0.590625E+01        0.590542E+01        0.000000E+00        0.772917E-03
  20180802        0.821000E-04        0.293375E-03        0.203000E-03        0.533000E+00        0.102000E-02        0.103000E-02        0.345875E-04        0.103000E-11        0.933333E-03        0.938375E-03        0.305250E-02        0.915000E+00        0.531750E-02       -0.880875E-16        0.588792E+01        0.588708E+01        0.000000E+00        0.770583E-03
  20180803        0.821875E-04        0.291792E-03        0.203000E-03        0.533000E+00        0.102000E-02        0.102333E-02        0.345000E-04        0.103000E-11        0.931083E-03        0.935375E-03        0.304250E-02        0.915000E+00        0.457042E-02        0.125667E-16        0.586958E+01        0.586875E+01        0.000000E+00        0.768167E-03
  20180804        0.822000E-04        0.290458E-03        0.203000E-03        0.533000E+00        0.101125E-02        0.102000E-02        0.344042E-04        0.103000E-11        0.928833E-03        0.932375E-03        0.303250E-02        0.915000E+00        0.382125E-02        0.172213E-15        0.585125E+01        0.585042E+01        0.000000E+00        0.765833E-03
  20180805        0.822000E-04        0.289042E-03        0.203000E-03        0.533000E+00        0.101000E-02        0.102000E-02        0.343167E-04        0.103000E-11        0.926542E-03        0.929375E-03        0.302250E-02        0.915000E+00        0.306958E-02        0.986667E-16        0.583292E+01        0.583208E+01        0.000000E+00        0.763375E-03
  20180806        0.822000E-04        0.287625E-03        0.203000E-03        0.533000E+00        0.101000E-02        0.101333E-02        0.342292E-04        0.103000E-11        0.924208E-03        0.926375E-03        0.301250E-02        0.915042E+00        0.231750E-02        0.263354E-15        0.581500E+01        0.581458E+01        0.000000E+00        0.761000E-03
  20180807        0.822667E-04        0.286333E-03        0.203000E-03        0.533000E+00        0.101000E-02        0.101000E-02        0.341458E-04        0.103000E-11        0.922000E-03        0.923417E-03        0.300250E-02        0.916000E+00        0.156208E-02       -0.352600E-16        0.579625E+01        0.579542E+01        0.000000E+00        0.758625E-03
  20180808        0.823000E-04        0.284875E-03        0.203000E-03        0.533000E+00        0.100042E-02        0.101000E-02        0.340625E-04        0.103167E-11        0.919792E-03        0.920500E-03        0.299292E-02        0.916000E+00        0.806083E-03        0.446875E-16        0.577792E+01        0.577708E+01        0.000000E+00        0.756167E-03
  20180809        0.823000E-04        0.283542E-03        0.203000E-03        0.533000E+00        0.100000E-02        0.100333E-02        0.339750E-04        0.104000E-11        0.917500E-03        0.917500E-03        0.298292E-02        0.916000E+00        0.479717E-04        0.163400E-15        0.576042E+01        0.575958E+01        0.000000E+00        0.753833E-03
  20180810        0.823000E-04        0.282250E-03        0.203000E-03        0.533000E+00        0.998792E-03        0.100000E-02        0.338917E-04        0.104000E-11        0.915208E-03        0.914625E-03        0.297333E-02        0.916000E+00       -0.711542E-03        0.168379E-16        0.574208E+01        0.574125E+01        0.000000E+00        0.751375E-03
  20180811        0.823000E-04        0.280750E-03        0.203000E-03        0.533000E+00        0.996208E-03        0.997875E-03        0.338000E-04        0.104000E-11        0.913042E-03        0.911708E-03        0.296375E-02        0.916000E+00       -0.147292E-02        0.134417E-15        0.572458E+01        0.572375E+01        0.000000E+00        0.749000E-03
  20180812        0.823000E-04        0.279500E-03        0.203000E-03        0.533000E+00        0.993833E-03        0.994625E-03        0.337083E-04        0.104000E-11        0.910833E-03        0.908792E-03        0.295375E-02        0.916000E+00       -0.223625E-02        0.350417E-17        0.570542E+01        0.570500E+01        0.000000E+00        0.746500E-03
  20180813        0.823167E-04        0.278292E-03        0.203250E-03        0.533000E+00        0.991250E-03        0.991417E-03        0.336292E-04        0.104000E-11        0.908625E-03        0.905875E-03        0.294417E-02        0.916000E+00       -0.300125E-02        0.109340E-15        0.568792E+01        0.568708E+01        0.000000E+00        0.744083E-03
  20180814        0.824000E-04        0.276833E-03        0.204000E-03        0.533000E+00        0.988833E-03        0.988208E-03        0.335458E-04        0.104000E-11        0.906375E-03        0.903000E-03        0.293458E-02        0.916000E+00       -0.376792E-02        0.131558E-15        0.567042E+01        0.566958E+01        0.000000E+00        0.741750E-03
  20180815        0.824000E-04        0.275583E-03        0.204000E-03        0.533000E+00        0.986292E-03        0.984917E-03        0.334667E-04        0.104000E-11        0.904208E-03        0.900083E-03        0.292500E-02        0.916000E+00       -0.453583E-02        0.890000E-16        0.565292E+01        0.565208E+01        0.000000E+00        0.739250E-03
  20180816        0.824000E-04        0.274333E-03        0.204000E-03        0.533000E+00        0.983917E-03        0.981708E-03        0.333833E-04        0.104000E-11        0.902042E-03        0.897250E-03        0.291583E-02        0.916000E+00       -0.530500E-02        0.147725E-15        0.563500E+01        0.563458E+01        0.000000E+00        0.736833E-03
  20180817        0.824000E-04        0.273042E-03        0.204000E-03        0.533000E+00        0.981458E-03        0.978583E-03        0.333000E-04        0.104000E-11        0.899875E-03        0.894417E-03        0.290625E-02        0.916000E+00       -0.607625E-02       -0.373200E-16        0.561667E+01        0.561583E+01        0.000000E+00        0.734375E-03
  20180818        0.824000E-04        0.271708E-03        0.204000E-03        0.533000E+00        0.979000E-03        0.975417E-03        0.332042E-04        0.104000E-11        0.897708E-03        0.891542E-03        0.289708E-02        0.916000E+00       -0.684958E-02        0.193262E-16        0.559958E+01        0.559875E+01        0.000000E+00        0.732000E-03
  20180819        0.824000E-04        0.270500E-03        0.204000E-03        0.533000E+00        0.976625E-03        0.972250E-03        0.331250E-04        0.104000E-11        0.895500E-03        0.888708E-03        0.288750E-02        0.916000E+00       -0.762292E-02        0.183933E-15        0.558250E+01        0.558167E+01        0.000000E+00        0.729500E-03
  20180820        0.824000E-04        0.269292E-03        0.204000E-03        0.533000E+00        0.974167E-03        0.969125E-03        0.330458E-04        0.104000E-11        0.893292E-03        0.885917E-03        0.287833E-02        0.916000E+00       -0.839917E-02        0.549750E-16        0.556458E+01        0.556417E+01        0.000000E+00        0.727083E-03
  20180821        0.824000E-04        0.268000E-03        0.204000E-03        0.533000E+00        0.971833E-03        0.965958E-03        0.329708E-04        0.105000E-11        0.891208E-03        0.883083E-03        0.286917E-02        0.916000E+00       -0.917667E-02       -0.543208E-16        0.554667E+01        0.554583E+01        0.000000E+00        0.724708E-03
  20180822        0.824000E-04        0.266708E-03        0.204000E-03        0.533000E+00        0.969375E-03        0.962833E-03        0.328917E-04        0.105000E-11        0.889042E-03        0.880292E-03        0.286000E-02        0.916000E+00       -0.995375E-02        0.150371E-15        0.553000E+01        0.552917E+01        0.000000E+00        0.722167E-03
  20180823        0.824000E-04        0.265542E-03        0.204000E-03        0.533000E+00        0.967042E-03        0.959750E-03        0.328000E-04        0.105000E-11        0.886958E-03        0.877500E-03        0.285000E-02        0.916250E+00       -0.107375E-01        0.606208E-16        0.551292E+01        0.551208E+01        0.000000E+00        0.719833E-03
  20180824        0.824000E-04        0.264375E-03        0.203792E-03        0.533000E+00        0.964750E-03        0.956667E-03        0.327167E-04        0.105000E-11        0.884792E-03        0.874750E-03        0.284083E-02        0.917000E+00       -0.115167E-01       -0.130975E-15        0.549500E+01        0.549458E+01        0.000000E+00        0.717292E-03
  20180825        0.824000E-04        0.263208E-03        0.203000E-03        0.533000E+00        0.962250E-03        0.953625E-03        0.326417E-04        0.105000E-11        0.882708E-03        0.871958E-03        0.283167E-02        0.917000E+00       -0.123000E-01       -0.184208E-15        0.547750E+01        0.547667E+01        0.000000E+00        0.714917E-03
  20180826        0.824000E-04        0.261917E-03        0.203000E-03        0.533000E+00        0.960000E-03        0.950500E-03        0.325667E-04        0.105000E-11        0.880625E-03        0.869208E-03        0.282292E-02        0.917000E+00       -0.130833E-01        0.207792E-16        0.546083E+01        0.546000E+01        0.000000E+00        0.712417E-03
  20180827        0.823333E-04        0.260708E-03        0.203000E-03        0.532333E+00        0.957708E-03        0.947500E-03        0.324917E-04        0.105000E-11        0.878458E-03        0.866500E-03        0.281375E-02        0.917000E+00       -0.138792E-01       -0.474500E-16        0.544417E+01        0.544375E+01        0.000000E+00        0.710000E-03
  20180828        0.823000E-04        0.259542E-03        0.203000E-03        0.532000E+00        0.955292E-03        0.944500E-03        0.324000E-04        0.105000E-11        0.876375E-03        0.863750E-03        0.280500E-02        0.917000E+00       -0.146500E-01       -0.104779E-15        0.542667E+01        0.542583E+01        0.000000E+00        0.707583E-03
  20180829        0.823000E-04        0.258417E-03        0.203000E-03        0.532000E+00        0.953042E-03        0.941500E-03        0.323167E-04        0.105000E-11        0.874333E-03        0.861042E-03        0.279625E-02        0.917000E+00       -0.154500E-01       -0.133413E-15        0.541000E+01        0.540917E+01        0.000000E+00        0.705083E-03
  20180830        0.823000E-04        0.257250E-03        0.203000E-03        0.532000E+00        0.950750E-03        0.938500E-03        0.322458E-04        0.105000E-11        0.872250E-03        0.858250E-03        0.278750E-02        0.917000E+00       -0.162500E-01       -0.150875E-17        0.539333E+01        0.539250E+01        0.000000E+00        0.702708E-03
  20180831        0.823000E-04        0.256125E-03        0.203000E-03        0.532000E+00        0.948417E-03        0.935500E-03        0.321750E-04        0.105000E-11        0.870167E-03        0.855625E-03        0.277875E-02        0.917000E+00       -0.170208E-01       -0.358417E-16        0.537583E+01        0.537542E+01        0.000000E+00        0.700167E-03
  20180901        0.823000E-04        0.254875E-03        0.203000E-03        0.532000E+00        0.946125E-03        0.932500E-03        0.321000E-04        0.105000E-11        0.868125E-03        0.852958E-03        0.277000E-02        0.917000E+00       -0.178167E-01       -0.429292E-16        0.535917E+01        0.535833E+01        0.000000E+00        0.697833E-03
  20180902        0.823000E-04        0.253750E-03        0.203000E-03        0.531875E+00        0.943917E-03        0.929500E-03        0.320042E-04        0.105000E-11        0.866083E-03        0.850250E-03        0.276000E-02        0.917000E+00       -0.186167E-01        0.352638E-16        0.534333E+01        0.534250E+01        0.000000E+00        0.695292E-03
  20180903        0.822042E-04        0.252625E-03        0.203000E-03        0.531000E+00        0.941708E-03        0.926625E-03        0.319333E-04        0.105000E-11        0.864042E-03        0.847625E-03        0.275167E-02        0.917000E+00       -0.194167E-01        0.805000E-16        0.532583E+01        0.532542E+01        0.000000E+00        0.692917E-03
  20180904        0.822000E-04        0.251542E-03        0.203000E-03        0.531000E+00        0.939375E-03        0.923667E-03        0.318625E-04        0.105000E-11        0.862000E-03        0.844958E-03        0.274292E-02        0.917000E+00       -0.202167E-01        0.149167E-17        0.530917E+01        0.530833E+01        0.000000E+00        0.690417E-03
  20180905        0.822000E-04        0.250417E-03        0.203000E-03        0.531000E+00        0.937125E-03        0.920750E-03        0.317917E-04        0.105000E-11        0.860000E-03        0.842250E-03        0.273458E-02        0.917000E+00       -0.210167E-01       -0.317292E-16        0.529375E+01        0.529292E+01        0.000000E+00        0.688000E-03
  20180906        0.822000E-04        0.249333E-03        0.203000E-03        0.531000E+00        0.934958E-03        0.917875E-03        0.317000E-04        0.105000E-11        0.858000E-03        0.839708E-03        0.272625E-02        0.917000E+00       -0.218167E-01        0.123913E-15        0.527583E+01        0.527542E+01        0.000000E+00        0.685583E-03
  20180907        0.821417E-04        0.248208E-03        0.203000E-03        0.530833E+00        0.932750E-03        0.914958E-03        0.316250E-04        0.105000E-11        0.856000E-03        0.837042E-03        0.271792E-02        0.917000E+00       -0.226167E-01        0.669333E-16        0.526000E+01        0.525917E+01        0.000000E+00        0.683083E-03
  20180908        0.821000E-04        0.247125E-03        0.203000E-03        0.530000E+00        0.930500E-03        0.912042E-03        0.315583E-04        0.105000E-11        0.854000E-03        0.834417E-03        0.270958E-02        0.917000E+00       -0.234167E-01        0.787083E-16        0.524417E+01        0.524375E+01        0.000000E+00        0.680750E-03
  20180909        0.821000E-04        0.246000E-03        0.203000E-03        0.530000E+00        0.928292E-03        0.909208E-03        0.314917E-04        0.105292E-11        0.852000E-03        0.831875E-03        0.270000E-02        0.917000E+00       -0.242167E-01        0.103968E-15        0.522667E+01        0.522583E+01        0.000000E+00        0.678167E-03
  20180910        0.820958E-04        0.244917E-03        0.203000E-03        0.530000E+00        0.926125E-03        0.906333E-03        0.314000E-04        0.106000E-11        0.850000E-03        0.829250E-03        0.269125E-02        0.917000E+00       -0.250167E-01       -0.166743E-15        0.521125E+01        0.521042E+01        0.000000E+00        0.675833E-03
  20180911        0.820000E-04        0.243833E-03        0.203000E-03        0.529958E+00        0.923958E-03        0.903542E-03        0.313250E-04        0.106000E-11        0.848042E-03        0.826708E-03        0.268333E-02        0.917000E+00       -0.258167E-01       -0.183300E-15        0.519500E+01        0.519458E+01        0.000000E+00        0.673375E-03
  20180912        0.820000E-04        0.242792E-03        0.202625E-03        0.529000E+00        0.921833E-03        0.900708E-03        0.312625E-04        0.106000E-11        0.846083E-03        0.824125E-03        0.267500E-02        0.917000E+00       -0.266167E-01       -0.426667E-17        0.517875E+01        0.517792E+01        0.000000E+00        0.670917E-03
  20180913        0.820000E-04        0.241708E-03        0.202000E-03        0.529000E+00        0.919708E-03        0.897958E-03        0.312000E-04        0.106000E-11        0.844125E-03        0.821583E-03        0.266708E-02        0.917000E+00       -0.274417E-01        0.354458E-16        0.516333E+01        0.516250E+01        0.000000E+00        0.668500E-03
  20180914        0.819042E-04        0.240667E-03        0.202000E-03        0.529000E+00        0.917542E-03        0.895083E-03        0.311000E-04        0.106000E-11        0.842167E-03        0.819042E-03        0.265917E-02        0.917000E+00       -0.282500E-01       -0.632208E-16        0.514583E+01        0.514542E+01        0.000000E+00        0.666083E-03
  20180915        0.819000E-04        0.239625E-03        0.202000E-03        0.528583E+00        0.915375E-03        0.892333E-03        0.310375E-04        0.106000E-11        0.840250E-03        0.816542E-03        0.265000E-02        0.917000E+00       -0.290500E-01       -0.140792E-16        0.513125E+01        0.513042E+01        0.000000E+00        0.663667E-03
  20180916        0.818792E-04        0.238583E-03        0.202000E-03        0.528000E+00        0.913292E-03        0.889583E-03        0.309750E-04        0.106000E-11        0.838333E-03        0.814000E-03        0.264125E-02        0.917000E+00       -0.298583E-01        0.741292E-16        0.511500E+01        0.511458E+01        0.000000E+00        0.661167E-03
  20180917        0.818000E-04        0.237542E-03        0.202000E-03        0.528000E+00        0.911167E-03        0.886875E-03        0.309000E-04        0.106000E-11        0.836417E-03        0.811500E-03        0.263375E-02        0.917000E+00       -0.306833E-01        0.140167E-16        0.509875E+01        0.509792E+01        0.000000E+00        0.658833E-03
  20180918        0.818000E-04        0.236542E-03        0.202000E-03        0.527917E+00        0.909083E-03        0.884042E-03        0.308125E-04        0.106000E-11        0.834500E-03        0.809000E-03        0.262583E-02        0.917000E+00       -0.314833E-01       -0.526508E-16        0.508375E+01        0.508292E+01        0.000000E+00        0.656375E-03
  20180919        0.817292E-04        0.235500E-03        0.202000E-03        0.527000E+00        0.907000E-03        0.881375E-03        0.307542E-04        0.106000E-11        0.832542E-03        0.806500E-03        0.261833E-02        0.917000E+00       -0.323042E-01        0.102513E-15        0.506667E+01        0.506625E+01        0.000000E+00        0.654000E-03
  20180920        0.817000E-04        0.234500E-03        0.202000E-03        0.527000E+00        0.904917E-03        0.878667E-03        0.306958E-04        0.106000E-11        0.830625E-03        0.804042E-03        0.261000E-02        0.917000E+00       -0.331167E-01       -0.576208E-16        0.505208E+01        0.505125E+01        0.000000E+00        0.651542E-03
  20180921        0.816625E-04        0.233500E-03        0.202000E-03        0.526958E+00        0.902875E-03        0.875958E-03        0.306000E-04        0.106000E-11        0.828792E-03        0.801625E-03        0.260083E-02        0.917000E+00       -0.339292E-01       -0.652542E-16        0.503583E+01        0.503542E+01        0.000000E+00        0.649083E-03
  20180922        0.816000E-04        0.232500E-03        0.201542E-03        0.526000E+00        0.900833E-03        0.873250E-03        0.305375E-04        0.106000E-11        0.826875E-03        0.799083E-03        0.259333E-02        0.917000E+00       -0.347500E-01       -0.115396E-16        0.502083E+01        0.502000E+01        0.000000E+00        0.646750E-03
  20180923        0.815792E-04        0.231500E-03        0.201000E-03        0.526000E+00        0.898750E-03        0.870625E-03        0.304792E-04        0.106000E-11        0.825042E-03        0.796750E-03        0.258583E-02        0.917000E+00       -0.355667E-01        0.917917E-18        0.500500E+01        0.500458E+01        0.000000E+00        0.644250E-03
  20180924        0.815000E-04        0.230500E-03        0.201000E-03        0.525833E+00        0.896750E-03        0.867958E-03        0.304000E-04        0.106000E-11        0.823208E-03        0.794250E-03        0.257875E-02        0.917000E+00       -0.363833E-01        0.133958E-16        0.498958E+01        0.498875E+01        0.000000E+00        0.641917E-03
  20180925        0.814875E-04        0.229542E-03        0.201000E-03        0.525000E+00        0.894667E-03        0.865250E-03        0.303250E-04        0.106000E-11        0.821375E-03        0.791917E-03        0.257000E-02        0.917000E+00       -0.372083E-01        0.502500E-16        0.497458E+01        0.497417E+01        0.000000E+00        0.639500E-03
  20180926        0.814000E-04        0.228542E-03        0.201000E-03        0.525000E+00        0.892667E-03        0.862750E-03        0.302708E-04        0.106000E-11        0.819500E-03        0.789375E-03        0.256125E-02        0.917000E+00       -0.380167E-01        0.922754E-16        0.495875E+01        0.495792E+01        0.000000E+00        0.637083E-03
