 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20140727        0.158913E+01        0.158913E+01        0.157425E+01        0.568373E+00        0.312347E+00        0.690794E+00        0.273536E-02        0.482192E-03        0.141473E-01        0.159437E-02        0.125529E-01        0.253132E-03        0.424666E-04        0.217464E-04        0.188919E-03        0.718036E-16        0.265238E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140728        0.159023E+01        0.159023E+01        0.157528E+01        0.568583E+00        0.313058E+00        0.690783E+00        0.285382E-02        0.508535E-03        0.141886E-01        0.159429E-02        0.125943E-01        0.252767E-03        0.424036E-04        0.217163E-04        0.188647E-03       -0.105598E-17        0.265477E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140729        0.159138E+01        0.159138E+01        0.157635E+01        0.568797E+00        0.313782E+00        0.690772E+00        0.299618E-02        0.547941E-03        0.142331E-01        0.160010E-02        0.126330E-01        0.252395E-03        0.423394E-04        0.216856E-04        0.188370E-03        0.251297E-16        0.265716E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140730        0.159252E+01        0.159252E+01        0.157743E+01        0.569012E+00        0.314497E+00        0.690762E+00        0.315579E-02        0.559870E-03        0.142810E-01        0.161122E-02        0.126698E-01        0.252019E-03        0.422746E-04        0.216545E-04        0.188090E-03        0.289127E-16        0.265956E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140731        0.159365E+01        0.159365E+01        0.157850E+01        0.569227E+00        0.315208E+00        0.690752E+00        0.331398E-02        0.574372E-03        0.143258E-01        0.161994E-02        0.127059E-01        0.251643E-03        0.422097E-04        0.216235E-04        0.187810E-03        0.168067E-16        0.266197E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140801        0.159479E+01        0.159479E+01        0.157958E+01        0.569442E+00        0.315913E+00        0.690743E+00        0.347928E-02        0.595749E-03        0.143668E-01        0.162609E-02        0.127407E-01        0.251265E-03        0.421445E-04        0.215923E-04        0.187528E-03        0.289890E-16        0.266438E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140802        0.159590E+01        0.159590E+01        0.158065E+01        0.569658E+00        0.316617E+00        0.690734E+00        0.363952E-02        0.585584E-03        0.144134E-01        0.163793E-02        0.127755E-01        0.250889E-03        0.420796E-04        0.215613E-04        0.187248E-03        0.350875E-16        0.266682E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140803        0.159697E+01        0.159697E+01        0.158169E+01        0.569873E+00        0.317329E+00        0.690725E+00        0.376752E-02        0.562111E-03        0.144625E-01        0.165020E-02        0.128122E-01        0.250522E-03        0.420161E-04        0.215312E-04        0.186975E-03        0.242082E-16        0.266929E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140804        0.159802E+01        0.159802E+01        0.158271E+01        0.570088E+00        0.318046E+00        0.690716E+00        0.386441E-02        0.545558E-03        0.145095E-01        0.165853E-02        0.128509E-01        0.250164E-03        0.419540E-04        0.215018E-04        0.186708E-03        0.329823E-16        0.267178E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140805        0.159893E+01        0.159893E+01        0.158364E+01        0.570292E+00        0.318712E+00        0.690706E+00        0.392879E-02        0.502804E-03        0.145433E-01        0.165168E-02        0.128916E-01        0.249811E-03        0.418927E-04        0.214730E-04        0.186445E-03        0.824455E-17        0.267425E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140806        0.159978E+01        0.159978E+01        0.158448E+01        0.570486E+00        0.319326E+00        0.690697E+00        0.396753E-02        0.501925E-03        0.145561E-01        0.162294E-02        0.129331E-01        0.249457E-03        0.418313E-04        0.214441E-04        0.186182E-03        0.212063E-16        0.267664E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140807        0.160065E+01        0.160065E+01        0.158532E+01        0.570681E+00        0.319943E+00        0.690687E+00        0.400718E-02        0.505172E-03        0.145748E-01        0.160061E-02        0.129742E-01        0.249100E-03        0.417694E-04        0.214150E-04        0.185916E-03       -0.265206E-16        0.267902E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140808        0.160152E+01        0.160152E+01        0.158616E+01        0.570875E+00        0.320562E+00        0.690678E+00        0.404724E-02        0.510643E-03        0.145980E-01        0.158317E-02        0.130148E-01        0.248741E-03        0.417071E-04        0.213857E-04        0.185648E-03       -0.144770E-16        0.268139E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140809        0.160239E+01        0.160239E+01        0.158700E+01        0.571069E+00        0.321183E+00        0.690668E+00        0.408518E-02        0.507735E-03        0.146266E-01        0.157130E-02        0.130554E-01        0.248381E-03        0.416446E-04        0.213563E-04        0.185380E-03        0.149022E-16        0.268376E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140810        0.160325E+01        0.160325E+01        0.158784E+01        0.571263E+00        0.321810E+00        0.690659E+00        0.411087E-02        0.496831E-03        0.146599E-01        0.156314E-02        0.130968E-01        0.248025E-03        0.415826E-04        0.213273E-04        0.185114E-03        0.925912E-17        0.268614E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140811        0.160413E+01        0.160413E+01        0.158868E+01        0.571458E+00        0.322437E+00        0.690649E+00        0.413664E-02        0.513826E-03        0.146887E-01        0.155091E-02        0.131378E-01        0.247666E-03        0.415203E-04        0.212980E-04        0.184848E-03        0.132979E-16        0.268850E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140812        0.160504E+01        0.160504E+01        0.158954E+01        0.571652E+00        0.323055E+00        0.690641E+00        0.418827E-02        0.542981E-03        0.147158E-01        0.153943E-02        0.131764E-01        0.247298E-03        0.414566E-04        0.212681E-04        0.184574E-03        0.223154E-16        0.269083E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140813        0.160562E+01        0.160562E+01        0.159018E+01        0.571816E+00        0.323502E+00        0.690632E+00        0.423346E-02        0.472457E-03        0.147142E-01        0.150036E-02        0.132139E-01        0.246924E-03        0.413917E-04        0.212375E-04        0.184295E-03       -0.297331E-16        0.269304E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140814        0.160600E+01        0.160600E+01        0.159062E+01        0.571950E+00        0.323798E+00        0.690624E+00        0.424388E-02        0.472655E-03        0.146680E-01        0.141689E-02        0.132511E-01        0.246536E-03        0.413247E-04        0.212056E-04        0.184006E-03        0.784068E-17        0.269504E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140815        0.160646E+01        0.160646E+01        0.159107E+01        0.572085E+00        0.324092E+00        0.690616E+00        0.427904E-02        0.510249E-03        0.146346E-01        0.134963E-02        0.132850E-01        0.246131E-03        0.412549E-04        0.211723E-04        0.183704E-03        0.191266E-16        0.269696E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140816        0.160697E+01        0.160697E+01        0.159156E+01        0.572220E+00        0.324380E+00        0.690609E+00        0.435270E-02        0.547751E-03        0.146156E-01        0.130036E-02        0.133152E-01        0.245711E-03        0.411826E-04        0.211375E-04        0.183391E-03        0.248829E-16        0.269883E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140817        0.160756E+01        0.160756E+01        0.159209E+01        0.572355E+00        0.324651E+00        0.690603E+00        0.448011E-02        0.628800E-03        0.145952E-01        0.125424E-02        0.133410E-01        0.245272E-03        0.411074E-04        0.211010E-04        0.183064E-03        0.160970E-16        0.270063E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140818        0.160814E+01        0.160814E+01        0.159266E+01        0.572490E+00        0.324918E+00        0.690597E+00        0.465389E-02        0.639875E-03        0.145964E-01        0.123252E-02        0.133639E-01        0.244824E-03        0.410307E-04        0.210637E-04        0.182730E-03        0.129653E-16        0.270243E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140819        0.160873E+01        0.160873E+01        0.159322E+01        0.572625E+00        0.325187E+00        0.690592E+00        0.481907E-02        0.662103E-03        0.146019E-01        0.121535E-02        0.133865E-01        0.244375E-03        0.409538E-04        0.210263E-04        0.182395E-03       -0.341880E-16        0.270422E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140820        0.160929E+01        0.160929E+01        0.159379E+01        0.572760E+00        0.325460E+00        0.690586E+00        0.497955E-02        0.640533E-03        0.146227E-01        0.121358E-02        0.134091E-01        0.243927E-03        0.408771E-04        0.209890E-04        0.182061E-03        0.427062E-16        0.270603E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140821        0.160967E+01        0.160967E+01        0.159421E+01        0.572880E+00        0.325666E+00        0.690580E+00        0.508721E-02        0.581665E-03        0.146346E-01        0.120136E-02        0.134333E-01        0.243483E-03        0.408012E-04        0.209521E-04        0.181730E-03        0.414476E-16        0.270783E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140822        0.160997E+01        0.160997E+01        0.159452E+01        0.572988E+00        0.325800E+00        0.690574E+00        0.516066E-02        0.579068E-03        0.146236E-01        0.116614E-02        0.134575E-01        0.243036E-03        0.407245E-04        0.209148E-04        0.181396E-03        0.258120E-16        0.270952E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140823        0.161022E+01        0.161022E+01        0.159482E+01        0.573095E+00        0.325953E+00        0.690567E+00        0.520113E-02        0.524630E-03        0.146364E-01        0.115307E-02        0.134834E-01        0.242594E-03        0.406488E-04        0.208780E-04        0.181067E-03       -0.144537E-16        0.271125E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140824        0.161046E+01        0.161046E+01        0.159507E+01        0.573203E+00        0.326126E+00        0.690558E+00        0.518071E-02        0.498968E-03        0.146528E-01        0.114044E-02        0.135124E-01        0.242162E-03        0.405747E-04        0.208422E-04        0.180745E-03        0.704787E-17        0.271300E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140825        0.161075E+01        0.161075E+01        0.159530E+01        0.573309E+00        0.326280E+00        0.690550E+00        0.516693E-02        0.518994E-03        0.146840E-01        0.114494E-02        0.135391E-01        0.241726E-03        0.405000E-04        0.208060E-04        0.180420E-03        0.117628E-17        0.271470E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140826        0.161104E+01        0.161104E+01        0.159555E+01        0.573416E+00        0.326413E+00        0.690543E+00        0.517505E-02        0.524357E-03        0.147321E-01        0.116874E-02        0.135634E-01        0.241290E-03        0.404253E-04        0.207697E-04        0.180095E-03        0.929980E-18        0.271639E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
