 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20120713        0.440000E+00        0.858186E+01        0.543299E+02        0.346089E+02        0.146353E+03        0.146353E+02        0.146353E+04        0.250000E+01        0.600000E+01        0.773427E-02        0.383592E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.517915E-01        0.499851E-01        0.193422E-02        0.822461E-03        0.256978E+00        0.139388E+01        0.144440E+02        0.202422E-01        0.972940E-02        0.145990E-04        0.180650E-02        0.534022E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.907882E-01        0.000000E+00        0.146353E-03        0.146353E-03        0.000000E+00        0.000000E+00        0.148798E-01        0.000000E+00        0.100000E+01
  20120714        0.440000E+00        0.877282E+01        0.548763E+02        0.352257E+02        0.149556E+03        0.149556E+02        0.149556E+04        0.250000E+01        0.600000E+01        0.784670E-02        0.384978E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.535781E-01        0.499851E-01        0.196234E-02        0.840460E-03        0.256420E+00        0.139388E+01        0.144440E+02        0.202643E-01        0.972940E-02        0.145990E-04        0.183476E-02        0.532840E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.939200E-01        0.000000E+00        0.149556E-03        0.149556E-03        0.000000E+00        0.000000E+00        0.153493E-01        0.000000E+00        0.100000E+01
  20120715        0.440000E+00        0.943077E+01        0.567583E+02        0.373482E+02        0.160324E+03        0.160324E+02        0.160324E+04        0.250000E+01        0.600000E+01        0.821895E-02        0.389465E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.597435E-01        0.499851E-01        0.205543E-02        0.900970E-03        0.254614E+00        0.139388E+01        0.144440E+02        0.202861E-01        0.972940E-02        0.145990E-04        0.192387E-02        0.548879E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.104728E+00        0.000000E+00        0.160324E-03        0.160324E-03        0.000000E+00        0.000000E+00        0.170667E-01        0.000000E+00        0.100000E+01
  20120716        0.440000E+00        0.966032E+01        0.573841E+02        0.380768E+02        0.164095E+03        0.164095E+02        0.164095E+04        0.250000E+01        0.600000E+01        0.834734E-02        0.390978E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.619600E-01        0.499851E-01        0.208754E-02        0.922165E-03        0.254005E+00        0.139388E+01        0.144440E+02        0.203077E-01        0.972940E-02        0.145990E-04        0.195601E-02        0.548201E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.108613E+00        0.000000E+00        0.164095E-03        0.164095E-03        0.000000E+00        0.000000E+00        0.176491E-01        0.000000E+00        0.100000E+01
  20120717        0.440000E+00        0.958079E+01        0.571395E+02        0.378143E+02        0.162893E+03        0.162893E+02        0.162893E+04        0.250000E+01        0.600000E+01        0.830652E-02        0.390499E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.612503E-01        0.499851E-01        0.207733E-02        0.915409E-03        0.254198E+00        0.139388E+01        0.144440E+02        0.203290E-01        0.972940E-02        0.145990E-04        0.194849E-02        0.536442E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.107369E+00        0.000000E+00        0.162893E-03        0.162893E-03        0.000000E+00        0.000000E+00        0.173969E-01        0.000000E+00        0.100000E+01
  20120718        0.440000E+00        0.979392E+01        0.577135E+02        0.384879E+02        0.166393E+03        0.166393E+02        0.166393E+04        0.250000E+01        0.600000E+01        0.842510E-02        0.391885E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.633248E-01        0.499851E-01        0.210698E-02        0.935080E-03        0.253640E+00        0.139388E+01        0.144440E+02        0.203501E-01        0.972940E-02        0.145990E-04        0.197835E-02        0.535021E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.111006E+00        0.000000E+00        0.166393E-03        0.166393E-03        0.000000E+00        0.000000E+00        0.179343E-01        0.000000E+00        0.100000E+01
  20120719        0.440000E+00        0.101395E+02        0.586426E+02        0.395787E+02        0.171992E+03        0.171992E+02        0.171992E+04        0.250000E+01        0.600000E+01        0.861303E-02        0.394052E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.666943E-01        0.499851E-01        0.215398E-02        0.966541E-03        0.252768E+00        0.139388E+01        0.144440E+02        0.203709E-01        0.972940E-02        0.145990E-04        0.202455E-02        0.537804E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.116912E+00        0.000000E+00        0.171992E-03        0.171992E-03        0.000000E+00        0.000000E+00        0.188340E-01        0.000000E+00        0.100000E+01
  20120720        0.440000E+00        0.106443E+02        0.599785E+02        0.411625E+02        0.180064E+03        0.180064E+02        0.180064E+04        0.250000E+01        0.600000E+01        0.888046E-02        0.397076E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.716630E-01        0.499851E-01        0.222086E-02        0.101190E-02        0.251550E+00        0.139388E+01        0.144440E+02        0.203915E-01        0.972940E-02        0.145990E-04        0.208951E-02        0.545200E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.125622E+00        0.000000E+00        0.180064E-03        0.180064E-03        0.000000E+00        0.000000E+00        0.201785E-01        0.000000E+00        0.100000E+01
  20120721        0.440000E+00        0.109884E+02        0.608616E+02        0.422306E+02        0.185547E+03        0.185547E+02        0.185547E+04        0.250000E+01        0.600000E+01        0.905985E-02        0.399066E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.751116E-01        0.499851E-01        0.226573E-02        0.104272E-02        0.250749E+00        0.139388E+01        0.144440E+02        0.204118E-01        0.972940E-02        0.145990E-04        0.213385E-02        0.546858E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.131667E+00        0.000000E+00        0.185547E-03        0.185547E-03        0.000000E+00        0.000000E+00        0.210880E-01        0.000000E+00        0.100000E+01
  20120722        0.440000E+00        0.111413E+02        0.612358E+02        0.426978E+02        0.188021E+03        0.188021E+02        0.188021E+04        0.250000E+01        0.600000E+01        0.914019E-02        0.399948E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.766861E-01        0.499851E-01        0.228582E-02        0.105662E-02        0.250393E+00        0.139388E+01        0.144440E+02        0.204318E-01        0.972940E-02        0.145990E-04        0.215488E-02        0.542402E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.134427E+00        0.000000E+00        0.188021E-03        0.188021E-03        0.000000E+00        0.000000E+00        0.214673E-01        0.000000E+00        0.100000E+01
  20120723        0.440000E+00        0.110811E+02        0.610563E+02        0.425016E+02        0.187170E+03        0.187170E+02        0.187170E+04        0.250000E+01        0.600000E+01        0.911258E-02        0.399646E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.761430E-01        0.499851E-01        0.227891E-02        0.105184E-02        0.250515E+00        0.139388E+01        0.144440E+02        0.204517E-01        0.972940E-02        0.145990E-04        0.215046E-02        0.531618E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.133475E+00        0.000000E+00        0.187170E-03        0.187170E-03        0.000000E+00        0.000000E+00        0.212530E-01        0.000000E+00        0.100000E+01
  20120724        0.440000E+00        0.109718E+02        0.607481E+02        0.421518E+02        0.185547E+03        0.185547E+02        0.185547E+04        0.250000E+01        0.600000E+01        0.905985E-02        0.399066E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.751116E-01        0.499851E-01        0.226573E-02        0.104272E-02        0.250749E+00        0.139388E+01        0.144440E+02        0.204712E-01        0.972940E-02        0.145990E-04        0.214006E-02        0.519579E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.131667E+00        0.000000E+00        0.185547E-03        0.185547E-03        0.000000E+00        0.000000E+00        0.209036E-01        0.000000E+00        0.100000E+01
  20120725        0.440000E+00        0.110744E+02        0.609917E+02        0.424625E+02        0.187240E+03        0.187240E+02        0.187240E+04        0.250000E+01        0.600000E+01        0.911488E-02        0.399671E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.761881E-01        0.499851E-01        0.227949E-02        0.105224E-02        0.250505E+00        0.139388E+01        0.144440E+02        0.204906E-01        0.972940E-02        0.145990E-04        0.215509E-02        0.513846E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.133554E+00        0.000000E+00        0.187240E-03        0.187240E-03        0.000000E+00        0.000000E+00        0.211409E-01        0.000000E+00        0.100000E+01
  20120726        0.440000E+00        0.111187E+02        0.610827E+02        0.425911E+02        0.188021E+03        0.188021E+02        0.188021E+04        0.250000E+01        0.600000E+01        0.914019E-02        0.399948E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.766861E-01        0.499851E-01        0.228582E-02        0.105662E-02        0.250393E+00        0.139388E+01        0.144440E+02        0.205096E-01        0.972940E-02        0.145990E-04        0.216309E-02        0.506486E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.134427E+00        0.000000E+00        0.188021E-03        0.188021E-03        0.000000E+00        0.000000E+00        0.212163E-01        0.000000E+00        0.100000E+01
  20120727        0.440000E+00        0.113519E+02        0.616593E+02        0.433056E+02        0.191746E+03        0.191746E+02        0.191746E+04        0.250000E+01        0.600000E+01        0.926052E-02        0.401258E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.790797E-01        0.499851E-01        0.231591E-02        0.107755E-02        0.249866E+00        0.139388E+01        0.144440E+02        0.205285E-01        0.972940E-02        0.145990E-04        0.219358E-02        0.504380E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.138623E+00        0.000000E+00        0.191746E-03        0.191746E-03        0.000000E+00        0.000000E+00        0.218138E-01        0.000000E+00        0.100000E+01
  20120728        0.440000E+00        0.111528E+02        0.611231E+02        0.426786E+02        0.188732E+03        0.188732E+02        0.188732E+04        0.250000E+01        0.600000E+01        0.916324E-02        0.400200E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.771414E-01        0.499851E-01        0.229158E-02        0.106062E-02        0.250292E+00        0.139388E+01        0.144440E+02        0.205471E-01        0.972940E-02        0.145990E-04        0.217251E-02        0.490525E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.135225E+00        0.000000E+00        0.188732E-03        0.188732E-03        0.000000E+00        0.000000E+00        0.212160E-01        0.000000E+00        0.100000E+01
  20120729        0.440000E+00        0.111928E+02        0.612021E+02        0.427933E+02        0.189446E+03        0.189446E+02        0.189446E+04        0.250000E+01        0.600000E+01        0.918633E-02        0.400452E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.775990E-01        0.499851E-01        0.229736E-02        0.106463E-02        0.250191E+00        0.139388E+01        0.144440E+02        0.205655E-01        0.972940E-02        0.145990E-04        0.217993E-02        0.483307E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.136028E+00        0.000000E+00        0.189446E-03        0.189446E-03        0.000000E+00        0.000000E+00        0.212784E-01        0.000000E+00        0.100000E+01
  20120730        0.440000E+00        0.114931E+02        0.619463E+02        0.437136E+02        0.194214E+03        0.194214E+02        0.194214E+04        0.250000E+01        0.600000E+01        0.933983E-02        0.402114E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.806805E-01        0.499851E-01        0.233574E-02        0.109143E-02        0.249521E+00        0.139388E+01        0.144440E+02        0.205836E-01        0.972940E-02        0.145990E-04        0.221831E-02        0.482912E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.141429E+00        0.000000E+00        0.194214E-03        0.194214E-03        0.000000E+00        0.000000E+00        0.220573E-01        0.000000E+00        0.100000E+01
  20120731        0.440000E+00        0.116671E+02        0.623618E+02        0.442403E+02        0.197004E+03        0.197004E+02        0.197004E+04        0.250000E+01        0.600000E+01        0.942906E-02        0.403071E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.825037E-01        0.499851E-01        0.235806E-02        0.110711E-02        0.249135E+00        0.139388E+01        0.144440E+02        0.206015E-01        0.972940E-02        0.145990E-04        0.224145E-02        0.479097E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.144625E+00        0.000000E+00        0.197004E-03        0.197004E-03        0.000000E+00        0.000000E+00        0.224883E-01        0.000000E+00        0.100000E+01
  20120801        0.440000E+00        0.119753E+02        0.631076E+02        0.451765E+02        0.201854E+03        0.201854E+02        0.201854E+04        0.250000E+01        0.600000E+01        0.958317E-02        0.404708E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.857076E-01        0.499851E-01        0.239660E-02        0.113436E-02        0.248476E+00        0.139388E+01        0.144440E+02        0.206192E-01        0.972940E-02        0.145990E-04        0.228004E-02        0.478487E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.150242E+00        0.000000E+00        0.201854E-03        0.201854E-03        0.000000E+00        0.000000E+00        0.232914E-01        0.000000E+00        0.100000E+01
  20120802        0.440000E+00        0.122214E+02        0.636900E+02        0.459184E+02        0.205728E+03        0.205728E+02        0.205728E+04        0.250000E+01        0.600000E+01        0.970539E-02        0.405992E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.882984E-01        0.499851E-01        0.242717E-02        0.115613E-02        0.247958E+00        0.139388E+01        0.144440E+02        0.206367E-01        0.972940E-02        0.145990E-04        0.231107E-02        0.476165E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.154783E+00        0.000000E+00        0.205728E-03        0.205728E-03        0.000000E+00        0.000000E+00        0.239232E-01        0.000000E+00        0.100000E+01
  20120803        0.440000E+00        0.126782E+02        0.647753E+02        0.472965E+02        0.212792E+03        0.212792E+02        0.212792E+04        0.250000E+01        0.600000E+01        0.992632E-02        0.408283E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.930948E-01        0.499851E-01        0.248242E-02        0.119583E-02        0.247035E+00        0.139388E+01        0.144440E+02        0.206539E-01        0.972940E-02        0.145990E-04        0.236566E-02        0.478514E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.163191E+00        0.000000E+00        0.212792E-03        0.212792E-03        0.000000E+00        0.000000E+00        0.251466E-01        0.000000E+00        0.100000E+01
  20120804        0.440000E+00        0.130290E+02        0.655874E+02        0.483451E+02        0.218201E+03        0.218201E+02        0.218201E+04        0.250000E+01        0.600000E+01        0.100938E-01        0.409995E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.968288E-01        0.499851E-01        0.252431E-02        0.122623E-02        0.246345E+00        0.139388E+01        0.144440E+02        0.206709E-01        0.972940E-02        0.145990E-04        0.240756E-02        0.478083E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.169737E+00        0.000000E+00        0.218201E-03        0.218201E-03        0.000000E+00        0.000000E+00        0.260760E-01        0.000000E+00        0.100000E+01
  20120805        0.440000E+00        0.130328E+02        0.655697E+02        0.483455E+02        0.218362E+03        0.218362E+02        0.218362E+04        0.250000E+01        0.600000E+01        0.100988E-01        0.410045E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.969406E-01        0.499851E-01        0.252555E-02        0.122713E-02        0.246325E+00        0.139388E+01        0.144440E+02        0.206877E-01        0.972940E-02        0.145990E-04        0.241070E-02        0.469932E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.169933E+00        0.000000E+00        0.218362E-03        0.218362E-03        0.000000E+00        0.000000E+00        0.260267E-01        0.000000E+00        0.100000E+01
  20120806        0.440000E+00        0.130419E+02        0.655644E+02        0.483618E+02        0.218603E+03        0.218603E+02        0.218603E+04        0.250000E+01        0.600000E+01        0.101062E-01        0.410121E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.971085E-01        0.499851E-01        0.252741E-02        0.122849E-02        0.246295E+00        0.139388E+01        0.144440E+02        0.207042E-01        0.972940E-02        0.145990E-04        0.241440E-02        0.462011E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.170227E+00        0.000000E+00        0.218603E-03        0.218603E-03        0.000000E+00        0.000000E+00        0.259924E-01        0.000000E+00        0.100000E+01
  20120807        0.440000E+00        0.124716E+02        0.641707E+02        0.466272E+02        0.210052E+03        0.210052E+02        0.210052E+04        0.250000E+01        0.600000E+01        0.984091E-02        0.407402E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.912232E-01        0.499851E-01        0.246106E-02        0.118043E-02        0.247390E+00        0.139388E+01        0.144440E+02        0.207206E-01        0.972940E-02        0.145990E-04        0.235287E-02        0.441950E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.159910E+00        0.000000E+00        0.210052E-03        0.210052E-03        0.000000E+00        0.000000E+00        0.243424E-01        0.000000E+00        0.100000E+01
  20120808        0.440000E+00        0.126292E+02        0.645250E+02        0.470940E+02        0.212556E+03        0.212556E+02        0.212556E+04        0.250000E+01        0.600000E+01        0.991898E-02        0.408208E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.929330E-01        0.499851E-01        0.248058E-02        0.119450E-02        0.247066E+00        0.139388E+01        0.144440E+02        0.207367E-01        0.972940E-02        0.145990E-04        0.237338E-02        0.437580E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.162908E+00        0.000000E+00        0.212556E-03        0.212556E-03        0.000000E+00        0.000000E+00        0.247226E-01        0.000000E+00        0.100000E+01
  20120809        0.440000E+00        0.112888E+02        0.611753E+02        0.429836E+02        0.191963E+03        0.191963E+02        0.191963E+04        0.250000E+01        0.600000E+01        0.926749E-02        0.401333E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.792198E-01        0.499851E-01        0.231765E-02        0.107877E-02        0.249835E+00        0.139388E+01        0.144440E+02        0.207526E-01        0.972940E-02        0.145990E-04        0.221920E-02        0.401590E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.138869E+00        0.000000E+00        0.191963E-03        0.191963E-03        0.000000E+00        0.000000E+00        0.210097E-01        0.000000E+00        0.100000E+01
  20120810        0.440000E+00        0.108084E+02        0.599090E+02        0.414828E+02        0.184496E+03        0.184496E+02        0.184496E+04        0.250000E+01        0.600000E+01        0.902558E-02        0.398688E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.744457E-01        0.499851E-01        0.225716E-02        0.103681E-02        0.250901E+00        0.139388E+01        0.144440E+02        0.207683E-01        0.972940E-02        0.145990E-04        0.216290E-02        0.384153E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.130500E+00        0.000000E+00        0.184496E-03        0.184496E-03        0.000000E+00        0.000000E+00        0.196827E-01        0.000000E+00        0.100000E+01
  20120811        0.440000E+00        0.114066E+02        0.614240E+02        0.433269E+02        0.193996E+03        0.193996E+02        0.193996E+04        0.250000E+01        0.600000E+01        0.933281E-02        0.402039E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.805381E-01        0.499851E-01        0.233399E-02        0.109020E-02        0.249551E+00        0.139388E+01        0.144440E+02        0.207838E-01        0.972940E-02        0.145990E-04        0.223819E-02        0.390146E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.141180E+00        0.000000E+00        0.193996E-03        0.193996E-03        0.000000E+00        0.000000E+00        0.212276E-01        0.000000E+00        0.100000E+01
  20120812        0.440000E+00        0.110469E+02        0.604778E+02        0.422045E+02        0.188447E+03        0.188447E+02        0.188447E+04        0.250000E+01        0.600000E+01        0.915401E-02        0.400099E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.769590E-01        0.499851E-01        0.228927E-02        0.105902E-02        0.250333E+00        0.139388E+01        0.144440E+02        0.207990E-01        0.972940E-02        0.145990E-04        0.219693E-02        0.375827E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.134906E+00        0.000000E+00        0.188447E-03        0.188447E-03        0.000000E+00        0.000000E+00        0.202212E-01        0.000000E+00        0.100000E+01
  20120813        0.440000E+00        0.107381E+02        0.596495E+02        0.412342E+02        0.183658E+03        0.183658E+02        0.183658E+04        0.250000E+01        0.600000E+01        0.899824E-02        0.398386E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.739167E-01        0.499851E-01        0.225032E-02        0.103210E-02        0.251022E+00        0.139388E+01        0.144440E+02        0.208141E-01        0.972940E-02        0.145990E-04        0.216111E-02        0.362806E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.129573E+00        0.000000E+00        0.183658E-03        0.183658E-03        0.000000E+00        0.000000E+00        0.193614E-01        0.000000E+00        0.100000E+01
  20120814        0.440000E+00        0.114160E+02        0.613701E+02        0.433251E+02        0.194433E+03        0.194433E+02        0.194433E+04        0.250000E+01        0.600000E+01        0.934685E-02        0.402190E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.808231E-01        0.499851E-01        0.233750E-02        0.109266E-02        0.249490E+00        0.139388E+01        0.144440E+02        0.208289E-01        0.972940E-02        0.145990E-04        0.224644E-02        0.370083E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.141679E+00        0.000000E+00        0.194433E-03        0.194433E-03        0.000000E+00        0.000000E+00        0.211043E-01        0.000000E+00        0.100000E+01
  20120815        0.440000E+00        0.111514E+02        0.606694E+02        0.424978E+02        0.190378E+03        0.190378E+02        0.190378E+04        0.250000E+01        0.600000E+01        0.921641E-02        0.400779E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.781975E-01        0.499851E-01        0.230488E-02        0.106987E-02        0.250059E+00        0.139388E+01        0.144440E+02        0.208436E-01        0.972940E-02        0.145990E-04        0.221664E-02        0.358335E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.137077E+00        0.000000E+00        0.190378E-03        0.190378E-03        0.000000E+00        0.000000E+00        0.203547E-01        0.000000E+00        0.100000E+01
  20120816        0.440000E+00        0.101114E+02        0.579082E+02        0.392412E+02        0.173914E+03        0.173914E+02        0.173914E+04        0.250000E+01        0.600000E+01        0.867710E-02        0.394783E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.678661E-01        0.499851E-01        0.217001E-02        0.977346E-03        0.252473E+00        0.139388E+01        0.144440E+02        0.208580E-01        0.972940E-02        0.145990E-04        0.208838E-02        0.331263E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.118966E+00        0.000000E+00        0.173914E-03        0.173914E-03        0.000000E+00        0.000000E+00        0.176099E-01        0.000000E+00        0.100000E+01
  20120817        0.440000E+00        0.110711E+02        0.604110E+02        0.422284E+02        0.189303E+03        0.189303E+02        0.189303E+04        0.250000E+01        0.600000E+01        0.918171E-02        0.400401E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.775073E-01        0.499851E-01        0.229620E-02        0.106383E-02        0.250211E+00        0.139388E+01        0.144440E+02        0.208723E-01        0.972940E-02        0.145990E-04        0.221134E-02        0.344167E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.135867E+00        0.000000E+00        0.189303E-03        0.189303E-03        0.000000E+00        0.000000E+00        0.200482E-01        0.000000E+00        0.100000E+01
  20120818        0.440000E+00        0.945269E+01        0.560497E+02        0.371345E+02        0.163398E+03        0.163398E+02        0.163398E+04        0.250000E+01        0.600000E+01        0.832369E-02        0.390700E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.615482E-01        0.499851E-01        0.208163E-02        0.918249E-03        0.254117E+00        0.139388E+01        0.144440E+02        0.208863E-01        0.972940E-02        0.145990E-04        0.200604E-02        0.306327E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.107891E+00        0.000000E+00        0.163398E-03        0.163398E-03        0.000000E+00        0.000000E+00        0.158698E-01        0.000000E+00        0.100000E+01
  20120819        0.440000E+00        0.860972E+01        0.536119E+02        0.344140E+02        0.149556E+03        0.149556E+02        0.149556E+04        0.250000E+01        0.600000E+01        0.784670E-02        0.384978E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.535781E-01        0.499851E-01        0.196234E-02        0.840460E-03        0.256420E+00        0.139388E+01        0.144440E+02        0.209002E-01        0.972940E-02        0.145990E-04        0.189234E-02        0.283502E-06        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.939200E-01        0.000000E+00        0.149556E-03        0.149556E-03        0.000000E+00        0.000000E+00        0.137709E-01        0.000000E+00        0.100000E+01
