 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201404        0.725882E-04        0.646459E-04        0.452521E-05        0.239189E-04        0.362016E-04        0.122215E-05        0.217636E-04        0.109824E-05        0.195572E-04        0.123904E-06        0.220645E-05        0.306012E-05        0.306012E-05        0.157937E-04        0.415691E-08       -0.157896E-04        0.816259E-04        0.588941E-05        0.815042E-08        0.349611E-08        0.345617E-07        0.593562E-05        0.413482E-08        0.222108E-08        0.186068E-07        0.588474E-05        0.467190E-08        0.349469E-06        0.222107E-06        0.725882E-04        0.725882E-04        0.687388E-04        0.384941E-05        0.000000E+00        0.369732E-05        0.152088E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201405        0.100836E-03        0.126428E-03        0.884995E-05        0.467783E-04        0.707996E-04        0.134210E-05        0.230972E-04        0.120604E-05        0.207555E-04        0.136065E-06        0.234164E-05        0.324946E-05        0.324946E-05        0.287042E-05        0.000000E+00       -0.287042E-05        0.106150E-03        0.725562E-05        0.885797E-08        0.395565E-08        0.380251E-07        0.730646E-05        0.450916E-08        0.234997E-08        0.201210E-07        0.724987E-05        0.575567E-08        0.442717E-06        0.188584E-06        0.100836E-03        0.100836E-03        0.958921E-04        0.494367E-05        0.000000E+00        0.479207E-05        0.151608E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201406        0.130323E-03        0.185842E-03        0.130089E-04        0.687615E-04        0.104071E-03        0.146302E-05        0.234634E-04        0.131470E-05        0.210846E-04        0.148324E-06        0.237877E-05        0.332260E-05        0.332260E-05        0.477804E-06        0.000000E+00       -0.477804E-06        0.142419E-03        0.122836E-04        0.847964E-08        0.407913E-08        0.372689E-07        0.123334E-04        0.485161E-08        0.248628E-08        0.215609E-07        0.122738E-04        0.974420E-08        0.863924E-06        0.148012E-06        0.130323E-03        0.130323E-03        0.125191E-03        0.513138E-05        0.000000E+00        0.497795E-05        0.153424E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201407        0.122025E-03        0.172379E-03        0.120665E-04        0.637802E-04        0.965321E-04        0.146488E-05        0.254721E-04        0.131637E-05        0.228897E-04        0.148513E-06        0.258242E-05        0.324781E-05        0.324781E-05        0.370468E-05        0.819975E-05        0.449507E-05        0.162980E-03        0.439875E-04        0.414205E-08        0.220113E-08        0.188238E-07        0.440126E-04        0.500767E-08        0.256171E-08        0.222654E-07        0.439526E-04        0.348939E-07        0.272407E-05        0.833004E-08        0.122025E-03        0.122025E-03        0.117343E-03        0.468225E-05        0.000000E+00        0.450790E-05        0.174355E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201408        0.838394E-04        0.107420E-03        0.751939E-05        0.397453E-04        0.601550E-04        0.136787E-05        0.246703E-04        0.122919E-05        0.221692E-04        0.138678E-06        0.250113E-05        0.297341E-05        0.297341E-05        0.139305E-04        0.160903E-04        0.215982E-05        0.112576E-03        0.280071E-04        0.191078E-08        0.107852E-08        0.887092E-08        0.280189E-04        0.480211E-08        0.246450E-08        0.213834E-07        0.279848E-04        0.222172E-07        0.151911E-05        0.268911E-08        0.838394E-04        0.838394E-04        0.806302E-04        0.320919E-05        0.000000E+00        0.301555E-05        0.193637E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201409        0.616819E-04        0.590633E-04        0.413443E-05        0.218534E-04        0.330755E-04        0.141911E-05        0.271140E-04        0.127524E-05        0.243652E-04        0.143872E-06        0.274888E-05        0.314562E-05        0.314562E-05        0.977800E-05        0.470489E-05       -0.507311E-05        0.829996E-04        0.155864E-04        0.366767E-08        0.207056E-08        0.170285E-07        0.156092E-04        0.459450E-08        0.236787E-08        0.204953E-07        0.155741E-04        0.123642E-07        0.103102E-05        0.465806E-07        0.616819E-04        0.616819E-04        0.590780E-04        0.260395E-05        0.000000E+00        0.239984E-05        0.204106E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201410        0.595714E-04        0.507526E-04        0.355268E-05        0.187785E-04        0.284214E-04        0.140439E-05        0.306074E-04        0.126201E-05        0.275044E-04        0.142381E-06        0.310305E-05        0.329661E-05        0.329661E-05        0.490168E-05        0.835424E-05        0.345257E-05        0.808874E-04        0.242531E-04        0.264794E-08        0.146966E-08        0.122192E-07        0.242695E-04        0.453871E-08        0.235368E-08        0.203012E-07        0.242339E-04        0.192393E-07        0.117501E-05        0.287793E-07        0.595714E-04        0.595714E-04        0.564093E-04        0.316203E-05        0.000000E+00        0.294699E-05        0.215038E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201411        0.395733E-04        0.126659E-04        0.886612E-06        0.468638E-05        0.709290E-05        0.137313E-05        0.320501E-04        0.123392E-05        0.288008E-04        0.139211E-06        0.324931E-05        0.335795E-05        0.335795E-05        0.607441E-05        0.312470E-05       -0.294971E-05        0.540680E-04        0.101790E-04        0.305233E-08        0.160327E-08        0.138158E-07        0.101975E-04        0.435566E-08        0.226278E-08        0.195007E-07        0.101709E-04        0.807468E-08        0.453217E-06        0.947275E-07        0.395733E-04        0.395733E-04        0.369377E-04        0.263556E-05        0.000000E+00        0.241631E-05        0.219252E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201412        0.364915E-04        0.570048E-05        0.399034E-06        0.210918E-05        0.319227E-05        0.135023E-05        0.323157E-04        0.121334E-05        0.290395E-04        0.136889E-06        0.327624E-05        0.343653E-05        0.343653E-05        0.401272E-05        0.885584E-05        0.484312E-05        0.501530E-04        0.191953E-04        0.235907E-08        0.117197E-08        0.104785E-07        0.192093E-04        0.426777E-08        0.221477E-08        0.191089E-07        0.191801E-04        0.152271E-07        0.609699E-06        0.404223E-07        0.364915E-04        0.364915E-04        0.336269E-04        0.286468E-05        0.000000E+00        0.264237E-05        0.222306E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201501        0.292038E-05        0.525279E-05        0.367695E-06        0.194353E-05        0.294157E-05        0.121414E-05        0.270260E-04        0.109105E-05        0.242861E-04        0.123092E-06        0.273996E-05        0.309765E-05        0.309765E-05        0.270228E-04        0.543079E-04        0.272851E-04        0.373596E-05        0.160573E-05        0.771438E-10        0.357593E-10        0.335046E-09        0.160617E-05        0.398422E-08        0.206545E-08        0.178350E-07        0.160445E-05        0.127377E-08        0.174366E-07        0.136507E-07        0.292038E-05        0.292038E-05        0.249358E-05        0.426805E-06        0.000000E+00        0.204273E-06        0.222533E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201502        0.482461E-05        0.136027E-04        0.952186E-06        0.503300E-05        0.761751E-05        0.116423E-05        0.244912E-04        0.104620E-05        0.220082E-04        0.118033E-06        0.248297E-05        0.296607E-05        0.296607E-05        0.656646E-04        0.936411E-04        0.279765E-04        0.636526E-05        0.876844E-06        0.113396E-09        0.479512E-10        0.478807E-09        0.877485E-06        0.367138E-08        0.190300E-08        0.164339E-07        0.876149E-06        0.695575E-09        0.518426E-08        0.909838E-07        0.482461E-05        0.482461E-05        0.427197E-05        0.552640E-06        0.000000E+00        0.332745E-06        0.219895E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201503        0.885652E-04        0.471870E-04        0.330309E-05        0.174592E-04        0.264248E-04        0.111263E-05        0.190564E-04        0.999826E-06        0.171244E-04        0.112801E-06        0.193198E-05        0.264638E-05        0.264638E-05        0.581681E-04        0.125494E-04       -0.456186E-04        0.120648E-03        0.245562E-04        0.495809E-08        0.205602E-08        0.208148E-07        0.245840E-04        0.355521E-08        0.182470E-08        0.158654E-07        0.245367E-04        0.194797E-07        0.112340E-05        0.815078E-07        0.885652E-04        0.885652E-04        0.834923E-04        0.507279E-05        0.000000E+00        0.485149E-05        0.221299E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201504        0.981829E-04        0.120615E-03        0.844306E-05        0.446275E-04        0.675444E-04        0.120419E-05        0.189984E-04        0.108211E-05        0.170723E-04        0.122084E-06        0.192610E-05        0.274502E-05        0.274502E-05        0.121920E-04        0.183569E-10       -0.121920E-04        0.106541E-03        0.592274E-05        0.866367E-08        0.367538E-08        0.366168E-07        0.597170E-05        0.384520E-08        0.191779E-08        0.170104E-07        0.591804E-05        0.469834E-08        0.359202E-06        0.420441E-06        0.981829E-04        0.981829E-04        0.932567E-04        0.492640E-05        0.000000E+00        0.469954E-05        0.226861E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201505        0.147515E-03        0.212589E-03        0.148812E-04        0.786578E-04        0.119050E-03        0.136202E-05        0.222753E-04        0.122394E-05        0.200170E-04        0.138085E-06        0.225832E-05        0.298016E-05        0.298016E-05        0.205757E-05        0.000000E+00       -0.205757E-05        0.149104E-03        0.379975E-05        0.947426E-08        0.449436E-08        0.414527E-07        0.385517E-05        0.428875E-08        0.210011E-08        0.188752E-07        0.379674E-05        0.301423E-08        0.229614E-06        0.117638E-05        0.147515E-03        0.147515E-03        0.140824E-03        0.669103E-05        0.000000E+00        0.647109E-05        0.219942E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201506        0.138167E-03        0.195317E-03        0.136722E-04        0.722671E-04        0.109377E-03        0.151373E-05        0.254967E-04        0.136026E-05        0.229118E-04        0.153465E-06        0.258491E-05        0.316184E-05        0.316184E-05        0.299456E-06        0.000000E+00       -0.299456E-06        0.152339E-03        0.152708E-04        0.820696E-08        0.434958E-08        0.372623E-07        0.153207E-04        0.468014E-08        0.230152E-08        0.206413E-07        0.152587E-04        0.121139E-07        0.108282E-05        0.301775E-06        0.138167E-03        0.138167E-03        0.132702E-03        0.546566E-05        0.000000E+00        0.525453E-05        0.211129E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201507        0.127483E-03        0.179825E-03        0.125877E-04        0.665351E-04        0.100702E-03        0.156441E-05        0.281196E-04        0.140581E-05        0.252688E-04        0.158604E-06        0.285083E-05        0.321448E-05        0.321448E-05        0.210963E-05        0.358901E-05        0.147938E-05        0.170205E-03        0.410551E-04        0.497803E-08        0.285468E-08        0.232440E-07        0.410862E-04        0.483128E-08        0.240695E-08        0.214089E-07        0.410225E-04        0.325678E-07        0.278276E-05        0.256641E-07        0.127483E-03        0.127483E-03        0.122629E-03        0.485441E-05        0.000000E+00        0.462132E-05        0.233085E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201508        0.124607E-03        0.162129E-03        0.113490E-04        0.599876E-04        0.907920E-04        0.163913E-05        0.327826E-04        0.147295E-05        0.294591E-04        0.166179E-06        0.332358E-05        0.337781E-05        0.337781E-05        0.134932E-05        0.000000E+00       -0.134932E-05        0.137603E-03        0.110455E-04        0.767599E-08        0.467940E-08        0.366653E-07        0.110945E-04        0.493437E-08        0.250783E-08        0.220201E-07        0.110367E-04        0.876203E-08        0.786188E-06        0.306149E-06        0.124607E-03        0.124607E-03        0.119585E-03        0.502144E-05        0.000000E+00        0.477303E-05        0.248418E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201509        0.140765E-03        0.179532E-03        0.125673E-04        0.664269E-04        0.100538E-03        0.173975E-05        0.393492E-04        0.156337E-05        0.353599E-04        0.176380E-06        0.398932E-05        0.366772E-05        0.366772E-05        0.149805E-06        0.000000E+00       -0.149805E-06        0.142213E-03        0.884018E-06        0.843384E-08        0.531409E-08        0.407978E-07        0.938563E-06        0.518948E-08        0.271103E-08        0.233855E-07        0.883316E-06        0.701264E-09        0.597165E-07        0.220043E-05        0.140765E-03        0.140765E-03        0.134502E-03        0.626219E-05        0.000000E+00        0.602471E-05        0.237479E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201510        0.795126E-04        0.539278E-04        0.377495E-05        0.199533E-04        0.301996E-04        0.184508E-05        0.467366E-04        0.165802E-05        0.419983E-04        0.187059E-06        0.473826E-05        0.403732E-05        0.403732E-05        0.197263E-07        0.000000E+00       -0.197263E-07        0.791981E-04        0.123013E-05        0.805968E-08        0.506755E-08        0.389558E-07        0.128221E-05        0.545456E-08        0.292676E-08        0.248173E-07        0.122915E-05        0.975824E-09        0.735829E-07        0.108723E-05        0.795126E-04        0.795126E-04        0.753403E-04        0.417230E-05        0.000000E+00        0.395802E-05        0.214273E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201511        0.606515E-04        0.162091E-04        0.113464E-05        0.599737E-05        0.907710E-05        0.192979E-05        0.525975E-04        0.173415E-05        0.472650E-04        0.195647E-06        0.533245E-05        0.447023E-05        0.447023E-05        0.310816E-08        0.000000E+00       -0.310816E-08        0.655626E-04        0.296148E-05        0.763451E-08        0.445738E-08        0.358834E-07        0.300945E-05        0.563806E-08        0.307052E-08        0.257929E-07        0.295913E-05        0.234925E-08        0.155894E-06        0.725559E-06        0.606515E-04        0.606515E-04        0.566508E-04        0.400076E-05        0.000000E+00        0.379432E-05        0.206433E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
