 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
    201409        0.161114E+01        0.161114E+01        0.159385E+01        0.574938E+00        0.325210E+00        0.690400E+00        0.330039E-02        0.206186E-03        0.168489E-01        0.286739E-02        0.139816E-01        0.235260E-03        0.393659E-04        0.202882E-04        0.175606E-03       -0.177281E-16        0.274782E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201410        0.160566E+01        0.160566E+01        0.158800E+01        0.576722E+00        0.318898E+00        0.690286E+00        0.209429E-02        0.315494E-03        0.171111E-01        0.238053E-02        0.147306E-01        0.232991E-03        0.388869E-04        0.201660E-04        0.173938E-03        0.276116E-16        0.279343E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201411        0.159395E+01        0.159395E+01        0.157527E+01        0.577383E+00        0.304662E+00        0.690291E+00        0.293680E-02        0.143651E-03        0.183040E-01        0.328567E-02        0.150184E-01        0.223788E-03        0.373191E-04        0.193874E-04        0.167082E-03        0.202351E-16        0.282896E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201412        0.157108E+01        0.157108E+01        0.155250E+01        0.576833E+00        0.283103E+00        0.690308E+00        0.225615E-02        0.316837E-03        0.180414E-01        0.281360E-02        0.152278E-01        0.219262E-03        0.365654E-04        0.189756E-04        0.163721E-03        0.701019E-17        0.285816E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201501        0.156028E+01        0.156028E+01        0.154310E+01        0.576061E+00        0.261857E+00        0.690214E+00        0.149678E-01        0.163767E-02        0.153356E-01        0.927995E-04        0.152428E-01        0.204626E-03        0.341339E-04        0.176952E-04        0.152797E-03        0.649029E-17        0.287148E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201502        0.156850E+01        0.156850E+01        0.155026E+01        0.575891E+00        0.247433E+00        0.689989E+00        0.369503E-01        0.285074E-02        0.151915E-01        0.129528E-03        0.150620E-01        0.188551E-03        0.314537E-04        0.163035E-04        0.140794E-03        0.449610E-17        0.287280E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201503        0.155198E+01        0.155198E+01        0.153178E+01        0.576435E+00        0.239049E+00        0.689653E+00        0.266433E-01        0.486393E-03        0.195352E-01        0.437589E-02        0.151593E-01        0.182042E-03        0.304633E-04        0.156348E-04        0.135944E-03        0.164456E-16        0.290842E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201504        0.154189E+01        0.154189E+01        0.151894E+01        0.579385E+00        0.245448E+00        0.689165E+00        0.494154E-02        0.106577E-03        0.226539E-01        0.711474E-02        0.155392E-01        0.195154E-03        0.329514E-04        0.164339E-04        0.145769E-03        0.202614E-16        0.297252E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201505        0.157878E+01        0.157878E+01        0.155585E+01        0.587608E+00        0.278765E+00        0.688690E+00        0.786853E-03        0.149150E-03        0.225599E-01        0.749560E-02        0.150643E-01        0.216499E-03        0.367522E-04        0.179966E-04        0.161750E-03        0.236416E-17        0.306647E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201506        0.162359E+01        0.162359E+01        0.160271E+01        0.597115E+00        0.317179E+00        0.688315E+00        0.100906E-03        0.152397E-03        0.204945E-01        0.603210E-02        0.144624E-01        0.236702E-03        0.401042E-04        0.197220E-04        0.176876E-03        0.451986E-17        0.317250E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201507        0.166253E+01        0.166253E+01        0.164242E+01        0.605583E+00        0.348067E+00        0.688086E+00        0.686460E-03        0.263810E-03        0.196022E-01        0.363383E-02        0.159683E-01        0.245459E-03        0.413958E-04        0.206238E-04        0.183439E-03        0.344894E-17        0.327043E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201508        0.169929E+01        0.169929E+01        0.167590E+01        0.613552E+00        0.373843E+00        0.688051E+00        0.455789E-03        0.137517E-03        0.229951E-01        0.597872E-02        0.170163E-01        0.252460E-03        0.422817E-04        0.214899E-04        0.188689E-03        0.217825E-16        0.336425E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201509        0.172342E+01        0.172342E+01        0.169952E+01        0.620444E+00        0.390773E+00        0.688248E+00        0.536785E-04        0.142193E-03        0.234951E-01        0.723066E-02        0.162644E-01        0.268090E-03        0.444680E-04        0.232314E-04        0.200390E-03        0.250444E-16        0.345619E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201510        0.173029E+01        0.173029E+01        0.170748E+01        0.625590E+00        0.393103E+00        0.688784E+00        0.801444E-05        0.791753E-04        0.224426E-01        0.776660E-02        0.146760E-01        0.284472E-03        0.467386E-04        0.250793E-04        0.212655E-03       -0.155756E-16        0.354161E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201511        0.170420E+01        0.170420E+01        0.168108E+01        0.625887E+00        0.365694E+00        0.689498E+00        0.149894E-05        0.655433E-04        0.227585E-01        0.861903E-02        0.141394E-01        0.295630E-03        0.483102E-04        0.263104E-04        0.221010E-03       -0.116267E-16        0.359165E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201512        0.166864E+01        0.166864E+01        0.164498E+01        0.624991E+00        0.329801E+00        0.690184E+00        0.364415E-06        0.597491E-04        0.233015E-01        0.999660E-02        0.133049E-01        0.306686E-03        0.500711E-04        0.273270E-04        0.229288E-03        0.176144E-16        0.363500E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201601        0.163028E+01        0.163028E+01        0.160701E+01        0.623780E+00        0.292633E+00        0.690599E+00        0.965200E-07        0.578440E-04        0.228879E-01        0.102482E-01        0.126397E-01        0.317479E-03        0.520169E-04        0.280934E-04        0.237369E-03       -0.290226E-16        0.367795E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201602        0.159660E+01        0.159660E+01        0.157534E+01        0.622697E+00        0.262159E+00        0.690489E+00        0.249112E-07        0.581211E-04        0.208700E-01        0.841171E-02        0.124583E-01        0.326058E-03        0.537868E-04        0.284783E-04        0.243793E-03        0.173496E-16        0.371787E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201603        0.156915E+01        0.156915E+01        0.155183E+01        0.621975E+00        0.239283E+00        0.689904E+00        0.666820E-03        0.185242E-03        0.168146E-01        0.391868E-02        0.128959E-01        0.325703E-03        0.541010E-04        0.280680E-04        0.243534E-03       -0.121129E-16        0.375687E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201604        0.156253E+01        0.156253E+01        0.154259E+01        0.623032E+00        0.229493E+00        0.689050E+00        0.101142E-02        0.102169E-03        0.195235E-01        0.663018E-02        0.128933E-01        0.318623E-03        0.532700E-04        0.271082E-04        0.238245E-03        0.544501E-17        0.380042E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201605        0.159153E+01        0.159153E+01        0.157163E+01        0.630168E+00        0.253145E+00        0.688145E+00        0.172093E-03        0.157711E-03        0.194159E-01        0.816717E-02        0.112488E-01        0.330881E-03        0.559004E-04        0.275614E-04        0.247419E-03       -0.226938E-16        0.389585E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201606        0.162789E+01        0.162789E+01        0.161090E+01        0.638993E+00        0.284502E+00        0.687378E+00        0.242493E-04        0.148996E-03        0.165054E-01        0.704274E-02        0.946261E-02        0.344069E-03        0.584528E-04        0.283276E-04        0.257288E-03       -0.206009E-16        0.400950E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201607        0.166484E+01        0.166484E+01        0.164993E+01        0.647906E+00        0.315267E+00        0.686750E+00        0.282274E-05        0.151431E-03        0.144101E-01        0.650789E-02        0.790224E-02        0.354900E-03        0.603705E-04        0.291349E-04        0.265394E-03       -0.184420E-17        0.412517E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201608        0.168824E+01        0.168824E+01        0.167474E+01        0.654922E+00        0.333506E+00        0.686307E+00        0.292611E-06        0.117251E-03        0.130259E-01        0.637514E-02        0.665078E-02        0.363895E-03        0.618191E-04        0.299489E-04        0.272127E-03       -0.284948E-16        0.422879E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201609        0.169484E+01        0.169484E+01        0.168184E+01        0.659387E+00        0.336451E+00        0.686003E+00        0.333558E-07        0.118158E-03        0.125056E-01        0.682966E-02        0.567595E-02        0.371286E-03        0.629656E-04        0.306610E-04        0.277659E-03        0.140817E-16        0.431297E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201610        0.168892E+01        0.168892E+01        0.167686E+01        0.662299E+00        0.328725E+00        0.685822E+00        0.120679E-04        0.106996E-03        0.115833E-01        0.643341E-02        0.514986E-02        0.377284E-03        0.639021E-04        0.312325E-04        0.282149E-03        0.577302E-17        0.438805E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201611        0.166741E+01        0.166741E+01        0.165452E+01        0.662618E+00        0.306013E+00        0.685640E+00        0.245938E-03        0.827582E-04        0.124334E-01        0.682388E-02        0.560950E-02        0.373806E-03        0.633351E-04        0.309195E-04        0.279551E-03       -0.534539E-17        0.444185E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201612        0.163298E+01        0.163298E+01        0.162072E+01        0.661377E+00        0.272741E+00        0.685443E+00        0.115758E-02        0.391446E-03        0.114942E-01        0.583264E-02        0.566154E-02        0.372657E-03        0.633069E-04        0.306549E-04        0.278695E-03        0.137215E-16        0.448635E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201701        0.161787E+01        0.161787E+01        0.160944E+01        0.659949E+00        0.245030E+00        0.684993E+00        0.194654E-01        0.215168E-02        0.593339E-02        0.409643E-04        0.589242E-02        0.348285E-03        0.592225E-04        0.285936E-04        0.260469E-03       -0.105053E-16        0.450525E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201702        0.162374E+01        0.162374E+01        0.161404E+01        0.659026E+00        0.228235E+00        0.684372E+00        0.424059E-01        0.354988E-02        0.583542E-02        0.227144E-05        0.583315E-02        0.320677E-03        0.545286E-04        0.263265E-04        0.239822E-03        0.132729E-16        0.450560E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201703        0.163728E+01        0.163728E+01        0.162589E+01        0.658818E+00        0.219026E+00        0.683728E+00        0.643216E-01        0.530079E-02        0.578560E-02        0.120471E-04        0.577355E-02        0.295277E-03        0.502098E-04        0.242410E-04        0.220827E-03       -0.692991E-17        0.450584E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201704        0.166132E+01        0.166132E+01        0.164871E+01        0.661048E+00        0.225205E+00        0.683152E+00        0.793012E-01        0.488228E-02        0.745836E-02        0.164899E-02        0.580937E-02        0.273125E-03        0.464786E-04        0.223866E-04        0.204260E-03        0.874214E-17        0.452819E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
